WP_017214669.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462903.1_1721	94.186	86	106
WP_017214670.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	92.581	310	314
WP_017214670.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	25.234	321	314
WP_017214670.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	22.662	278	314
WP_017214670.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	24.199	281	314
WP_017214670.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	23.478	230	314
WP_017214670.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	22.353	170	314
WP_017214670.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	24.519	208	314
WP_017214672.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460143.1_1366	36.301	146	185
WP_017214672.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918475.1_1759	35.593	177	185
WP_017214673.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	32.710	321	329
WP_017214673.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	30.159	315	329
WP_017214673.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	30.240	334	329
WP_017214673.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	31.833	311	329
WP_017214673.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	30.164	305	329
WP_017214673.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	30.650	323	329
WP_017214673.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	27.859	341	329
WP_017214673.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004467290.1_896	27.950	322	329
WP_017214673.1	lcl|NZ_JAUOTG010000017.1_cds_WP_046943555.1_44	25.806	341	329
WP_017214673.1	lcl|NZ_JAUOTG010000010.1_cds_WP_008398679.1_2595	28.030	264	329
WP_017214673.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	25.843	267	329
WP_017214673.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004465101.1_1780	26.354	277	329
WP_017214673.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004472818.1_953	27.875	287	329
WP_017214673.1	lcl|NZ_JAUOTG010000018.1_cds_WP_282963968.1_2236	23.636	330	329
WP_017214674.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475169.1_1777	26.423	246	267
WP_017214674.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477560.1_1675	35.455	110	267
WP_017214674.1	lcl|NZ_JAUOTG010000033.1_cds_WP_004475142.1_2160	26.842	190	267
WP_017214674.1	lcl|NZ_JAUOTG010000013.1_cds_WP_016754360.1_928	37.931	87	267
WP_017214674.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477855.1_1643	25.389	193	267
WP_017214675.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	26.300	327	510
WP_017214675.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460640.1_1459	32.609	92	510
WP_017214675.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	26.300	327	510
