WP_017214669.1	lcl|NZ_AFKZ01000110.1_cds_WP_000340715.1_1800	97.674	86	106
WP_017214670.1	lcl|NZ_AFKZ01000110.1_cds_WP_000410273.1_1801	94.268	314	314
WP_017214670.1	lcl|NZ_AFKZ01000110.1_cds_WP_000093099.1_1821	59.677	62	314
WP_017214670.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	26.493	268	314
WP_017214670.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	25.776	322	314
WP_017214670.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	23.958	288	314
WP_017214670.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	24.599	187	314
WP_017214671.1	lcl|NZ_AFKZ01000110.1_cds_WP_000604524.1_1802	91.507	365	365
WP_017214672.1	lcl|NZ_AFKZ01000110.1_cds_WP_000884059.1_1803	96.757	185	185
WP_017214672.1	lcl|NZ_AFKZ01000020.1_cds_WP_000351733.1_3445	40.714	140	185
WP_017214673.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	94.529	329	329
WP_017214673.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	32.063	315	329
WP_017214673.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	32.595	316	329
WP_017214673.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	31.045	335	329
WP_017214673.1	lcl|NZ_AFKZ01000212.1_cds_WP_001984071.1_369	31.270	307	329
WP_017214673.1	lcl|NZ_AFKZ01000072.1_cds_WP_000649925.1_2230	30.341	323	329
WP_017214673.1	lcl|NZ_AFKZ01000295.1_cds_WP_000709511.1_10	27.879	330	329
WP_017214673.1	lcl|NZ_AFKZ01000110.1_cds_WP_000601375.1_1857	25.333	300	329
WP_017214673.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	30.196	255	329
WP_017214673.1	lcl|NZ_AFKZ01000117.1_cds_WP_000688695.1_1672	28.623	276	329
WP_017214673.1	lcl|NZ_AFKZ01000110.1_cds_WP_000475904.1_1866	28.467	274	329
WP_017214673.1	lcl|NZ_AFKZ01000110.1_cds_WP_000410273.1_1801	27.530	247	329
WP_017214673.1	lcl|NZ_AFKZ01000108.1_cds_WP_001074785.1_1897	27.925	265	329
WP_017214673.1	lcl|NZ_AFKZ01000015.1_cds_WP_001003555.1_3597	23.964	338	329
WP_017214673.1	lcl|NZ_AFKZ01000110.1_cds_WP_000487322.1_1855	26.398	322	329
WP_017214674.1	lcl|NZ_AFKZ01000110.1_cds_WP_000774262.1_1805	94.007	267	267
WP_017214674.1	lcl|NZ_AFKZ01000110.1_cds_WP_000859505.1_1854	26.295	251	267
WP_017214674.1	lcl|NZ_AFKZ01000110.1_cds_WP_000800438.1_1835	25.630	238	267
WP_017214674.1	lcl|NZ_AFKZ01000125.1_cds_WP_000842260.1_1521	26.842	190	267
WP_017214674.1	lcl|NZ_AFKZ01000167.1_cds_WP_000667727.1_815	32.727	110	267
WP_017214674.1	lcl|NZ_AFKZ01000071.1_cds_WP_000805357.1_2300	33.333	102	267
WP_017214675.1	lcl|NZ_AFKZ01000110.1_cds_WP_000612797.1_1806	94.706	510	510
WP_017214675.1	lcl|NZ_AFKZ01000104.1_cds_WP_000291591.1_1983	26.154	325	510
WP_017214675.1	lcl|NZ_AFKZ01000104.1_cds_WP_000364507.1_1984	31.111	90	510
WP_017214675.1	lcl|NZ_AFKZ01000110.1_cds_WP_000612797.1_1806	94.706	510	510
WP_017214675.1	lcl|NZ_AFKZ01000104.1_cds_WP_000291591.1_1983	26.154	325	510
WP_017214675.1	lcl|NZ_AFKZ01000104.1_cds_WP_000364507.1_1984	31.111	90	510
WP_017214676.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	96.364	330	330
WP_017214676.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	28.525	305	330
WP_017214676.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	26.692	266	330
WP_017214676.1	lcl|NZ_AFKZ01000212.1_cds_WP_001984071.1_369	25.547	274	330
WP_017214676.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	26.582	316	330
WP_017214676.1	lcl|NZ_AFKZ01000015.1_cds_WP_001003555.1_3597	29.218	243	330
WP_017214676.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	24.625	333	330
WP_017214676.1	lcl|NZ_AFKZ01000072.1_cds_WP_000649925.1_2230	29.688	256	330
WP_017214676.1	lcl|NZ_AFKZ01000117.1_cds_WP_000688695.1_1672	26.244	221	330
WP_017214676.1	lcl|NZ_AFKZ01000110.1_cds_WP_000601375.1_1857	25.540	278	330
WP_017214677.1	lcl|NZ_AFKZ01000110.1_cds_WP_000689743.1_1810	38.122	543	538
WP_017214677.1	lcl|NZ_AFKZ01000110.1_cds_WP_000689743.1_1810	38.122	543	538
WP_017214678.1	lcl|NZ_AFKZ01000110.1_cds_WP_000342713.1_1811	67.045	264	264
WP_017214678.1	lcl|NZ_AFKZ01000166.1_cds_WP_001002663.1_818	41.152	243	264
WP_020981179.1	lcl|NZ_AFKZ01000110.1_cds_WP_001246618.1_1812	87.097	310	310
WP_020981179.1	lcl|NZ_AFKZ01000157.1_cds_WP_000501205.1_991	36.304	303	310
WP_020981179.1	lcl|NZ_AFKZ01000028.1_cds_WP_001183723.1_3150	28.629	248	310
WP_020981179.1	lcl|NZ_AFKZ01000116.1_cds_WP_000279894.1_1706	25.339	221	310
WP_020981179.1	lcl|NZ_AFKZ01000110.1_cds_WP_001246618.1_1812	87.097	310	310
WP_020981179.1	lcl|NZ_AFKZ01000157.1_cds_WP_000501205.1_991	36.304	303	310
WP_020981179.1	lcl|NZ_AFKZ01000028.1_cds_WP_001183723.1_3150	28.629	248	310
WP_020981179.1	lcl|NZ_AFKZ01000116.1_cds_WP_000279894.1_1706	25.339	221	310
WP_202900251.1	lcl|NZ_AFKZ01000209.1_cds_WP_229309472.1_380	92.481	133	265
WP_202900251.1	lcl|NZ_AFKZ01000209.1_cds_WP_042709618.1_381	83.505	97	265
WP_202900251.1	lcl|NZ_AFKZ01000078.1_cds_LEP2GSC136_RS0109260_2115	40.698	86	265
WP_202900251.1	lcl|NZ_AFKZ01000078.1_cds_LEP2GSC136_RS1000000125920_2114	53.488	43	265
WP_202900251.1	lcl|NZ_AFKZ01000078.1_cds_LEP2GSC136_RS1000000125920_2114	45.000	20	265
WP_202900251.1	lcl|NZ_AFKZ01000209.1_cds_WP_229309472.1_380	92.481	133	265
WP_202900251.1	lcl|NZ_AFKZ01000209.1_cds_WP_042709618.1_381	83.505	97	265
WP_202900251.1	lcl|NZ_AFKZ01000078.1_cds_LEP2GSC136_RS0109260_2115	40.698	86	265
