WP_017214669.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000340715.1_506	97.674	86	106
WP_017214670.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	93.949	314	314
WP_017214670.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	25.776	322	314
WP_017214670.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	26.119	268	314
WP_017214670.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	23.875	289	314
WP_017214671.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000604524.1_504	91.507	365	365
WP_017214672.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000884059.1_503	96.757	185	185
WP_017214672.1	lcl|NZ_JAFCYY010000004.1_cds_WP_000351733.1_2876	40.714	140	185
WP_017214673.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	95.137	329	329
WP_017214673.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	32.063	315	329
WP_017214673.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	31.045	335	329
WP_017214673.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	31.270	307	329
WP_017214673.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	30.341	323	329
WP_017214673.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000709513.1_582	27.879	330	329
WP_017214673.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	30.196	255	329
WP_017214673.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	28.623	276	329
WP_017214673.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000475904.1_1157	28.467	274	329
WP_017214673.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	27.530	247	329
WP_017214673.1	lcl|NZ_JAFCYY010000005.1_cds_WP_001074784.1_3207	27.925	265	329
WP_017214673.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	23.494	332	329
WP_017214673.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000378097.1_482	25.581	172	329
WP_017214674.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000774262.1_501	94.007	267	267
WP_017214674.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000842260.1_1175	26.842	190	267
WP_017214674.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000667727.1_634	32.727	110	267
WP_017214674.1	lcl|NZ_JAFCYY010000009.1_cds_WP_000805357.1_3932	33.333	102	267
WP_017214675.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	95.294	510	510
WP_017214675.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.154	325	510
WP_017214675.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	31.111	90	510
WP_017214675.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	95.294	510	510
WP_017214675.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.154	325	510
WP_017214675.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	31.111	90	510
WP_017214676.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	96.364	330	330
WP_017214676.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	28.852	305	330
WP_017214676.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	25.547	274	330
WP_017214676.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	26.582	316	330
WP_017214676.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	29.218	243	330
WP_017214676.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	24.625	333	330
WP_017214676.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	29.688	256	330
WP_017214676.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	26.244	221	330
WP_017214677.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000689744.1_496	38.122	543	538
WP_017214677.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000689744.1_496	38.122	543	538
WP_017214678.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000342716.1_495	67.045	264	264
WP_017214678.1	lcl|NZ_JAFCYY010000036.1_cds_WP_001002663.1_2628	41.152	243	264
WP_020981179.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002130260.1_494	87.419	310	310
WP_020981179.1	lcl|NZ_JAFCYY010000021.1_cds_WP_000501205.1_1662	36.304	303	310
WP_020981179.1	lcl|NZ_JAFCYY010000025.1_cds_WP_001183723.1_1878	28.629	248	310
