WP_017214669.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594790.1_3127	63.514	74	106
WP_017214670.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	82.166	314	314
WP_017214670.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	24.074	324	314
WP_017214670.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	22.022	277	314
WP_017214670.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	23.864	264	314
WP_017214670.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	26.738	187	314
WP_017214670.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	24.118	170	314
WP_017214670.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	23.708	329	314
WP_017214672.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373508.1_3095	34.463	177	185
WP_017214672.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373418.1_2683	30.588	170	185
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	32.087	321	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	30.820	305	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	30.573	314	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	31.068	309	329
WP_017214673.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	28.739	341	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	26.667	345	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	31.111	315	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721309.1_1308	27.500	320	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	27.848	316	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	27.600	250	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	22.097	267	329
WP_017214673.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	24.535	269	329
