WP_017214669.1	lcl|NZ_LMAQ01000058.1_cds_WP_000340715.1_270	97.674	86	106
WP_017214670.1	lcl|NZ_LMAQ01000058.1_cds_WP_000410266.1_271	94.268	314	314
WP_017214670.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	25.776	322	314
WP_017214670.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	26.119	268	314
WP_017214670.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	24.306	288	314
WP_017214671.1	lcl|NZ_LMAQ01000058.1_cds_WP_000604525.1_272	90.959	365	365
WP_017214672.1	lcl|NZ_LMAQ01000058.1_cds_WP_000884059.1_273	96.757	185	185
WP_017214672.1	lcl|NZ_LMAQ01000196.1_cds_WP_143465171.1_1153	42.697	89	185
WP_017214673.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	95.137	329	329
WP_017214673.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	32.063	315	329
WP_017214673.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	31.343	335	329
WP_017214673.1	lcl|NZ_LMAQ01000468.1_cds_WP_002072074.1_3048	30.945	307	329
WP_017214673.1	lcl|NZ_LMAQ01000117.1_cds_WP_000649924.1_654	30.341	323	329
WP_017214673.1	lcl|NZ_LMAQ01000179.1_cds_WP_000709508.1_1019	27.576	330	329
WP_017214673.1	lcl|NZ_LMAQ01000058.1_cds_WP_001067557.1_277	30.196	255	329
WP_017214673.1	lcl|NZ_LMAQ01000164.1_cds_WP_000688696.1_975	28.623	276	329
WP_017214673.1	lcl|NZ_LMAQ01000227.1_cds_WP_000475901.1_1425	28.467	274	329
WP_017214673.1	lcl|NZ_LMAQ01000058.1_cds_WP_000410266.1_271	27.530	247	329
WP_017214673.1	lcl|NZ_LMAQ01000574.1_cds_WP_001074779.1_3657	27.547	265	329
WP_017214673.1	lcl|NZ_LMAQ01000482.1_cds_WP_001003560.1_3119	23.669	338	329
WP_017214673.1	lcl|NZ_LMAQ01000388.1_cds_WP_000378097.1_2404	25.581	172	329
WP_017214674.1	lcl|NZ_LMAQ01000058.1_cds_WP_000774259.1_275	94.382	267	267
WP_017214674.1	lcl|NZ_LMAQ01000483.1_cds_WP_000842260.1_3136	26.842	190	267
WP_017214674.1	lcl|NZ_LMAQ01000418.1_cds_WP_000667727.1_2738	32.727	110	267
WP_017214674.1	lcl|NZ_LMAQ01000108.1_cds_WP_000805357.1_607	33.333	102	267
WP_017214675.1	lcl|NZ_LMAQ01000058.1_cds_WP_002072162.1_276	95.294	510	510
WP_017214675.1	lcl|NZ_LMAQ01000178.1_cds_WP_000291581.1_1010	26.154	325	510
WP_017214675.1	lcl|NZ_LMAQ01000178.1_cds_WP_000364504.1_1009	31.111	90	510
WP_017214675.1	lcl|NZ_LMAQ01000058.1_cds_WP_002072162.1_276	95.294	510	510
WP_017214675.1	lcl|NZ_LMAQ01000178.1_cds_WP_000291581.1_1010	26.154	325	510
WP_017214675.1	lcl|NZ_LMAQ01000178.1_cds_WP_000364504.1_1009	31.111	90	510
WP_017214676.1	lcl|NZ_LMAQ01000058.1_cds_WP_001067557.1_277	96.364	330	330
WP_017214676.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	28.852	305	330
WP_017214676.1	lcl|NZ_LMAQ01000468.1_cds_WP_002072074.1_3048	25.912	274	330
WP_017214676.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	26.582	316	330
WP_017214676.1	lcl|NZ_LMAQ01000482.1_cds_WP_001003560.1_3119	28.807	243	330
WP_017214676.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	24.324	333	330
WP_017214676.1	lcl|NZ_LMAQ01000117.1_cds_WP_000649924.1_654	29.688	256	330
WP_017214676.1	lcl|NZ_LMAQ01000164.1_cds_WP_000688696.1_975	26.244	221	330
WP_017214677.1	lcl|NZ_LMAQ01000058.1_cds_WP_000689740.1_280	38.122	543	538
WP_017214677.1	lcl|NZ_LMAQ01000058.1_cds_WP_000689740.1_280	38.122	543	538
WP_017214678.1	lcl|NZ_LMAQ01000058.1_cds_WP_000342716.1_281	67.045	264	264
WP_017214678.1	lcl|NZ_LMAQ01000357.1_cds_WP_001002662.1_2247	41.152	243	264
WP_020981179.1	lcl|NZ_LMAQ01000058.1_cds_WP_001246619.1_282	89.355	310	310
WP_020981179.1	lcl|NZ_LMAQ01000476.1_cds_WP_000501205.1_3094	36.304	303	310
WP_020981179.1	lcl|NZ_LMAQ01000398.1_cds_WP_001183721.1_2555	28.968	252	310
WP_020981179.1	lcl|NZ_LMAQ01000267.1_cds_WP_000279896.1_1654	24.887	221	310
WP_020981179.1	lcl|NZ_LMAQ01000058.1_cds_WP_001246619.1_282	89.355	310	310
WP_020981179.1	lcl|NZ_LMAQ01000476.1_cds_WP_000501205.1_3094	36.304	303	310
WP_020981179.1	lcl|NZ_LMAQ01000398.1_cds_WP_001183721.1_2555	28.968	252	310
WP_020981179.1	lcl|NZ_LMAQ01000267.1_cds_WP_000279896.1_1654	24.887	221	310
WP_202900251.1	lcl|NZ_LMAQ01000148.1_cds_AR690_RS21335_877	91.379	58	265
WP_202900251.1	lcl|NZ_LMAQ01000273.1_cds_AR690_RS21450_1709	93.548	31	265
WP_202900251.1	lcl|NZ_LMAQ01000273.1_cds_AR690_RS21450_1709	80.000	15	265
WP_202900251.1	lcl|NZ_LMAQ01000457.1_cds_AR690_RS16115_2992	37.374	99	265
WP_202900251.1	lcl|NZ_LMAQ01000457.1_cds_AR690_RS21070_2993	51.163	43	265
WP_202900251.1	lcl|NZ_LMAQ01000457.1_cds_AR690_RS21070_2993	45.000	20	265
WP_202900251.1	lcl|NZ_LMAQ01000148.1_cds_AR690_RS21335_877	91.379	58	265
WP_202900251.1	lcl|NZ_LMAQ01000273.1_cds_AR690_RS21450_1709	93.548	31	265
WP_202900251.1	lcl|NZ_LMAQ01000273.1_cds_AR690_RS21450_1709	80.000	15	265
WP_202900251.1	lcl|NZ_LMAQ01000457.1_cds_AR690_RS16115_2992	37.374	99	265
WP_202900251.1	lcl|NZ_LMAQ01000457.1_cds_AR690_RS21070_2993	51.163	43	265
WP_202900251.1	lcl|NZ_LMAQ01000457.1_cds_AR690_RS21070_2993	45.000	20	265
WP_017214681.1	lcl|NZ_LMAQ01000058.1_cds_WP_000479980.1_283	95.076	264	264
