WP_017214669.1	lcl|NZ_AFJN02000018.1_cds_WP_004462903.1_2121	94.186	86	106
WP_017214670.1	lcl|NZ_AFJN02000018.1_cds_WP_004464977.1_2122	92.581	310	314
WP_017214670.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	25.234	321	314
WP_017214670.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	22.662	278	314
WP_017214670.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	24.199	281	314
WP_017214670.1	lcl|NZ_AFJN02000018.1_cds_WP_004465002.1_2174	23.478	230	314
WP_017214670.1	lcl|NZ_AFJN02000038.1_cds_WP_004461234.1_467	24.519	208	314
WP_017214672.1	lcl|NZ_AFJN02000005.1_cds_WP_004460143.1_3276	36.301	146	185
WP_017214672.1	lcl|NZ_AFJN02000018.1_cds_WP_004465162.1_2155	35.028	177	185
WP_017214673.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	32.710	321	329
WP_017214673.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	30.159	315	329
WP_017214673.1	lcl|NZ_AFJN02000038.1_cds_WP_004461234.1_467	31.833	311	329
WP_017214673.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	30.240	334	329
WP_017214673.1	lcl|NZ_AFJN02000018.1_cds_WP_004465002.1_2174	30.164	305	329
WP_017214673.1	lcl|NZ_AFJN02000043.1_cds_WP_004472946.1_199	30.650	323	329
WP_017214673.1	lcl|NZ_AFJN02000038.1_cds_WP_004467290.1_470	27.950	322	329
WP_017214673.1	lcl|NZ_AFJN02000030.1_cds_WP_004466638.1_1138	27.419	310	329
WP_017214673.1	lcl|NZ_AFJN02000021.1_cds_WP_032914955.1_1988	26.393	341	329
WP_017214673.1	lcl|NZ_AFJN02000013.1_cds_WP_004464543.1_2755	28.030	264	329
WP_017214673.1	lcl|NZ_AFJN02000018.1_cds_WP_004464977.1_2122	25.843	267	329
WP_017214673.1	lcl|NZ_AFJN02000018.1_cds_WP_004465101.1_2176	26.354	277	329
WP_017214673.1	lcl|NZ_AFJN02000032.1_cds_WP_004467130.1_572	27.875	287	329
WP_017214673.1	lcl|NZ_AFJN02000032.1_cds_WP_004467180.1_666	24.159	327	329
WP_017214674.1	lcl|NZ_AFJN02000018.1_cds_WP_004465114.1_2173	28.108	185	267
WP_017214674.1	lcl|NZ_AFJN02000030.1_cds_WP_004466848.1_1177	35.455	110	267
WP_017214674.1	lcl|NZ_AFJN02000018.1_cds_WP_004462154.1_2194	26.316	190	267
WP_017214674.1	lcl|NZ_AFJN02000038.1_cds_WP_016754360.1_437	37.931	87	267
WP_017214674.1	lcl|NZ_AFJN02000030.1_cds_WP_004466593.1_1137	25.389	193	267
WP_017214675.1	lcl|NZ_AFJN02000005.1_cds_WP_004463881.1_3371	26.300	327	510
WP_017214675.1	lcl|NZ_AFJN02000005.1_cds_WP_004460640.1_3370	32.609	92	510
WP_017214675.1	lcl|NZ_AFJN02000005.1_cds_WP_004463881.1_3371	26.300	327	510
WP_017214675.1	lcl|NZ_AFJN02000005.1_cds_WP_004460640.1_3370	32.609	92	510
WP_017214676.1	lcl|NZ_AFJN02000038.1_cds_WP_004461234.1_467	26.374	273	330
WP_017214676.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	24.088	274	330
WP_017214676.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	28.623	276	330
WP_017214676.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	26.647	334	330
WP_017214676.1	lcl|NZ_AFJN02000021.1_cds_WP_032914955.1_1988	27.027	222	330
WP_017214676.1	lcl|NZ_AFJN02000043.1_cds_WP_004472946.1_199	30.488	246	330
WP_017214676.1	lcl|NZ_AFJN02000032.1_cds_WP_004467180.1_666	25.103	243	330
WP_017214676.1	lcl|NZ_AFJN02000030.1_cds_WP_004466638.1_1138	23.741	139	330
WP_017214676.1	lcl|NZ_AFJN02000013.1_cds_WP_004464543.1_2755	29.231	130	330
WP_017214676.1	lcl|NZ_AFJN02000018.1_cds_WP_004464977.1_2122	22.699	326	330
WP_017214678.1	lcl|NZ_AFJN02000024.1_cds_WP_004457662.1_1610	41.975	243	264
WP_020981179.1	lcl|NZ_AFJN02000005.1_cds_WP_004463516.1_3490	38.028	284	310
WP_020981179.1	lcl|NZ_AFJN02000027.1_cds_WP_004466126.1_1241	26.829	287	310
WP_020981179.1	lcl|NZ_AFJN02000013.1_cds_WP_004462208.1_2720	25.792	221	310
WP_020981179.1	lcl|NZ_AFJN02000005.1_cds_WP_004463516.1_3490	38.028	284	310
WP_020981179.1	lcl|NZ_AFJN02000027.1_cds_WP_004466126.1_1241	26.829	287	310
WP_020981179.1	lcl|NZ_AFJN02000013.1_cds_WP_004462208.1_2720	25.792	221	310
WP_202900251.1	lcl|NZ_AFJN02000013.1_cds_WP_196219300.1_2804	87.925	265	265
WP_202900251.1	lcl|NZ_AFJN02000032.1_cds_WP_082295821.1_673	87.547	265	265
WP_202900251.1	lcl|NZ_AFJN02000022.1_cds_LEP1GSC040_RS22235_1833	52.273	88	265
WP_202900251.1	lcl|NZ_AFJN02000005.1_cds_LEP1GSC040_RS22495_3532	84.615	26	265
WP_202900251.1	lcl|NZ_AFJN02000030.1_cds_LEP1GSC040_RS20505_896	40.000	65	265
WP_202900251.1	lcl|NZ_AFJN02000013.1_cds_WP_196219300.1_2804	87.925	265	265
WP_202900251.1	lcl|NZ_AFJN02000032.1_cds_WP_082295821.1_673	87.547	265	265
WP_202900251.1	lcl|NZ_AFJN02000022.1_cds_LEP1GSC040_RS22235_1833	52.273	88	265
WP_202900251.1	lcl|NZ_AFJN02000005.1_cds_LEP1GSC040_RS22495_3532	84.615	26	265
WP_202900251.1	lcl|NZ_AFJN02000030.1_cds_LEP1GSC040_RS20505_896	40.000	65	265
WP_017214683.1	lcl|NZ_AFJN02000027.1_cds_WP_004462309.1_1268	41.071	56	144
WP_017214685.1	lcl|NZ_AFJN02000018.1_cds_WP_004465114.1_2173	25.692	253	260
WP_017214685.1	lcl|NZ_AFJN02000038.1_cds_WP_016754360.1_437	24.074	216	260
WP_017214686.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	28.399	331	374
WP_017214686.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	26.733	303	374
