WP_017214669.1	lcl|NZ_JQSA01000266.1_cds_WP_002725873.1_3295	90.698	86	106
WP_017214670.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	92.013	313	314
WP_017214670.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	23.457	324	314
WP_017214670.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	24.138	290	314
WP_017214670.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	22.460	187	314
WP_017214670.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	25.311	241	314
WP_017214670.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	22.353	170	314
WP_017214672.1	lcl|NZ_JQSA01000035.1_cds_WP_002750963.1_834	36.986	146	185
WP_017214673.1	lcl|NZ_JQSA01000154.1_cds_WP_061208754.1_2475	31.429	350	329
WP_017214673.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	31.111	315	329
WP_017214673.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	31.773	299	329
WP_017214673.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	30.838	334	329
WP_017214673.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	30.225	311	329
WP_017214673.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	27.859	341	329
WP_017214673.1	lcl|NZ_JQSA01000050.1_cds_WP_061207995.1_1073	29.781	319	329
WP_017214673.1	lcl|NZ_JQSA01000142.1_cds_WP_002754065.1_2292	27.576	330	329
WP_017214673.1	lcl|NZ_JQSA01000051.1_cds_WP_061208029.1_1123	22.789	294	329
WP_017214673.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	27.530	247	329
WP_017214673.1	lcl|NZ_JQSA01000051.1_cds_WP_061208022.1_1115	27.737	274	329
WP_017214673.1	lcl|NZ_JQSA01000151.1_cds_WP_002751102.1_2437	27.170	265	329
WP_017214673.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	30.201	149	329
WP_017214673.1	lcl|NZ_JQSA01000051.1_cds_WP_061208031.1_1125	30.460	174	329
WP_017214673.1	lcl|NZ_JQSA01000117.1_cds_WP_011669202.1_2017	23.171	328	329
WP_017214673.1	lcl|NZ_JQSA01000116.1_cds_WP_061208495.1_2007	30.233	129	329
WP_017214674.1	lcl|NZ_JQSA01000228.1_cds_WP_061209102.1_3131	24.681	235	267
WP_017214674.1	lcl|NZ_JQSA01000051.1_cds_WP_061208032.1_1126	24.701	251	267
WP_017214674.1	lcl|NZ_JQSA01000057.1_cds_WP_061208084.1_1206	26.984	189	267
WP_017214674.1	lcl|NZ_JQSA01000192.1_cds_WP_061208961.1_2857	32.727	110	267
WP_017214674.1	lcl|NZ_JQSA01000218.1_cds_WP_002766579.1_3074	37.209	86	267
WP_017214674.1	lcl|NZ_JQSA01000203.1_cds_WP_061209013.1_2974	24.868	189	267
WP_017214675.1	lcl|NZ_JQSA01000007.1_cds_WP_061207534.1_171	25.449	334	510
WP_017214675.1	lcl|NZ_JQSA01000007.1_cds_WP_002751286.1_172	31.111	90	510
WP_017214675.1	lcl|NZ_JQSA01000007.1_cds_WP_061207534.1_171	25.449	334	510
