WP_017214669.1	lcl|NZ_AKWQ02000047.1_cds_WP_004753574.1_1253	94.186	86	106
WP_017214670.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779581.1_1252	94.194	310	314
WP_017214670.1	lcl|NZ_AKWQ02000019.1_cds_WP_004753565.1_2864	25.776	322	314
WP_017214670.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780164.1_349	21.724	290	314
WP_017214670.1	lcl|NZ_AKWQ02000006.1_cds_WP_004778489.1_3726	23.843	281	314
WP_017214670.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780151.1_347	22.093	258	314
WP_017214672.1	lcl|NZ_AKWQ02000031.1_cds_WP_004752075.1_2301	41.429	140	185
WP_017214672.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779567.1_1220	35.028	177	185
WP_017214673.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780164.1_349	31.153	321	329
WP_017214673.1	lcl|NZ_AKWQ02000019.1_cds_WP_004753565.1_2864	31.746	315	329
WP_017214673.1	lcl|NZ_AKWQ02000006.1_cds_WP_004778489.1_3726	30.240	334	329
WP_017214673.1	lcl|NZ_AKWQ02000044.1_cds_WP_004766600.1_1505	32.362	309	329
WP_017214673.1	lcl|NZ_AKWQ02000019.1_cds_WP_000649925.1_3024	30.341	323	329
WP_017214673.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780151.1_347	29.126	309	329
WP_017214673.1	lcl|NZ_AKWQ02000044.1_cds_WP_004766610.1_1494	28.261	322	329
WP_017214673.1	lcl|NZ_AKWQ02000044.1_cds_LEP1GSC082_RS02000000228150_1527	28.016	257	329
WP_017214673.1	lcl|NZ_AKWQ02000071.1_cds_WP_002759862.1_344	27.372	274	329
WP_017214673.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779581.1_1252	24.684	316	329
WP_017214673.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766127.1_173	28.519	270	329
WP_017214673.1	lcl|NZ_AKWQ02000035.1_cds_WP_004765661.1_1942	24.590	244	329
WP_017214673.1	lcl|NZ_AKWQ02000069.1_cds_WP_004766563.1_423	25.000	268	329
WP_017214674.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780153.1_348	26.891	238	267
WP_017214674.1	lcl|NZ_AKWQ02000006.1_cds_WP_004766678.1_3725	26.455	189	267
WP_017214674.1	lcl|NZ_AKWQ02000037.1_cds_WP_004779324.1_1842	27.835	194	267
WP_017214674.1	lcl|NZ_AKWQ02000062.1_cds_WP_004758210.1_694	36.047	86	267
WP_017214675.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766085.1_244	24.556	338	510
WP_017214675.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766128.1_243	31.111	90	510
WP_017214675.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766085.1_244	24.556	338	510
WP_017214675.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766128.1_243	31.111	90	510
WP_017214676.1	lcl|NZ_AKWQ02000044.1_cds_WP_004766600.1_1505	25.830	271	330
WP_017214676.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780164.1_349	24.453	274	330
WP_017214676.1	lcl|NZ_AKWQ02000006.1_cds_WP_004778489.1_3726	25.000	348	330
WP_017214676.1	lcl|NZ_AKWQ02000019.1_cds_WP_004753565.1_2864	26.449	276	330
WP_017214676.1	lcl|NZ_AKWQ02000035.1_cds_WP_004765661.1_1942	28.395	243	330
WP_017214676.1	lcl|NZ_AKWQ02000019.1_cds_WP_000649925.1_3024	29.688	256	330
WP_017214676.1	lcl|NZ_AKWQ02000044.1_cds_LEP1GSC082_RS02000000228150_1527	27.273	132	330
WP_017214678.1	lcl|NZ_AKWQ02000009.1_cds_WP_004778714.1_3262	42.387	243	264
WP_020981179.1	lcl|NZ_AKWQ02000003.1_cds_WP_000501205.1_3864	36.304	303	310
WP_020981179.1	lcl|NZ_AKWQ02000059.1_cds_WP_004765094.1_838	25.649	308	310
WP_020981179.1	lcl|NZ_AKWQ02000031.1_cds_WP_004752420.1_2368	24.887	221	310
WP_020981179.1	lcl|NZ_AKWQ02000003.1_cds_WP_000501205.1_3864	36.304	303	310
WP_020981179.1	lcl|NZ_AKWQ02000059.1_cds_WP_004765094.1_838	25.649	308	310
WP_020981179.1	lcl|NZ_AKWQ02000031.1_cds_WP_004752420.1_2368	24.887	221	310
WP_202900251.1	lcl|NZ_AKWQ02000002.1_cds_WP_167545884.1_3983	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000002.1_cds_WP_167545884.1_3978	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000002.1_cds_WP_167545884.1_3969	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000004.1_cds_WP_167545884.1_3820	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000004.1_cds_WP_167545884.1_3793	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000004.1_cds_WP_167545884.1_3788	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000006.1_cds_WP_167545884.1_3667	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3646	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3635	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3617	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3596	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3588	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3574	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3545	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3467	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3446	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3423	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3392	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3389	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3383	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3370	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3334	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3307	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3293	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3283	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_WP_167545884.1_3279	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000015.1_cds_WP_167545884.1_3197	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000015.1_cds_WP_167545884.1_3176	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000015.1_cds_WP_167545884.1_3170	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_3078	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_3054	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_3026	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_3018	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_3006	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_2948	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_2925	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000019.1_cds_WP_167545884.1_2882	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000023.1_cds_WP_167545884.1_2682	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000025.1_cds_WP_167545884.1_2621	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000025.1_cds_WP_167545884.1_2616	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000028.1_cds_WP_167545884.1_2545	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000030.1_cds_WP_167545884.1_2501	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000030.1_cds_WP_167545884.1_2488	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000031.1_cds_WP_167545884.1_2305	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000031.1_cds_WP_167545884.1_2195	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000032.1_cds_WP_167545884.1_2147	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000032.1_cds_WP_167545884.1_2144	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000033.1_cds_WP_167545884.1_2025	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000035.1_cds_WP_167545884.1_1963	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000035.1_cds_WP_167545884.1_1903	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000035.1_cds_WP_167545884.1_1862	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000037.1_cds_WP_167545884.1_1832	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000043.1_cds_WP_167545884.1_1559	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000044.1_cds_WP_167545884.1_1528	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000044.1_cds_WP_167545884.1_1520	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000044.1_cds_WP_167545884.1_1495	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000045.1_cds_WP_167545884.1_1475	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000045.1_cds_WP_167545884.1_1471	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000046.1_cds_WP_167545884.1_1403	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000046.1_cds_WP_167545884.1_1376	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000049.1_cds_WP_167545884.1_1188	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000051.1_cds_WP_167545884.1_1126	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000052.1_cds_WP_167545884.1_1102	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000053.1_cds_WP_167545884.1_1084	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000054.1_cds_WP_167545884.1_1048	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000054.1_cds_WP_167545884.1_1041	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000054.1_cds_WP_167545884.1_1018	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000054.1_cds_WP_167545884.1_994	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000055.1_cds_WP_167545884.1_957	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000056.1_cds_WP_167545884.1_937	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000056.1_cds_WP_167545884.1_926	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000059.1_cds_WP_167545884.1_848	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000059.1_cds_WP_167545884.1_846	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000060.1_cds_WP_167545884.1_755	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000062.1_cds_WP_167545884.1_684	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000062.1_cds_WP_167545884.1_640	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000063.1_cds_WP_167545884.1_627	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000063.1_cds_WP_167545884.1_626	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000063.1_cds_WP_167545884.1_622	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000066.1_cds_WP_167545884.1_506	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000067.1_cds_WP_167545884.1_480	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000077.1_cds_WP_167545884.1_102	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000040.1_cds_WP_252837155.1_1689	91.321	265	265
WP_202900251.1	lcl|NZ_AKWQ02000070.1_cds_WP_252837194.1_366	90.943	265	265
WP_202900251.1	lcl|NZ_AKWQ02000023.1_cds_WP_004778999.1_2738	90.566	265	265
WP_202900251.1	lcl|NZ_AKWQ02000067.1_cds_WP_167545903.1_493	90.943	265	265
WP_202900251.1	lcl|NZ_AKWQ02000023.1_cds_WP_167545890.1_2737	90.943	265	265
WP_202900251.1	lcl|NZ_AKWQ02000032.1_cds_WP_252837135.1_2093	90.943	265	265
WP_202900251.1	lcl|NZ_AKWQ02000042.1_cds_WP_252837157.1_1631	92.095	253	265
WP_202900251.1	lcl|NZ_AKWQ02000070.1_cds_LEP1GSC082_RS2000000232690_364	81.509	265	265
WP_202900251.1	lcl|NZ_AKWQ02000070.1_cds_LEP1GSC082_RS2000000232690_364	53.086	81	265
WP_202900251.1	lcl|NZ_AKWQ02000015.1_cds_LEP1GSC082_RS2000000232105_3174	79.623	265	265
WP_202900251.1	lcl|NZ_AKWQ02000015.1_cds_LEP1GSC082_RS2000000232105_3174	86.047	43	265
WP_202900251.1	lcl|NZ_AKWQ02000045.1_cds_LEP1GSC082_RS2000000230600_1482	86.842	152	265
WP_202900251.1	lcl|NZ_AKWQ02000045.1_cds_LEP1GSC082_RS2000000230600_1482	92.437	119	265
WP_202900251.1	lcl|NZ_AKWQ02000007.1_cds_LEP1GSC082_RS2000000229080_3341	86.184	152	265
