WP_017214669.1	lcl|NZ_AOGZ02000008.1_cds_WP_040506276.1_3173	59.155	71	106
WP_017214670.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680127.1_3174	80.968	310	314
WP_017214670.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	28.165	316	314
WP_017214670.1	lcl|NZ_AOGZ02000014.1_cds_WP_002988752.1_2359	23.765	324	314
WP_017214670.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	23.280	189	314
WP_017214672.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682453.1_529	32.258	124	185
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_002988752.1_2359	31.210	314	329
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681993.1_1791	29.773	309	329
WP_017214673.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	29.032	341	329
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	28.526	312	329
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681103.1_1961	27.245	323	329
WP_017214673.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680175.1_3193	28.413	271	329
WP_017214673.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680127.1_3174	25.796	314	329
WP_017214673.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679926.1_3206	27.899	276	329
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681799.1_2020	28.571	252	329
WP_017214673.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679965.1_3203	24.409	254	329
WP_017214673.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680095.1_3215	22.656	256	329
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682335.1_2696	25.414	181	329
WP_017214673.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680113.1_3246	24.345	267	329
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682510.1_2412	28.824	170	329
WP_017214673.1	lcl|NZ_AOGZ02000016.1_cds_WP_198012817.1_319	24.351	308	329
WP_017214673.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682752.1_2012	22.556	266	329
WP_017214673.1	lcl|NZ_AOGZ02000008.1_cds_WP_198012763.1_3201	28.481	158	329
WP_017214674.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679908.1_3307	23.372	261	267
WP_017214674.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679951.1_3210	23.938	259	267
WP_017214674.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682227.1_2049	35.345	116	267
WP_017214674.1	lcl|NZ_AOGZ02000016.1_cds_WP_015683043.1_331	27.411	197	267
WP_017214674.1	lcl|NZ_AOGZ02000014.1_cds_WP_084597410.1_1897	27.119	177	267
WP_017214675.1	lcl|NZ_AOGZ02000014.1_cds_WP_015680896.1_507	23.404	329	510
WP_017214675.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681983.1_506	29.245	106	510
WP_017214675.1	lcl|NZ_AOGZ02000014.1_cds_WP_015680896.1_507	23.404	329	510
WP_017214675.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681983.1_506	29.245	106	510
WP_017214676.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681799.1_2020	28.788	264	330
WP_017214676.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681993.1_1791	25.000	272	330
WP_017214676.1	lcl|NZ_AOGZ02000014.1_cds_WP_002988752.1_2359	27.174	276	330
WP_017214676.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682752.1_2012	27.519	258	330
WP_017214676.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	25.602	332	330
WP_017214676.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680175.1_3193	25.379	264	330
WP_017214676.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	23.853	327	330
WP_017214676.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682335.1_2696	31.126	151	330
WP_017214676.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682510.1_2412	25.238	210	330
WP_017214678.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682001.1_1523	36.719	256	264
WP_017214678.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679704.1_3601	23.333	300	264
WP_020981179.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681327.1_2597	36.545	301	310
WP_020981179.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679704.1_3601	30.263	304	310
WP_020981179.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682532.1_596	24.775	222	310
WP_020981179.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681327.1_2597	36.545	301	310
WP_020981179.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679704.1_3601	30.263	304	310
WP_020981179.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682532.1_596	24.775	222	310
WP_017214683.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679631.1_3576	42.857	56	144
WP_017214684.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681841.1_617	33.945	109	221
WP_017214685.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679951.1_3210	62.452	261	260
WP_017214685.1	lcl|NZ_AOGZ02000014.1_cds_WP_084597410.1_1897	24.038	208	260
WP_017214686.1	lcl|NZ_AOGZ02000008.1_cds_WP_198012763.1_3201	42.857	364	374
WP_017214686.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	26.531	343	374
WP_017214686.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681103.1_1961	27.003	337	374
WP_017214686.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	21.000	300	374
