WP_017214669.1	lcl|NZ_JQRO01000045.1_cds_WP_002614501.1_1719	88.372	86	106
WP_017214670.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	90.968	310	314
WP_017214670.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	22.744	277	314
WP_017214670.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	25.234	321	314
WP_017214670.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	24.911	281	314
WP_017214670.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	23.009	226	314
WP_017214670.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	24.481	241	314
WP_017214672.1	lcl|NZ_JQRO01000011.1_cds_WP_002630958.1_418	35.616	146	185
WP_017214672.1	lcl|NZ_JQRO01000090.1_cds_WP_004498097.1_2832	34.463	177	185
WP_017214673.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	32.399	321	329
WP_017214673.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	31.111	315	329
WP_017214673.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	30.539	334	329
WP_017214673.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	30.225	311	329
WP_017214673.1	lcl|NZ_JQRO01000090.1_cds_WP_061219379.1_2847	26.712	292	329
WP_017214673.1	lcl|NZ_JQRO01000081.1_cds_WP_061219308.1_2677	27.463	335	329
WP_017214673.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	29.836	305	329
WP_017214673.1	lcl|NZ_JQRO01000030.1_cds_WP_004498401.1_1098	30.094	319	329
WP_017214673.1	lcl|NZ_JQRO01000049.1_cds_WP_004495465.1_1812	27.950	322	329
WP_017214673.1	lcl|NZ_JQRO01000033.1_cds_WP_002619620.1_1152	26.254	339	329
WP_017214673.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	28.000	250	329
WP_017214673.1	lcl|NZ_JQRO01000090.1_cds_WP_002614509.1_2858	28.261	276	329
WP_017214673.1	lcl|NZ_JQRO01000034.1_cds_WP_004496193.1_1208	27.376	263	329
WP_017214673.1	lcl|NZ_JQRO01000067.1_cds_WP_002615392.1_2366	22.561	328	329
WP_017214673.1	lcl|NZ_JQRO01000088.1_cds_WP_004495316.1_2808	27.888	251	329
WP_017214673.1	lcl|NZ_JQRO01000090.1_cds_WP_002632185.1_2845	29.936	157	329
WP_017214674.1	lcl|NZ_JQRO01000090.1_cds_WP_020781937.1_2854	27.136	199	267
WP_017214674.1	lcl|NZ_JQRO01000090.1_cds_WP_002632186.1_2844	27.132	258	267
WP_017214674.1	lcl|NZ_JQRO01000074.1_cds_WP_061219264.1_2537	29.442	197	267
WP_017214674.1	lcl|NZ_JQRO01000011.1_cds_WP_002620407.1_525	26.842	190	267
WP_017214674.1	lcl|NZ_JQRO01000081.1_cds_WP_004495535.1_2676	25.000	188	267
WP_017214674.1	lcl|NZ_JQRO01000002.1_cds_WP_026054267.1_51	33.333	102	267
