WP_017214669.1	lcl|NZ_RQFD01000015.1_cds_WP_135594790.1_2675	63.514	74	106
WP_017214670.1	lcl|NZ_RQFD01000015.1_cds_WP_135754333.1_2674	81.847	314	314
WP_017214670.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	23.765	324	314
WP_017214670.1	lcl|NZ_RQFD01000015.1_cds_WP_135754281.1_2620	22.476	307	314
WP_017214670.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	22.383	277	314
WP_017214670.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	24.118	170	314
WP_017214670.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	23.438	320	314
WP_017214672.1	lcl|NZ_RQFD01000015.1_cds_WP_135754301.1_2642	31.606	193	185
WP_017214672.1	lcl|NZ_RQFD01000015.1_cds_WP_135754091.1_2231	32.857	140	185
WP_017214673.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	32.710	321	329
WP_017214673.1	lcl|NZ_RQFD01000015.1_cds_WP_135754281.1_2620	32.215	298	329
WP_017214673.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	31.210	314	329
WP_017214673.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	30.421	309	329
WP_017214673.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	28.739	341	329
WP_017214673.1	lcl|NZ_RQFD01000008.1_cds_WP_135753675.1_3012	27.812	320	329
WP_017214673.1	lcl|NZ_RQFD01000003.1_cds_WP_135740016.1_938	29.126	309	329
WP_017214673.1	lcl|NZ_RQFD01000015.1_cds_WP_135754333.1_2674	27.848	316	329
WP_017214673.1	lcl|NZ_RQFD01000015.1_cds_WP_135754289.1_2629	22.846	267	329
WP_017214673.1	lcl|NZ_RQFD01000013.1_cds_WP_135753867.1_3317	24.803	254	329
WP_017214673.1	lcl|NZ_RQFD01000015.1_cds_WP_135754291.1_2632	33.548	155	329
WP_017214673.1	lcl|NZ_RQFD01000015.1_cds_WP_135754280.1_2618	27.481	262	329
WP_017214673.1	lcl|NZ_RQFD01000015.1_cds_WP_135754253.1_2589	26.545	275	329
WP_017214673.1	lcl|NZ_RQFD01000010.1_cds_WP_208730825.1_3259	25.000	308	329
WP_017214673.1	lcl|NZ_RQFD01000008.1_cds_WP_135753702.1_3055	22.963	270	329
WP_017214673.1	lcl|NZ_RQFD01000003.1_cds_WP_135753398.1_859	28.235	170	329
WP_017214673.1	lcl|NZ_RQFD01000003.1_cds_WP_135753234.1_570	24.022	179	329
WP_017214674.1	lcl|NZ_RQFD01000015.1_cds_WP_135754282.1_2621	26.939	245	267
WP_017214674.1	lcl|NZ_RQFD01000015.1_cds_WP_135754290.1_2630	27.670	206	267
WP_017214674.1	lcl|NZ_RQFD01000015.1_cds_WP_135754241.1_2528	24.138	261	267
WP_017214674.1	lcl|NZ_RQFD01000008.1_cds_WP_135753645.1_2946	28.161	174	267
WP_017214674.1	lcl|NZ_RQFD01000010.1_cds_WP_135753812.1_3271	28.866	194	267
WP_017214675.1	lcl|NZ_RQFD01000015.1_cds_WP_135754100.1_2253	25.228	329	510
WP_017214675.1	lcl|NZ_RQFD01000015.1_cds_WP_135741940.1_2254	29.070	86	510
WP_017214675.1	lcl|NZ_RQFD01000015.1_cds_WP_135754100.1_2253	25.228	329	510
WP_017214675.1	lcl|NZ_RQFD01000015.1_cds_WP_135741940.1_2254	29.070	86	510
WP_017214676.1	lcl|NZ_RQFD01000003.1_cds_WP_135740016.1_938	30.031	323	330
WP_017214676.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	24.101	278	330
WP_017214676.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	28.623	276	330
WP_017214676.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	23.810	273	330
WP_017214676.1	lcl|NZ_RQFD01000013.1_cds_WP_135753867.1_3317	32.353	170	330
WP_017214676.1	lcl|NZ_RQFD01000008.1_cds_WP_135753702.1_3055	24.710	259	330
WP_017214676.1	lcl|NZ_RQFD01000003.1_cds_WP_135753398.1_859	25.592	211	330
WP_017214676.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	23.432	303	330
