WP_017214669.1	lcl|NZ_AHOQ02000029.1_cds_WP_004462903.1_2241	94.186	86	106
WP_017214670.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	92.581	310	314
WP_017214670.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	25.234	321	314
WP_017214670.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	25.746	268	314
WP_017214670.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	24.199	281	314
WP_017214670.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	22.353	170	314
WP_017214670.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485922.1_2210	24.847	326	314
WP_017214670.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	24.519	208	314
WP_017214671.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485977.1_2239	84.384	365	365
WP_017214672.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485986.1_2238	95.676	185	185
WP_017214672.1	lcl|NZ_AHOQ02000038.1_cds_WP_004460143.1_1349	36.301	146	185
WP_017214673.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	93.293	328	329
WP_017214673.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	30.476	315	329
WP_017214673.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	31.833	311	329
WP_017214673.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	30.240	334	329
WP_017214673.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485949.1_2202	27.795	331	329
WP_017214673.1	lcl|NZ_AHOQ02000043.1_cds_WP_004484594.1_668	30.650	323	329
WP_017214673.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	27.859	341	329
WP_017214673.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461242.1_2606	27.950	322	329
WP_017214673.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472339.1_2234	30.980	255	329
WP_017214673.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485971.1_2158	24.497	298	329
