WP_017214669.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725873.1_2956	90.698	86	106
WP_017214670.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725867.1_2955	92.258	310	314
WP_017214670.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	21.724	290	314
WP_017214670.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	23.457	324	314
WP_017214670.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	24.138	290	314
WP_017214670.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669957.1_3043	25.269	186	314
WP_017214670.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	25.311	241	314
WP_017214670.1	lcl|NZ_JADHZX010000015.1_cds_WP_002729504.1_793	22.353	170	314
WP_017214672.1	lcl|NZ_JADHZX010000001.1_cds_WP_002750963.1_1207	36.986	146	185
WP_017214672.1	lcl|NZ_JADHZX010000027.1_cds_WP_011669938.1_1691	34.463	177	185
WP_017214673.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	31.153	321	329
WP_017214673.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	31.111	315	329
WP_017214673.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	30.838	334	329
WP_017214673.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	30.225	311	329
WP_017214673.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669957.1_3043	29.180	305	329
WP_017214673.1	lcl|NZ_JADHZX010000015.1_cds_WP_002729504.1_793	27.859	341	329
WP_017214673.1	lcl|NZ_JADHZX010000006.1_cds_WP_061221126.1_3103	29.781	319	329
WP_017214673.1	lcl|NZ_JADHZX010000008.1_cds_WP_002754065.1_3550	27.576	330	329
WP_017214673.1	lcl|NZ_JADHZX010000003.1_cds_WP_011671074.1_2317	25.369	339	329
WP_017214673.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725867.1_2955	27.413	259	329
WP_017214673.1	lcl|NZ_JADHZX010000038.1_cds_WP_002751102.1_2222	27.170	265	329
WP_017214673.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669959.1_3045	26.354	277	329
WP_017214673.1	lcl|NZ_JADHZX010000044.1_cds_WP_061221553.1_2436	23.171	328	329
WP_017214673.1	lcl|NZ_JADHZX010000169.1_cds_WP_194492166.1_856	30.233	129	329
WP_017214674.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816901.1_3042	27.919	197	267
WP_017214674.1	lcl|NZ_JADHZX010000079.1_cds_WP_011669974.1_3310	26.984	189	267
WP_017214674.1	lcl|NZ_JADHZX010000024.1_cds_WP_061208961.1_1569	32.727	110	267
WP_017214674.1	lcl|NZ_JADHZX010000047.1_cds_WP_002766579.1_2503	37.209	86	267
WP_017214674.1	lcl|NZ_JADHZX010000015.1_cds_WP_061221462.1_792	24.868	189	267
WP_017214675.1	lcl|NZ_JADHZX010000002.1_cds_WP_061220661.1_1855	26.689	296	510
WP_017214675.1	lcl|NZ_JADHZX010000002.1_cds_WP_002751286.1_1856	31.111	90	510
WP_017214675.1	lcl|NZ_JADHZX010000002.1_cds_WP_061220661.1_1855	26.689	296	510
WP_017214675.1	lcl|NZ_JADHZX010000002.1_cds_WP_002751286.1_1856	31.111	90	510
WP_017214676.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	27.473	273	330
WP_017214676.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	24.453	274	330
WP_017214676.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	26.582	316	330
WP_017214676.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	28.159	277	330
WP_017214676.1	lcl|NZ_JADHZX010000003.1_cds_WP_011671074.1_2317	26.457	223	330
WP_017214676.1	lcl|NZ_JADHZX010000006.1_cds_WP_061221126.1_3103	27.950	322	330
WP_017214676.1	lcl|NZ_JADHZX010000044.1_cds_WP_061221553.1_2436	25.403	248	330
WP_017214676.1	lcl|NZ_JADHZX010000015.1_cds_WP_002729504.1_793	24.648	142	330
WP_017214676.1	lcl|NZ_JADHZX010000038.1_cds_WP_002751102.1_2222	25.833	240	330
WP_017214678.1	lcl|NZ_JADHZX010000105.1_cds_WP_011669455.1_70	41.564	243	264
WP_020981179.1	lcl|NZ_JADHZX010000178.1_cds_WP_061207877.1_951	37.954	303	310
WP_020981179.1	lcl|NZ_JADHZX010000026.1_cds_WP_002750067.1_1638	26.923	286	310
WP_020981179.1	lcl|NZ_JADHZX010000001.1_cds_WP_002727177.1_1157	26.244	221	310
WP_020981179.1	lcl|NZ_JADHZX010000178.1_cds_WP_061207877.1_951	37.954	303	310
WP_020981179.1	lcl|NZ_JADHZX010000026.1_cds_WP_002750067.1_1638	26.923	286	310
WP_020981179.1	lcl|NZ_JADHZX010000001.1_cds_WP_002727177.1_1157	26.244	221	310
WP_202900251.1	lcl|NZ_JADHZX010000089.1_cds_WP_323741315.1_3497	87.218	133	265
WP_202900251.1	lcl|NZ_JADHZX010000278.1_cds_WP_323741323.1_1679	93.548	124	265
WP_202900251.1	lcl|NZ_JADHZX010000288.1_cds_WP_228484363.1_1727	85.965	114	265
WP_202900251.1	lcl|NZ_JADHZX010000045.1_cds_WP_228484291.1_2460	84.348	115	265
WP_202900251.1	lcl|NZ_JADHZX010000292.1_cds_WP_228484355.1_1762	83.478	115	265
WP_202900251.1	lcl|NZ_JADHZX010000262.1_cds_WP_228484355.1_1622	83.478	115	265
WP_202900251.1	lcl|NZ_JADHZX010000261.1_cds_WP_228484355.1_1620	83.478	115	265
WP_202900251.1	lcl|NZ_JADHZX010000071.1_cds_WP_194491970.1_3157	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000323.1_cds_WP_194491970.1_1982	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000321.1_cds_WP_194491970.1_1980	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000290.1_cds_WP_194491970.1_1759	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000285.1_cds_WP_194491970.1_1721	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000280.1_cds_WP_194491970.1_1716	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000276.1_cds_WP_194491970.1_1677	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000198.1_cds_WP_194491970.1_1111	85.000	100	265
WP_202900251.1	lcl|NZ_JADHZX010000287.1_cds_WP_323741325.1_1725	84.211	95	265
WP_202900251.1	lcl|NZ_JADHZX010000278.1_cds_WP_228484360.1_1680	92.500	80	265
WP_202900251.1	lcl|NZ_JADHZX010000248.1_cds_WP_323741322.1_1543	80.682	88	265
WP_202900251.1	lcl|NZ_JADHZX010000134.1_cds_WP_194492129.1_476	84.211	76	265
WP_202900251.1	lcl|NZ_JADHZX010000182.1_cds_WP_194492182.1_1012	82.895	76	265
WP_202900251.1	lcl|NZ_JADHZX010000087.1_cds_ISU90_RS12595_3469	95.000	60	265
WP_202900251.1	lcl|NZ_JADHZX010000359.1_cds_ISU90_RS18125_2098	94.828	58	265
WP_202900251.1	lcl|NZ_JADHZX010000305.1_cds_ISU90_RS17885_1905	44.037	109	265
WP_202900251.1	lcl|NZ_JADHZX010000305.1_cds_ISU90_RS17885_1905	39.189	74	265
WP_202900251.1	lcl|NZ_JADHZX010000393.1_cds_ISU90_RS18270_2231	92.727	55	265
WP_202900251.1	lcl|NZ_JADHZX010000283.1_cds_ISU90_RS17745_1719	96.078	51	265
WP_202900251.1	lcl|NZ_JADHZX010000146.1_cds_ISU90_RS15625_622	48.276	116	265
WP_202900251.1	lcl|NZ_JADHZX010000146.1_cds_ISU90_RS15625_622	35.052	97	265
WP_202900251.1	lcl|NZ_JADHZX010000068.1_cds_ISU90_RS11100_3050	95.652	46	265
WP_202900251.1	lcl|NZ_JADHZX010000351.1_cds_ISU90_RS18090_2063	46.512	86	265
WP_202900251.1	lcl|NZ_JADHZX010000351.1_cds_ISU90_RS18090_2063	52.381	42	265
WP_202900251.1	lcl|NZ_JADHZX010000220.1_cds_ISU90_RS17255_1415	33.333	195	265
WP_202900251.1	lcl|NZ_JADHZX010000127.1_cds_WP_323741317.1_383	80.851	47	265
WP_202900251.1	lcl|NZ_JADHZX010000079.1_cds_ISU90_RS12095_3316	90.698	43	265
WP_202900251.1	lcl|NZ_JADHZX010000051.1_cds_ISU90_RS09295_2621	90.698	43	265
WP_202900251.1	lcl|NZ_JADHZX010000150.1_cds_ISU90_RS15760_689	90.698	43	265
WP_202900251.1	lcl|NZ_JADHZX010000011.1_cds_ISU90_RS03565_307	90.698	43	265
