WP_017214669.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002725873.1_2686	90.698	86	106
WP_017214670.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	92.038	314	314
WP_017214670.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	25.746	268	314
WP_017214670.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	23.765	324	314
WP_017214670.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	24.138	290	314
WP_017214670.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	27.815	151	314
WP_017214670.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	26.286	175	314
WP_017214670.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	25.311	241	314
WP_017214670.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	22.353	170	314
WP_017214671.1	lcl|NZ_JADDVJ010000005.1_cds_WP_026054882.1_2688	87.945	365	365
WP_017214672.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733646.1_2689	96.216	185	185
WP_017214672.1	lcl|NZ_JADDVJ010000003.1_cds_WP_002721790.1_1947	36.986	146	185
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	94.225	329	329
WP_017214673.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	30.476	315	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	30.539	334	329
WP_017214673.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	29.904	311	329
WP_017214673.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	27.859	341	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733638.1_2727	28.000	350	329
WP_017214673.1	lcl|NZ_JADDVJ010000076.1_cds_WP_002741146.1_3107	29.781	319	329
WP_017214673.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728316.1_2941	27.576	330	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733546.1_2756	23.129	294	329
WP_017214673.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	31.250	176	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740721.1_2693	28.808	302	329
WP_017214673.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002732331.1_3207	25.959	339	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	23.975	317	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	27.530	247	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733698.1_2764	27.737	274	329
WP_017214673.1	lcl|NZ_JADDVJ010000060.1_cds_WP_002740236.1_2790	27.170	265	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002744551.1_2721	28.519	270	329
WP_017214673.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002721725.1_2366	23.780	328	329
WP_017214673.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733757.1_2754	31.034	174	329
WP_017214673.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002739935.1_2454	28.287	251	329
WP_017214674.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733627.1_2691	93.633	267	267
WP_017214674.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740926.1_2732	25.210	238	267
WP_017214674.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002738295.1_2753	24.303	251	267
WP_017214674.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002727921.1_2782	26.984	189	267
WP_017214674.1	lcl|NZ_JADDVJ010000051.1_cds_WP_002729040.1_2502	32.727	110	267
WP_017214674.1	lcl|NZ_JADDVJ010000002.1_cds_WP_002766579.1_1552	37.209	86	267
WP_017214674.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002729513.1_1412	24.868	189	267
WP_017214675.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740779.1_2692	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728536.1_41	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728534.1_42	31.111	90	510
WP_017214675.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740779.1_2692	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728536.1_41	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728534.1_42	31.111	90	510
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740721.1_2693	95.152	330	330
WP_017214676.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	27.106	273	330
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	28.852	305	330
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002744551.1_2721	27.491	291	330
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	26.582	316	330
WP_017214676.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	28.159	277	330
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	29.864	221	330
WP_017214676.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002732331.1_3207	26.577	222	330
WP_017214676.1	lcl|NZ_JADDVJ010000076.1_cds_WP_002741146.1_3107	29.268	287	330
WP_017214676.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002721725.1_2366	25.403	248	330
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733546.1_2756	25.000	268	330
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733638.1_2727	23.958	288	330
WP_017214676.1	lcl|NZ_JADDVJ010000060.1_cds_WP_002740236.1_2790	26.337	243	330
WP_017214676.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	23.944	142	330
WP_017214676.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	23.547	327	330
WP_017214677.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740729.1_2696	38.462	546	538
