WP_017214669.1	lcl|NZ_VCHG01000065.1_cds_WP_000340715.1_3036	97.674	86	106
WP_017214670.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	94.268	314	314
WP_017214670.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	25.776	322	314
WP_017214670.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	26.119	268	314
WP_017214670.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	24.306	288	314
WP_017214671.1	lcl|NZ_VCHG01000065.1_cds_WP_000604525.1_3034	90.959	365	365
WP_017214672.1	lcl|NZ_VCHG01000065.1_cds_WP_000884059.1_3033	96.757	185	185
WP_017214672.1	lcl|NZ_VCHG01000061.1_cds_WP_000351733.1_2959	40.714	140	185
WP_017214673.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	95.137	329	329
WP_017214673.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	32.063	315	329
WP_017214673.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	31.343	335	329
WP_017214673.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	30.945	307	329
WP_017214673.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	30.341	323	329
WP_017214673.1	lcl|NZ_VCHG01000114.1_cds_WP_000709508.1_389	27.576	330	329
WP_017214673.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	30.196	255	329
WP_017214673.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	28.623	276	329
WP_017214673.1	lcl|NZ_VCHG01000030.1_cds_WP_000475901.1_1793	28.467	274	329
WP_017214673.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	27.530	247	329
WP_017214673.1	lcl|NZ_VCHG01000002.1_cds_WP_001074779.1_1093	27.547	265	329
WP_017214673.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	23.669	338	329
WP_017214673.1	lcl|NZ_VCHG01000095.1_cds_WP_000378097.1_3695	25.581	172	329
WP_017214674.1	lcl|NZ_VCHG01000065.1_cds_WP_000774259.1_3031	94.382	267	267
WP_017214674.1	lcl|NZ_VCHG01000056.1_cds_WP_000842260.1_2758	26.842	190	267
WP_017214674.1	lcl|NZ_VCHG01000010.1_cds_WP_000667727.1_156	32.727	110	267
WP_017214674.1	lcl|NZ_VCHG01000022.1_cds_WP_000805357.1_1301	33.333	102	267
WP_017214675.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	95.294	510	510
WP_017214675.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	26.154	325	510
WP_017214675.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	31.111	90	510
WP_017214675.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	95.294	510	510
WP_017214675.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	26.154	325	510
WP_017214675.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	31.111	90	510
WP_017214676.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	96.364	330	330
WP_017214676.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	28.852	305	330
WP_017214676.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	25.912	274	330
WP_017214676.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	26.582	316	330
WP_017214676.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	28.807	243	330
WP_017214676.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	24.324	333	330
WP_017214676.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	29.688	256	330
WP_017214676.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	26.244	221	330
WP_017214677.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	38.122	543	538
WP_017214677.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	38.122	543	538
WP_017214678.1	lcl|NZ_VCHG01000065.1_cds_WP_000342716.1_3025	67.045	264	264
WP_017214678.1	lcl|NZ_VCHG01000038.1_cds_WP_001002662.1_2089	41.152	243	264
WP_020981179.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	89.355	310	310
WP_020981179.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	36.304	303	310
WP_020981179.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	28.968	252	310
WP_020981179.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	24.887	221	310
WP_020981179.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	89.355	310	310
WP_020981179.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	36.304	303	310
WP_020981179.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	28.968	252	310
WP_020981179.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	24.887	221	310
WP_202900251.1	lcl|NZ_VCHG01000001.1_cds_WP_225741434.1_57	91.772	158	265
WP_202900251.1	lcl|NZ_VCHG01000191.1_cds_WP_100245081.1_1058	47.036	253	265
WP_202900251.1	lcl|NZ_VCHG01000065.1_cds_WP_001018782.1_3018	88.732	71	265
WP_202900251.1	lcl|NZ_VCHG01000202.1_cds_FFZ99_RS19940_1237	52.294	109	265
WP_202900251.1	lcl|NZ_VCHG01000202.1_cds_FFZ99_RS19940_1237	39.560	91	265
WP_202900251.1	lcl|NZ_VCHG01000151.1_cds_FFZ99_RS19595_798	52.294	109	265
WP_202900251.1	lcl|NZ_VCHG01000151.1_cds_FFZ99_RS19595_798	39.560	91	265
WP_202900251.1	lcl|NZ_VCHG01000201.1_cds_FFZ99_RS21155_1236	51.376	109	265
WP_202900251.1	lcl|NZ_VCHG01000201.1_cds_FFZ99_RS21155_1236	40.449	89	265
WP_202900251.1	lcl|NZ_VCHG01000001.1_cds_WP_017861472.1_58	91.935	62	265
WP_202900251.1	lcl|NZ_VCHG01000115.1_cds_FFZ99_RS18565_391	40.336	119	265
WP_202900251.1	lcl|NZ_VCHG01000045.1_cds_FFZ99_RS20795_2382	93.548	31	265
WP_202900251.1	lcl|NZ_VCHG01000045.1_cds_FFZ99_RS20795_2382	80.000	15	265
WP_202900251.1	lcl|NZ_VCHG01000065.1_cds_WP_228003844.1_3019	73.529	34	265
WP_202900251.1	lcl|NZ_VCHG01000167.1_cds_FFZ99_RS19745_880	37.374	99	265
WP_202900251.1	lcl|NZ_VCHG01000004.1_cds_WP_000641581.1_2211	42.683	82	265
WP_202900251.1	lcl|NZ_VCHG01000167.1_cds_FFZ99_RS20395_879	51.163	43	265
WP_202900251.1	lcl|NZ_VCHG01000167.1_cds_FFZ99_RS20395_879	45.000	20	265
WP_202900251.1	lcl|NZ_VCHG01000001.1_cds_WP_225741434.1_57	91.772	158	265
WP_202900251.1	lcl|NZ_VCHG01000191.1_cds_WP_100245081.1_1058	47.036	253	265
WP_202900251.1	lcl|NZ_VCHG01000065.1_cds_WP_001018782.1_3018	88.732	71	265
WP_202900251.1	lcl|NZ_VCHG01000202.1_cds_FFZ99_RS19940_1237	52.294	109	265
WP_202900251.1	lcl|NZ_VCHG01000202.1_cds_FFZ99_RS19940_1237	39.560	91	265
WP_202900251.1	lcl|NZ_VCHG01000151.1_cds_FFZ99_RS19595_798	52.294	109	265
WP_202900251.1	lcl|NZ_VCHG01000151.1_cds_FFZ99_RS19595_798	39.560	91	265
WP_202900251.1	lcl|NZ_VCHG01000201.1_cds_FFZ99_RS21155_1236	51.376	109	265
WP_202900251.1	lcl|NZ_VCHG01000201.1_cds_FFZ99_RS21155_1236	40.449	89	265
WP_202900251.1	lcl|NZ_VCHG01000001.1_cds_WP_017861472.1_58	91.935	62	265
WP_202900251.1	lcl|NZ_VCHG01000115.1_cds_FFZ99_RS18565_391	40.336	119	265
WP_202900251.1	lcl|NZ_VCHG01000045.1_cds_FFZ99_RS20795_2382	93.548	31	265
WP_202900251.1	lcl|NZ_VCHG01000045.1_cds_FFZ99_RS20795_2382	80.000	15	265
WP_202900251.1	lcl|NZ_VCHG01000065.1_cds_WP_228003844.1_3019	73.529	34	265
WP_202900251.1	lcl|NZ_VCHG01000167.1_cds_FFZ99_RS19745_880	37.374	99	265
WP_202900251.1	lcl|NZ_VCHG01000004.1_cds_WP_000641581.1_2211	42.683	82	265
WP_202900251.1	lcl|NZ_VCHG01000167.1_cds_FFZ99_RS20395_879	51.163	43	265
