WP_017214669.1	lcl|NZ_AFKF01000097.1_cds_WP_000340715.1_1922	97.674	86	106
WP_017214670.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	94.268	314	314
WP_017214670.1	lcl|NZ_AFKF01000097.1_cds_WP_000093099.1_1943	59.677	62	314
WP_017214670.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	26.493	268	314
WP_017214670.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	25.776	322	314
WP_017214670.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	23.958	288	314
WP_017214670.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	24.599	187	314
WP_017214671.1	lcl|NZ_AFKF01000097.1_cds_WP_000604524.1_1924	91.507	365	365
WP_017214672.1	lcl|NZ_AFKF01000097.1_cds_WP_000884059.1_1925	96.757	185	185
WP_017214672.1	lcl|NZ_AFKF01000040.1_cds_WP_000351733.1_2906	40.714	140	185
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	94.225	329	329
WP_017214673.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	32.063	315	329
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	32.595	316	329
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	31.045	335	329
WP_017214673.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	31.270	307	329
WP_017214673.1	lcl|NZ_AFKF01000047.1_cds_WP_000649925.1_2701	30.341	323	329
WP_017214673.1	lcl|NZ_AFKF01000232.1_cds_WP_000709511.1_62	27.879	330	329
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_000601375.1_1979	25.333	300	329
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	30.196	255	329
WP_017214673.1	lcl|NZ_AFKF01000113.1_cds_WP_000688695.1_1526	28.623	276	329
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_000475904.1_1988	28.467	274	329
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	27.530	247	329
WP_017214673.1	lcl|NZ_AFKF01000024.1_cds_WP_001074785.1_3405	27.925	265	329
WP_017214673.1	lcl|NZ_AFKF01000119.1_cds_WP_001003555.1_1384	23.964	338	329
WP_017214673.1	lcl|NZ_AFKF01000097.1_cds_WP_000487322.1_1977	26.398	322	329
WP_017214674.1	lcl|NZ_AFKF01000097.1_cds_WP_000774262.1_1927	94.007	267	267
WP_017214674.1	lcl|NZ_AFKF01000097.1_cds_WP_000859505.1_1976	26.295	251	267
