WP_017214669.1	lcl|NZ_JQPA01000005.1_cds_WP_000340715.1_140	97.674	86	106
WP_017214670.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	94.268	314	314
WP_017214670.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	26.493	268	314
WP_017214670.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	25.776	322	314
WP_017214670.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	23.958	288	314
WP_017214671.1	lcl|NZ_JQPA01000005.1_cds_WP_000604524.1_142	91.507	365	365
WP_017214672.1	lcl|NZ_JQPA01000005.1_cds_WP_000884059.1_143	96.757	185	185
WP_017214672.1	lcl|NZ_JQPA01000116.1_cds_WP_000351733.1_2854	40.714	140	185
WP_017214673.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	94.833	329	329
WP_017214673.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	32.063	315	329
WP_017214673.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	31.045	335	329
WP_017214673.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	31.270	307	329
WP_017214673.1	lcl|NZ_JQPA01000029.1_cds_WP_061230270.1_1168	30.650	323	329
WP_017214673.1	lcl|NZ_JQPA01000162.1_cds_WP_000709511.1_3420	27.879	330	329
WP_017214673.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	30.196	255	329
WP_017214673.1	lcl|NZ_JQPA01000020.1_cds_WP_000688696.1_840	28.623	276	329
WP_017214673.1	lcl|NZ_JQPA01000005.1_cds_WP_000475901.1_194	28.467	274	329
WP_017214673.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	27.530	247	329
WP_017214673.1	lcl|NZ_JQPA01000008.1_cds_WP_001074779.1_365	27.547	265	329
WP_017214673.1	lcl|NZ_JQPA01000026.1_cds_WP_061260495.1_1129	23.795	332	329
WP_017214673.1	lcl|NZ_JQPA01000005.1_cds_WP_000378097.1_164	25.581	172	329
WP_017214674.1	lcl|NZ_JQPA01000005.1_cds_WP_000774261.1_145	94.757	267	267
WP_017214674.1	lcl|NZ_JQPA01000005.1_cds_WP_000842260.1_212	26.842	190	267
WP_017214674.1	lcl|NZ_JQPA01000113.1_cds_WP_000667727.1_2780	32.727	110	267
WP_017214674.1	lcl|NZ_JQPA01000015.1_cds_WP_000805357.1_672	33.333	102	267
WP_017214675.1	lcl|NZ_JQPA01000005.1_cds_WP_025180802.1_146	95.098	510	510
WP_017214675.1	lcl|NZ_JQPA01000032.1_cds_WP_000291581.1_1389	26.154	325	510
