WP_017214669.1	lcl|NZ_AFKW01000216.1_cds_WP_000340715.1_1112	97.674	86	106
WP_017214670.1	lcl|NZ_AFKW01000216.1_cds_WP_000410273.1_1111	94.268	314	314
WP_017214670.1	lcl|NZ_AFKW01000216.1_cds_WP_000093099.1_1091	59.677	62	314
WP_017214670.1	lcl|NZ_AFKW01000216.1_cds_WP_000646250.1_1108	26.493	268	314
WP_017214670.1	lcl|NZ_AFKW01000063.1_cds_WP_000744700.1_2881	25.776	322	314
WP_017214670.1	lcl|NZ_AFKW01000041.1_cds_WP_000723090.1_3532	23.958	288	314
WP_017214670.1	lcl|NZ_AFKW01000216.1_cds_WP_000600889.1_1082	24.599	187	314
WP_017214671.1	lcl|NZ_AFKW01000216.1_cds_WP_000604524.1_1110	91.507	365	365
WP_017214672.1	lcl|NZ_AFKW01000216.1_cds_WP_000884059.1_1109	96.757	185	185
WP_017214672.1	lcl|NZ_AFKW01000071.1_cds_WP_000351733.1_2685	40.714	140	185
WP_017214673.1	lcl|NZ_AFKW01000216.1_cds_WP_000646250.1_1108	94.529	329	329
WP_017214673.1	lcl|NZ_AFKW01000063.1_cds_WP_000744700.1_2881	32.063	315	329
WP_017214673.1	lcl|NZ_AFKW01000216.1_cds_WP_000600889.1_1082	32.595	316	329
WP_017214673.1	lcl|NZ_AFKW01000041.1_cds_WP_000723090.1_3532	31.045	335	329
WP_017214673.1	lcl|NZ_AFKW01000280.1_cds_WP_001984071.1_529	31.270	307	329
WP_017214673.1	lcl|NZ_AFKW01000048.1_cds_WP_000649925.1_3312	30.341	323	329
WP_017214673.1	lcl|NZ_AFKW01000059.1_cds_WP_000709511.1_2965	27.879	330	329
WP_017214673.1	lcl|NZ_AFKW01000009.1_cds_WP_000601375.1_3685	25.333	300	329
WP_017214673.1	lcl|NZ_AFKW01000216.1_cds_WP_001067557.1_1105	30.196	255	329
WP_017214673.1	lcl|NZ_AFKW01000093.1_cds_WP_000688695.1_2263	28.623	276	329
WP_017214673.1	lcl|NZ_AFKW01000041.1_cds_WP_000475904.1_3515	28.467	274	329
WP_017214673.1	lcl|NZ_AFKW01000216.1_cds_WP_000410273.1_1111	27.530	247	329
WP_017214673.1	lcl|NZ_AFKW01000131.1_cds_WP_001074785.1_1758	27.925	265	329
WP_017214673.1	lcl|NZ_AFKW01000161.1_cds_WP_001003555.1_1459	23.964	338	329
WP_017214673.1	lcl|NZ_AFKW01000009.1_cds_WP_000487322.1_3683	26.398	322	329
WP_017214674.1	lcl|NZ_AFKW01000216.1_cds_WP_000774262.1_1107	94.007	267	267
WP_017214674.1	lcl|NZ_AFKW01000009.1_cds_WP_000859505.1_3682	26.295	251	267
WP_017214674.1	lcl|NZ_AFKW01000216.1_cds_WP_000800438.1_1077	25.630	238	267
WP_017214674.1	lcl|NZ_AFKW01000041.1_cds_WP_000842260.1_3533	26.842	190	267
WP_017214674.1	lcl|NZ_AFKW01000262.1_cds_WP_000667727.1_661	32.727	110	267
WP_017214674.1	lcl|NZ_AFKW01000057.1_cds_WP_000805357.1_3047	33.333	102	267
WP_017214675.1	lcl|NZ_AFKW01000216.1_cds_WP_000612797.1_1106	94.706	510	510
WP_017214675.1	lcl|NZ_AFKW01000136.1_cds_WP_000291591.1_1694	26.154	325	510
WP_017214675.1	lcl|NZ_AFKW01000136.1_cds_WP_000364507.1_1695	31.111	90	510
WP_017214675.1	lcl|NZ_AFKW01000216.1_cds_WP_000612797.1_1106	94.706	510	510
WP_017214675.1	lcl|NZ_AFKW01000136.1_cds_WP_000291591.1_1694	26.154	325	510
WP_017214675.1	lcl|NZ_AFKW01000136.1_cds_WP_000364507.1_1695	31.111	90	510
WP_017214676.1	lcl|NZ_AFKW01000216.1_cds_WP_001067557.1_1105	96.364	330	330
WP_017214676.1	lcl|NZ_AFKW01000216.1_cds_WP_000646250.1_1108	28.525	305	330
WP_017214676.1	lcl|NZ_AFKW01000216.1_cds_WP_000600889.1_1082	26.692	266	330
WP_017214676.1	lcl|NZ_AFKW01000280.1_cds_WP_001984071.1_529	25.547	274	330
WP_017214676.1	lcl|NZ_AFKW01000063.1_cds_WP_000744700.1_2881	26.582	316	330
WP_017214676.1	lcl|NZ_AFKW01000161.1_cds_WP_001003555.1_1459	29.218	243	330
WP_017214676.1	lcl|NZ_AFKW01000041.1_cds_WP_000723090.1_3532	24.625	333	330
WP_017214676.1	lcl|NZ_AFKW01000048.1_cds_WP_000649925.1_3312	29.688	256	330
WP_017214676.1	lcl|NZ_AFKW01000093.1_cds_WP_000688695.1_2263	26.244	221	330
WP_017214676.1	lcl|NZ_AFKW01000009.1_cds_WP_000601375.1_3685	25.540	278	330
WP_017214677.1	lcl|NZ_AFKW01000216.1_cds_WP_000689743.1_1102	38.122	543	538
WP_017214677.1	lcl|NZ_AFKW01000216.1_cds_WP_000689743.1_1102	38.122	543	538
