WP_017214669.1	lcl|NZ_AFMB02000163.1_cds_WP_000340715.1_1146	97.674	86	106
WP_017214670.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	94.268	314	314
WP_017214670.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	25.776	322	314
WP_017214670.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	26.119	268	314
WP_017214670.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	23.958	288	314
WP_017214671.1	lcl|NZ_AFMB02000163.1_cds_WP_000604524.1_1148	91.507	365	365
WP_017214672.1	lcl|NZ_AFMB02000163.1_cds_WP_000884059.1_1149	96.757	185	185
WP_017214672.1	lcl|NZ_AFMB02000042.1_cds_WP_000351733.1_3330	40.714	140	185
WP_017214673.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	95.137	329	329
WP_017214673.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	32.063	315	329
WP_017214673.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	31.045	335	329
WP_017214673.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	31.270	307	329
WP_017214673.1	lcl|NZ_AFMB02000094.1_cds_WP_000649923.1_2258	30.341	323	329
WP_017214673.1	lcl|NZ_AFMB02000086.1_cds_WP_000709511.1_2566	27.879	330	329
WP_017214673.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	30.196	255	329
WP_017214673.1	lcl|NZ_AFMB02000141.1_cds_WP_000688695.1_1564	28.623	276	329
WP_017214673.1	lcl|NZ_AFMB02000204.1_cds_WP_000475904.1_303	28.467	274	329
WP_017214673.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	27.530	247	329
WP_017214673.1	lcl|NZ_AFMB02000198.1_cds_WP_001074785.1_408	27.925	265	329
WP_017214673.1	lcl|NZ_AFMB02000095.1_cds_WP_001003557.1_2186	24.096	332	329
WP_017214673.1	lcl|NZ_AFMB02000163.1_cds_WP_000378095.1_1170	25.581	172	329
WP_017214674.1	lcl|NZ_AFMB02000163.1_cds_WP_000774260.1_1151	94.382	267	267
WP_017214674.1	lcl|NZ_AFMB02000117.1_cds_WP_000842255.1_1980	27.368	190	267
WP_017214674.1	lcl|NZ_AFMB02000025.1_cds_WP_000667727.1_3577	32.727	110	267
WP_017214674.1	lcl|NZ_AFMB02000017.1_cds_WP_000805357.1_3704	33.333	102	267
WP_017214675.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	95.098	510	510
WP_017214675.1	lcl|NZ_AFMB02000070.1_cds_WP_002080545.1_2892	25.846	325	510
WP_017214675.1	lcl|NZ_AFMB02000070.1_cds_WP_000364507.1_2891	31.111	90	510
WP_017214675.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	95.098	510	510
WP_017214675.1	lcl|NZ_AFMB02000070.1_cds_WP_002080545.1_2892	25.846	325	510
WP_017214675.1	lcl|NZ_AFMB02000070.1_cds_WP_000364507.1_2891	31.111	90	510
WP_017214676.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	96.364	330	330
WP_017214676.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	28.852	305	330
WP_017214676.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	25.547	274	330
WP_017214676.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	26.582	316	330
WP_017214676.1	lcl|NZ_AFMB02000095.1_cds_WP_001003557.1_2186	29.218	243	330
WP_017214676.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	24.625	333	330
WP_017214676.1	lcl|NZ_AFMB02000094.1_cds_WP_000649923.1_2258	29.688	256	330
