WP_017214669.1	lcl|NZ_JAMQPS010000002.1_cds_WP_108958675.1_2277	63.514	74	106
WP_017214670.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	83.548	310	314
WP_017214670.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	25.836	329	314
WP_017214670.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	24.383	324	314
WP_017214670.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	24.923	325	314
WP_017214670.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	26.203	187	314
WP_017214670.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	24.118	170	314
WP_017214670.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	23.404	329	314
WP_017214671.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355984.1_2280	55.587	358	365
WP_017214672.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355999.1_2296	31.707	164	185
WP_017214672.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135591902.1_2718	32.558	129	185
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	30.573	314	329
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	31.046	306	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	29.467	319	329
WP_017214673.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	28.739	341	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	27.190	331	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	29.085	306	329
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639720.1_1744	31.111	315	329
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725525.1_1387	27.500	320	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356020.1_2318	28.990	307	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	26.740	273	329
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135688711.1_1439	28.000	250	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	25.316	316	329
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355665.1_1431	24.535	269	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356029.1_2327	27.863	262	329
WP_017214673.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356045.1_2360	25.461	271	329
WP_017214673.1	lcl|NZ_JAMQPS010000005.1_cds_WP_208730464.1_3582	24.675	308	329
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355922.1_1823	28.235	170	329
WP_017214673.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135661930.1_2110	25.698	179	329
WP_017214674.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100727872.1_2421	24.138	261	267
WP_017214674.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356024.1_2322	23.558	208	267
WP_017214674.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355997.1_2293	28.934	197	267
WP_017214674.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135594434.1_1321	27.586	174	267
WP_017214674.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135604079.1_2344	25.381	197	267
WP_017214674.1	lcl|NZ_JAMQPS010000005.1_cds_WP_135637818.1_3570	28.866	194	267
WP_017214675.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717124.1_2696	24.771	327	510
WP_017214675.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717065.1_2695	32.759	58	510
WP_017214675.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717124.1_2696	24.771	327	510
WP_017214675.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717065.1_2695	32.759	58	510
WP_017214676.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356022.1_2320	33.798	287	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135688711.1_1439	27.925	265	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	23.741	278	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	28.261	276	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639720.1_1744	27.500	320	330
WP_017214676.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	27.273	264	330
WP_017214676.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	24.534	322	330
WP_017214676.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	27.354	223	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355665.1_1431	23.864	264	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355922.1_1823	25.592	211	330
WP_017214676.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	23.432	303	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135661930.1_2110	25.561	223	330
WP_017214676.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725525.1_1387	28.000	150	330
WP_017214678.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100715657.1_930	37.549	253	264
WP_017214678.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717700.1_3007	22.333	300	264
WP_020981179.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355846.1_2014	36.545	301	310
WP_020981179.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717700.1_3007	30.225	311	310
WP_020981179.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135798927.1_2781	23.106	264	310
WP_020981179.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355846.1_2014	36.545	301	310
WP_020981179.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717700.1_3007	30.225	311	310
WP_020981179.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135798927.1_2781	23.106	264	310
WP_017214683.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100718959.1_3032	36.275	102	144
WP_017214684.1	lcl|NZ_JAMQPS010000007.1_cds_WP_135604432.1_3685	31.000	100	221
WP_017214685.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356024.1_2322	55.642	257	260
WP_017214685.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356015.1_2313	27.160	243	260
WP_017214685.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355997.1_2293	27.317	205	260
WP_017214685.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135594434.1_1321	25.000	208	260
WP_017214686.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	27.329	322	374
WP_017214686.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639720.1_1744	25.143	350	374
WP_017214686.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	24.373	279	374
WP_017214686.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725525.1_1387	26.113	337	374
WP_017214686.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356020.1_2318	24.060	266	374
WP_017214686.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	21.000	300	374
WP_017214686.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356029.1_2327	26.582	237	374
WP_017214686.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	28.788	132	374
WP_020981159.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356017.1_2315	34.395	314	324
WP_020981159.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356040.1_2354	33.654	312	324
WP_020981159.1	lcl|NZ_JAMQPS010000004.1_cds_WP_100727529.1_3112	30.876	217	324
WP_020981159.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135688210.1_2349	32.308	130	324
WP_020981159.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135592290.1_2347	28.333	120	324
WP_020981159.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356027.1_2325	35.789	95	324
WP_020981159.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135799042.1_2341	36.765	68	324
WP_017214691.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356019.1_2317	30.612	98	229
WP_017214691.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715861.1_3376	29.000	100	229
WP_017214691.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355597.1_1145	27.848	79	229
WP_017214691.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100717607.1_2058	35.385	65	229
WP_017214696.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	24.815	270	294
WP_017214696.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135688711.1_1439	26.718	131	294
WP_017214696.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356020.1_2318	26.531	196	294
WP_017214696.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356045.1_2360	26.087	161	294
WP_017214696.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	26.471	170	294
WP_017214698.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355722.1_1564	25.714	140	174
WP_017214699.1	lcl|NZ_JAMQPS010000007.1_cds_WP_135651975.1_3686	24.812	133	416
WP_017214700.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355986.1_2282	29.974	387	361
WP_017214700.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355691.1_1502	26.718	393	361
WP_017214700.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355509.1_876	23.925	372	361
WP_017214701.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100718997.1_3063	25.000	112	233
WP_017214701.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355695.1_1506	28.814	118	233
WP_020981137.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355985.1_2281	48.682	569	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100716163.1_1485	34.568	324	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355455.1_729	41.564	243	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355717.1_1546	40.969	227	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355611.1_1202	38.095	231	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355610.1_1200	35.398	226	592
WP_020981137.1	lcl|NZ_JAMQPS010000004.1_cds_WP_135687279.1_3104	30.909	275	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355355.1_401	28.139	231	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355915.1_1227	31.602	231	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355568.1_1064	28.636	220	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135605817.1_1958	31.696	224	592
WP_020981137.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100718973.1_3047	29.075	227	592
WP_020981137.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100728022.1_2473	26.778	239	592
WP_020981137.1	lcl|NZ_JAMQPS010000009.1_cds_WP_265356515.1_3803	28.194	227	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653122.1_1294	27.434	226	592
WP_020981137.1	lcl|NZ_JAMQPS010000003.1_cds_WP_265356192.1_2878	26.337	243	592
WP_020981137.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717653.1_2955	26.383	235	592
WP_020981137.1	lcl|NZ_JAMQPS010000002.1_cds_WP_239671187.1_2717	26.754	228	592
WP_020981137.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135592251.1_2412	27.004	237	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355607.1_1184	28.161	174	592
WP_020981137.1	lcl|NZ_JAMQPS010000003.1_cds_WP_135688931.1_2877	24.242	231	592
WP_020981137.1	lcl|NZ_JAMQPS010000003.1_cds_WP_135688931.1_2877	25.698	179	592
WP_020981137.1	lcl|NZ_JAMQPS010000004.1_cds_WP_135652444.1_3248	29.327	208	592
WP_020981137.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717123.1_2690	27.670	206	592
WP_020981137.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100718965.1_3039	26.540	211	592
WP_020981137.1	lcl|NZ_JAMQPS010000007.1_cds_WP_100716774.1_3728	24.464	233	592
WP_020981137.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356057.1_2438	25.108	231	592
WP_020981137.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100720566.1_2113	23.276	232	592
