WP_017214669.1	lcl|NZ_JASEXM010000033.1_cds_WP_004462903.1_2181	94.186	86	106
WP_017214670.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472299.1_2180	92.581	310	314
WP_017214670.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	25.234	321	314
WP_017214670.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	25.746	268	314
WP_017214670.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	24.199	281	314
WP_017214670.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	23.077	182	314
WP_017214670.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	22.353	170	314
WP_017214670.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	24.519	208	314
WP_017214671.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479563.1_2179	84.658	365	365
WP_017214672.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472170.1_2178	96.216	185	185
WP_017214672.1	lcl|NZ_JASEXM010000001.1_cds_WP_004460143.1_105	36.301	146	185
WP_017214673.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	92.988	328	329
WP_017214673.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	30.159	315	329
WP_017214673.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	30.539	334	329
WP_017214673.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	31.833	311	329
WP_017214673.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	29.921	254	329
WP_017214673.1	lcl|NZ_JASEXM010000010.1_cds_WP_004487738.1_1110	30.960	323	329
WP_017214673.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	27.859	341	329
WP_017214673.1	lcl|NZ_JASEXM010000007.1_cds_WP_004467290.1_749	27.950	322	329
