WP_017214669.1	lcl|NZ_JMDI01000098.1_cds_WP_000340715.1_1867	97.674	86	106
WP_017214670.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	94.268	314	314
WP_017214670.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	26.493	268	314
WP_017214670.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	25.776	322	314
WP_017214670.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	23.958	288	314
WP_017214670.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	24.599	187	314
WP_017214670.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	25.994	327	314
WP_017214671.1	lcl|NZ_JMDI01000098.1_cds_WP_000604524.1_1869	91.507	365	365
WP_017214672.1	lcl|NZ_JMDI01000098.1_cds_WP_000884059.1_1870	96.757	185	185
WP_017214672.1	lcl|NZ_JMDI01000032.1_cds_WP_000351733.1_399	40.714	140	185
WP_017214673.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	94.833	329	329
WP_017214673.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	32.381	315	329
WP_017214673.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	32.911	316	329
WP_017214673.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	31.045	335	329
WP_017214673.1	lcl|NZ_JMDI01000172.1_cds_WP_002064390.1_3217	30.945	307	329
WP_017214673.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	30.341	323	329
WP_017214673.1	lcl|NZ_JMDI01000172.1_cds_WP_000709511.1_3207	27.879	330	329
WP_017214673.1	lcl|NZ_JMDI01000122.1_cds_WP_000601375.1_2463	25.333	300	329
WP_017214673.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	30.196	255	329
WP_017214673.1	lcl|NZ_JMDI01000172.1_cds_WP_000688698.1_3237	28.623	276	329
WP_017214673.1	lcl|NZ_JMDI01000122.1_cds_WP_000475897.1_2455	28.467	274	329
WP_017214673.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	27.530	247	329
WP_017214673.1	lcl|NZ_JMDI01000089.1_cds_WP_001074779.1_1722	27.547	265	329
WP_017214673.1	lcl|NZ_JMDI01000122.1_cds_WP_000487319.1_2465	27.385	325	329
WP_017214673.1	lcl|NZ_JMDI01000054.1_cds_WP_001003563.1_662	25.197	254	329
WP_017214674.1	lcl|NZ_JMDI01000098.1_cds_WP_000774259.1_1872	94.382	267	267
WP_017214674.1	lcl|NZ_JMDI01000122.1_cds_WP_000859505.1_2466	26.295	251	267
