WP_017214669.1	lcl|NZ_JAMQPT010000001.1_cds_WP_108958675.1_147	63.514	74	106
WP_017214670.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	82.803	314	314
WP_017214670.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	24.074	324	314
WP_017214670.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	25.532	188	314
WP_017214670.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	24.118	170	314
WP_017214670.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	23.125	320	314
WP_017214671.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396395.1_152	54.420	362	365
WP_017214672.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726709.1_611	30.588	170	185
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	30.573	314	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	29.730	333	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727146.1_194	30.476	315	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	30.719	306	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	28.739	341	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725767.1_2634	31.429	315	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725525.1_2272	27.500	320	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727173.1_166	22.830	311	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_165780347.1_189	26.984	315	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728892.1_2329	27.600	250	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	25.633	316	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396401.1_200	27.490	251	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396398.1_185	29.851	134	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725556.1_2321	24.535	269	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_238761156.1_240	24.815	270	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396399.1_186	27.737	137	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396614.1_1409	24.675	308	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396938.1_2713	28.235	170	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397047.1_3043	25.698	179	329
WP_017214673.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728361.1_201	23.346	257	329
WP_017214674.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727166.1_173	25.000	200	267
