WP_017214669.1	lcl|NZ_VCHI01000060.1_cds_WP_000340715.1_2921	97.674	86	106
WP_017214670.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	94.268	314	314
WP_017214670.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	25.776	322	314
WP_017214670.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	26.119	268	314
WP_017214670.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	24.306	288	314
WP_017214671.1	lcl|NZ_VCHI01000060.1_cds_WP_000604525.1_2919	90.959	365	365
WP_017214672.1	lcl|NZ_VCHI01000060.1_cds_WP_000884059.1_2918	96.757	185	185
WP_017214672.1	lcl|NZ_VCHI01000013.1_cds_WP_000351733.1_581	40.714	140	185
WP_017214673.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	95.137	329	329
WP_017214673.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	32.063	315	329
WP_017214673.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	31.343	335	329
WP_017214673.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	30.945	307	329
WP_017214673.1	lcl|NZ_VCHI01000005.1_cds_WP_000649924.1_2535	30.341	323	329
WP_017214673.1	lcl|NZ_VCHI01000113.1_cds_WP_000709508.1_365	27.576	330	329
WP_017214673.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	30.196	255	329
WP_017214673.1	lcl|NZ_VCHI01000011.1_cds_WP_000688696.1_302	28.623	276	329
WP_017214673.1	lcl|NZ_VCHI01000030.1_cds_WP_000475901.1_1800	28.467	274	329
WP_017214673.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	27.530	247	329
WP_017214673.1	lcl|NZ_VCHI01000002.1_cds_WP_001074779.1_1101	27.547	265	329
WP_017214673.1	lcl|NZ_VCHI01000003.1_cds_WP_001003560.1_1734	23.669	338	329
WP_017214673.1	lcl|NZ_VCHI01000094.1_cds_WP_000378097.1_3662	25.581	172	329
WP_017214674.1	lcl|NZ_VCHI01000060.1_cds_WP_000774259.1_2916	94.382	267	267
WP_017214674.1	lcl|NZ_VCHI01000025.1_cds_WP_000842260.1_1448	26.842	190	267
WP_017214674.1	lcl|NZ_VCHI01000011.1_cds_WP_000667727.1_324	32.727	110	267
WP_017214674.1	lcl|NZ_VCHI01000024.1_cds_WP_000805357.1_1405	33.333	102	267
WP_017214675.1	lcl|NZ_VCHI01000060.1_cds_WP_002072162.1_2915	95.294	510	510
WP_017214675.1	lcl|NZ_VCHI01000002.1_cds_WP_000291581.1_1173	26.154	325	510
WP_017214675.1	lcl|NZ_VCHI01000002.1_cds_WP_000364504.1_1172	31.111	90	510
WP_017214675.1	lcl|NZ_VCHI01000060.1_cds_WP_002072162.1_2915	95.294	510	510
WP_017214675.1	lcl|NZ_VCHI01000002.1_cds_WP_000291581.1_1173	26.154	325	510
WP_017214675.1	lcl|NZ_VCHI01000002.1_cds_WP_000364504.1_1172	31.111	90	510
