WP_017214669.1	lcl|NZ_JQOM01000078.1_cds_WP_000340715.1_2186	97.674	86	106
WP_017214670.1	lcl|NZ_JQOM01000078.1_cds_WP_000410273.1_2187	94.268	314	314
WP_017214670.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	25.776	322	314
WP_017214670.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	26.119	268	314
WP_017214670.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	23.958	288	314
WP_017214671.1	lcl|NZ_JQOM01000078.1_cds_WP_000604524.1_2188	91.507	365	365
WP_017214672.1	lcl|NZ_JQOM01000078.1_cds_WP_000884059.1_2189	96.757	185	185
WP_017214672.1	lcl|NZ_JQOM01000115.1_cds_WP_000351733.1_2906	40.714	140	185
WP_017214673.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	95.137	329	329
WP_017214673.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	32.063	315	329
WP_017214673.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	31.045	335	329
WP_017214673.1	lcl|NZ_JQOM01000058.1_cds_WP_002109435.1_1627	30.945	307	329
WP_017214673.1	lcl|NZ_JQOM01000042.1_cds_WP_061237070.1_1134	30.341	323	329
WP_017214673.1	lcl|NZ_JQOM01000182.1_cds_WP_000709511.1_3678	27.879	330	329
WP_017214673.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	30.196	255	329
WP_017214673.1	lcl|NZ_JQOM01000058.1_cds_WP_000688696.1_1647	28.623	276	329
WP_017214673.1	lcl|NZ_JQOM01000078.1_cds_WP_000475904.1_2240	28.467	274	329
WP_017214673.1	lcl|NZ_JQOM01000078.1_cds_WP_000410273.1_2187	27.530	247	329
WP_017214673.1	lcl|NZ_JQOM01000104.1_cds_WP_001074779.1_2704	27.547	265	329
WP_017214673.1	lcl|NZ_JQOM01000039.1_cds_WP_001003558.1_1025	23.952	334	329
WP_017214673.1	lcl|NZ_JQOM01000078.1_cds_WP_000378097.1_2210	25.581	172	329
WP_017214674.1	lcl|NZ_JQOM01000078.1_cds_WP_000774262.1_2191	94.007	267	267
WP_017214674.1	lcl|NZ_JQOM01000162.1_cds_WP_000842260.1_3471	26.842	190	267
WP_017214674.1	lcl|NZ_JQOM01000164.1_cds_WP_000667727.1_3512	32.727	110	267
WP_017214674.1	lcl|NZ_JQOM01000101.1_cds_WP_000805357.1_2640	33.333	102	267
WP_017214675.1	lcl|NZ_JQOM01000078.1_cds_WP_000602734.1_2192	94.902	510	510
WP_017214675.1	lcl|NZ_JQOM01000040.1_cds_WP_061236891.1_1077	26.154	325	510
WP_017214675.1	lcl|NZ_JQOM01000040.1_cds_WP_000364504.1_1076	31.111	90	510
WP_017214675.1	lcl|NZ_JQOM01000078.1_cds_WP_000602734.1_2192	94.902	510	510
WP_017214675.1	lcl|NZ_JQOM01000040.1_cds_WP_061236891.1_1077	26.154	325	510
WP_017214675.1	lcl|NZ_JQOM01000040.1_cds_WP_000364504.1_1076	31.111	90	510
WP_017214676.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	96.364	330	330
WP_017214676.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	28.852	305	330
WP_017214676.1	lcl|NZ_JQOM01000058.1_cds_WP_002109435.1_1627	25.182	274	330
WP_017214676.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	26.582	316	330
WP_017214676.1	lcl|NZ_JQOM01000039.1_cds_WP_001003558.1_1025	29.218	243	330
WP_017214676.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	24.625	333	330
WP_017214676.1	lcl|NZ_JQOM01000042.1_cds_WP_061237070.1_1134	29.688	256	330
WP_017214676.1	lcl|NZ_JQOM01000058.1_cds_WP_000688696.1_1647	26.244	221	330
WP_017214677.1	lcl|NZ_JQOM01000078.1_cds_WP_000689743.1_2196	38.122	543	538
WP_017214677.1	lcl|NZ_JQOM01000078.1_cds_WP_000689743.1_2196	38.122	543	538
WP_017214678.1	lcl|NZ_JQOM01000078.1_cds_WP_000342716.1_2197	67.045	264	264
WP_017214678.1	lcl|NZ_JQOM01000100.1_cds_WP_001002663.1_2625	41.152	243	264
WP_020981179.1	lcl|NZ_JQOM01000078.1_cds_WP_001246618.1_2198	87.097	310	310
WP_020981179.1	lcl|NZ_JQOM01000015.1_cds_WP_000501205.1_293	36.304	303	310
WP_020981179.1	lcl|NZ_JQOM01000074.1_cds_WP_001183723.1_2102	28.629	248	310
WP_020981179.1	lcl|NZ_JQOM01000062.1_cds_WP_061237024.1_1780	24.887	221	310
WP_020981179.1	lcl|NZ_JQOM01000078.1_cds_WP_001246618.1_2198	87.097	310	310
WP_020981179.1	lcl|NZ_JQOM01000015.1_cds_WP_000501205.1_293	36.304	303	310
WP_020981179.1	lcl|NZ_JQOM01000074.1_cds_WP_001183723.1_2102	28.629	248	310
WP_020981179.1	lcl|NZ_JQOM01000062.1_cds_WP_061237024.1_1780	24.887	221	310
WP_202900251.1	lcl|NZ_JQOM01000123.1_cds_WP_232300691.1_3071	94.118	68	265
WP_202900251.1	lcl|NZ_JQOM01000123.1_cds_WP_002071328.1_3069	94.828	58	265
WP_202900251.1	lcl|NZ_JQOM01000123.1_cds_WP_232306358.1_3070	97.561	41	265
WP_202900251.1	lcl|NZ_JQOM01000138.1_cds_JG92_RS23375_3209	52.381	42	265
WP_202900251.1	lcl|NZ_JQOM01000138.1_cds_JG92_RS24295_3210	50.000	44	265
WP_202900251.1	lcl|NZ_JQOM01000138.1_cds_JG92_RS24295_3210	45.000	20	265
WP_202900251.1	lcl|NZ_JQOM01000123.1_cds_WP_232300691.1_3071	94.118	68	265
WP_202900251.1	lcl|NZ_JQOM01000123.1_cds_WP_002071328.1_3069	94.828	58	265
WP_202900251.1	lcl|NZ_JQOM01000123.1_cds_WP_232306358.1_3070	97.561	41	265
WP_202900251.1	lcl|NZ_JQOM01000138.1_cds_JG92_RS23375_3209	52.381	42	265
WP_202900251.1	lcl|NZ_JQOM01000138.1_cds_JG92_RS24295_3210	50.000	44	265
WP_202900251.1	lcl|NZ_JQOM01000138.1_cds_JG92_RS24295_3210	45.000	20	265
WP_017214681.1	lcl|NZ_JQOM01000078.1_cds_WP_000479982.1_2199	94.697	264	264
WP_017214682.1	lcl|NZ_JQOM01000078.1_cds_WP_000715956.1_2200	85.271	129	130
