WP_017214669.1	lcl|NZ_JQPE01000036.1_cds_WP_000340715.1_1237	97.674	86	106
WP_017214670.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	94.268	314	314
WP_017214670.1	lcl|NZ_JQPE01000036.1_cds_WP_000093099.1_1258	59.677	62	314
WP_017214670.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	26.493	268	314
WP_017214670.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	25.776	322	314
WP_017214670.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	23.958	288	314
WP_017214670.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	24.599	187	314
WP_017214671.1	lcl|NZ_JQPE01000036.1_cds_WP_000604524.1_1239	91.507	365	365
WP_017214672.1	lcl|NZ_JQPE01000036.1_cds_WP_000884059.1_1240	96.757	185	185
WP_017214672.1	lcl|NZ_JQPE01000011.1_cds_WP_000351733.1_292	40.714	140	185
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	94.529	329	329
WP_017214673.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	32.063	315	329
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	32.595	316	329
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	31.045	335	329
WP_017214673.1	lcl|NZ_JQPE01000080.1_cds_WP_001984071.1_2581	31.270	307	329
WP_017214673.1	lcl|NZ_JQPE01000060.1_cds_WP_000649925.1_2106	30.341	323	329
WP_017214673.1	lcl|NZ_JQPE01000118.1_cds_WP_000709511.1_3194	27.879	330	329
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_000601375.1_1294	25.333	300	329
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	30.196	255	329
WP_017214673.1	lcl|NZ_JQPE01000080.1_cds_WP_000688695.1_2560	28.623	276	329
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_000475904.1_1303	28.467	274	329
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	27.530	247	329
WP_017214673.1	lcl|NZ_JQPE01000051.1_cds_WP_001074785.1_1809	27.925	265	329
WP_017214673.1	lcl|NZ_JQPE01000012.1_cds_WP_001003555.1_413	23.964	338	329
WP_017214673.1	lcl|NZ_JQPE01000036.1_cds_WP_000487322.1_1292	26.398	322	329
WP_017214674.1	lcl|NZ_JQPE01000036.1_cds_WP_000774262.1_1242	94.007	267	267
WP_017214674.1	lcl|NZ_JQPE01000036.1_cds_WP_000859505.1_1291	26.295	251	267
WP_017214674.1	lcl|NZ_JQPE01000036.1_cds_WP_000800438.1_1272	25.630	238	267
WP_017214674.1	lcl|NZ_JQPE01000036.1_cds_WP_000842260.1_1321	26.842	190	267
WP_017214674.1	lcl|NZ_JQPE01000109.1_cds_WP_000667727.1_3083	32.727	110	267
WP_017214674.1	lcl|NZ_JQPE01000087.1_cds_WP_000805357.1_2715	33.333	102	267
