WP_017214669.1	lcl|NZ_MTCN01000028.1_cds_WP_004462903.1_2053	94.186	86	106
WP_017214670.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	92.581	310	314
WP_017214670.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	25.234	321	314
WP_017214670.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	25.373	268	314
WP_017214670.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	24.199	281	314
WP_017214670.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	22.353	170	314
WP_017214670.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	24.519	208	314
WP_017214671.1	lcl|NZ_MTCN01000028.1_cds_WP_004472260.1_2055	84.932	365	365
WP_017214672.1	lcl|NZ_MTCN01000028.1_cds_WP_004485986.1_2056	95.676	185	185
WP_017214672.1	lcl|NZ_MTCN01000023.1_cds_WP_004460143.1_1505	36.301	146	185
WP_017214673.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	92.683	328	329
WP_017214673.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	30.159	315	329
WP_017214673.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	30.240	334	329
WP_017214673.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	31.511	311	329
WP_017214673.1	lcl|NZ_MTCN01000007.1_cds_WP_004472946.1_228	30.650	323	329
WP_017214673.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	27.859	341	329
WP_017214673.1	lcl|NZ_MTCN01000004.1_cds_WP_004467290.1_1609	27.950	322	329
WP_017214673.1	lcl|NZ_MTCN01000028.1_cds_WP_046951346.1_2060	30.980	255	329
WP_017214673.1	lcl|NZ_MTCN01000052.1_cds_WP_032917901.1_441	26.100	341	329
WP_017214673.1	lcl|NZ_MTCN01000022.1_cds_WP_004464543.1_3496	28.030	264	329
