WP_017214669.1	lcl|NZ_RQEV01000012.1_cds_WP_135813931.1_774	63.529	85	106
WP_017214670.1	lcl|NZ_RQEV01000012.1_cds_WP_135813932.1_775	63.226	310	314
WP_017214670.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	25.301	332	314
WP_017214670.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	23.765	324	314
WP_017214670.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	25.079	315	314
WP_017214670.1	lcl|NZ_RQEV01000012.1_cds_WP_135814151.1_1045	22.628	274	314
WP_017214670.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	23.003	313	314
WP_017214671.1	lcl|NZ_RQEV01000012.1_cds_WP_167884869.1_776	28.418	373	365
WP_017214672.1	lcl|NZ_RQEV01000012.1_cds_WP_135813934.1_777	71.823	181	185
WP_017214672.1	lcl|NZ_RQEV01000018.1_cds_WP_135814686.1_3207	29.730	185	185
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	85.231	325	329
WP_017214673.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	33.019	318	329
WP_017214673.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	30.599	317	329
WP_017214673.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	29.907	321	329
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135813937.1_781	28.477	302	329
WP_017214673.1	lcl|NZ_RQEV01000011.1_cds_WP_135813609.1_1249	26.727	333	329
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135813954.1_800	28.309	272	329
WP_017214673.1	lcl|NZ_RQEV01000011.1_cds_WP_135813568.1_1196	29.583	240	329
WP_017214673.1	lcl|NZ_RQEV01000008.1_cds_WP_135812999.1_1886	28.685	251	329
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135814151.1_1045	28.346	254	329
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135813932.1_775	25.641	312	329
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135813966.1_814	28.571	231	329
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135814223.1_824	28.807	243	329
WP_017214673.1	lcl|NZ_RQEV01000012.1_cds_WP_135813989.1_839	24.051	237	329
WP_017214674.1	lcl|NZ_RQEV01000012.1_cds_WP_246032119.1_779	65.625	256	267
WP_017214674.1	lcl|NZ_RQEV01000012.1_cds_WP_135813965.1_813	24.762	210	267
WP_017214674.1	lcl|NZ_RQEV01000011.1_cds_WP_135813565.1_1193	30.120	166	267
WP_017214674.1	lcl|NZ_RQEV01000001.1_cds_WP_135811768.1_2461	34.831	89	267
WP_017214675.1	lcl|NZ_RQEV01000012.1_cds_WP_135813936.1_780	75.639	509	510
WP_017214675.1	lcl|NZ_RQEV01000009.1_cds_WP_135813202.1_2935	26.048	334	510
WP_017214675.1	lcl|NZ_RQEV01000012.1_cds_WP_135813936.1_780	75.639	509	510
WP_017214675.1	lcl|NZ_RQEV01000009.1_cds_WP_135813202.1_2935	26.048	334	510
WP_017214676.1	lcl|NZ_RQEV01000012.1_cds_WP_135813937.1_781	84.545	330	330
WP_017214676.1	lcl|NZ_RQEV01000012.1_cds_WP_135813966.1_814	31.818	286	330
WP_017214676.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	29.508	305	330
WP_017214676.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	27.305	282	330
WP_017214676.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	26.642	274	330
WP_017214676.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	27.760	317	330
WP_017214676.1	lcl|NZ_RQEV01000012.1_cds_WP_135813989.1_839	24.390	287	330
WP_017214676.1	lcl|NZ_RQEV01000011.1_cds_WP_135813568.1_1196	26.000	250	330
WP_017214676.1	lcl|NZ_RQEV01000008.1_cds_WP_135812999.1_1886	20.737	217	330
WP_017214676.1	lcl|NZ_RQEV01000012.1_cds_WP_135814151.1_1045	32.258	155	330
WP_017214676.1	lcl|NZ_RQEV01000012.1_cds_WP_135813954.1_800	24.031	258	330
WP_017214678.1	lcl|NZ_RQEV01000003.1_cds_WP_135812009.1_50	41.603	262	264
WP_017214678.1	lcl|NZ_RQEV01000012.1_cds_WP_135813853.1_683	28.402	169	264
WP_017214678.1	lcl|NZ_RQEV01000012.1_cds_WP_135813940.1_784	36.508	63	264
WP_020981179.1	lcl|NZ_RQEV01000012.1_cds_WP_135814032.1_891	36.027	297	310
WP_020981179.1	lcl|NZ_RQEV01000012.1_cds_WP_135813853.1_683	29.167	312	310
WP_020981179.1	lcl|NZ_RQEV01000012.1_cds_WP_135813941.1_785	24.561	171	310
WP_020981179.1	lcl|NZ_RQEV01000008.1_cds_WP_135812899.1_1772	25.000	140	310
WP_020981179.1	lcl|NZ_RQEV01000012.1_cds_WP_135814032.1_891	36.027	297	310
WP_020981179.1	lcl|NZ_RQEV01000012.1_cds_WP_135813853.1_683	29.167	312	310
WP_020981179.1	lcl|NZ_RQEV01000012.1_cds_WP_135813941.1_785	24.561	171	310
WP_020981179.1	lcl|NZ_RQEV01000008.1_cds_WP_135812899.1_1772	25.000	140	310
WP_017214683.1	lcl|NZ_RQEV01000010.1_cds_WP_135768130.1_2104	49.123	57	144
WP_017214683.1	lcl|NZ_RQEV01000011.1_cds_WP_135813602.1_1237	27.119	118	144
WP_017214684.1	lcl|NZ_RQEV01000016.1_cds_WP_135814452.1_3331	31.132	106	221
WP_017214684.1	lcl|NZ_RQEV01000003.1_cds_WP_135812027.1_70	29.730	111	221
WP_017214684.1	lcl|NZ_RQEV01000003.1_cds_WP_135811984.1_15	28.235	85	221
WP_017214684.1	lcl|NZ_RQEV01000013.1_cds_WP_342776070.1_3395	36.364	44	221
WP_017214685.1	lcl|NZ_RQEV01000012.1_cds_WP_135813965.1_813	50.775	258	260
WP_017214685.1	lcl|NZ_RQEV01000012.1_cds_WP_246032119.1_779	23.077	208	260
WP_017214685.1	lcl|NZ_RQEV01000011.1_cds_WP_135813565.1_1193	35.849	53	260
WP_017214686.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	26.948	308	374
WP_017214686.1	lcl|NZ_RQEV01000011.1_cds_WP_135813609.1_1249	24.483	290	374
WP_017214686.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	23.824	340	374
WP_017214686.1	lcl|NZ_RQEV01000012.1_cds_WP_135814223.1_824	25.000	176	374
WP_017214686.1	lcl|NZ_RQEV01000007.1_cds_WP_135812694.1_1561	23.121	173	374
WP_017214689.1	lcl|NZ_RQEV01000016.1_cds_WP_167884892.1_3332	28.249	177	413
WP_020981159.1	lcl|NZ_RQEV01000010.1_cds_WP_135813470.1_2067	32.722	327	324
WP_020981159.1	lcl|NZ_RQEV01000011.1_cds_WP_135766711.1_1166	32.847	137	324
WP_020981159.1	lcl|NZ_RQEV01000012.1_cds_WP_135814201.1_1103	30.952	126	324
WP_020981159.1	lcl|NZ_RQEV01000012.1_cds_WP_135813987.1_837	31.683	101	324
WP_017214691.1	lcl|NZ_RQEV01000013.1_cds_WP_342776070.1_3395	27.397	146	229
WP_017214691.1	lcl|NZ_RQEV01000003.1_cds_WP_135812027.1_70	24.211	190	229
WP_017214691.1	lcl|NZ_RQEV01000003.1_cds_WP_135811984.1_15	28.846	104	229
WP_017214691.1	lcl|NZ_RQEV01000016.1_cds_WP_135814452.1_3331	25.806	93	229
WP_017214691.1	lcl|NZ_RQEV01000012.1_cds_WP_135813950.1_796	24.242	99	229
WP_017214692.1	lcl|NZ_RQEV01000011.1_cds_WP_135813637.1_1281	23.397	312	366
WP_020981272.1	lcl|NZ_RQEV01000013.1_cds_WP_342776070.1_3395	33.607	122	236
WP_020981272.1	lcl|NZ_RQEV01000003.1_cds_WP_135811984.1_15	28.099	121	236
WP_017214696.1	lcl|NZ_RQEV01000012.1_cds_WP_135813932.1_775	22.692	260	294
WP_017214696.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	25.904	166	294
WP_017214696.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	25.483	259	294
WP_017214698.1	lcl|NZ_RQEV01000003.1_cds_WP_135812471.1_578	27.206	136	174
WP_017214699.1	lcl|NZ_RQEV01000016.1_cds_WP_167884892.1_3332	22.660	203	416
WP_017214700.1	lcl|NZ_RQEV01000003.1_cds_WP_135812046.1_89	27.778	396	361
WP_017214700.1	lcl|NZ_RQEV01000012.1_cds_WP_135813939.1_783	35.873	315	361
WP_017214700.1	lcl|NZ_RQEV01000012.1_cds_WP_246032123.1_816	30.000	370	361
WP_017214700.1	lcl|NZ_RQEV01000012.1_cds_WP_135813943.1_787	30.634	284	361
WP_017214700.1	lcl|NZ_RQEV01000012.1_cds_WP_135813938.1_782	33.623	345	361
WP_017214700.1	lcl|NZ_RQEV01000011.1_cds_WP_135813573.1_1202	24.033	362	361
WP_235592100.1	lcl|NZ_RQEV01000012.1_cds_WP_210415339.1_810	35.537	121	167
WP_235592100.1	lcl|NZ_RQEV01000012.1_cds_WP_246032122.1_801	40.157	127	167
WP_020981137.1	lcl|NZ_RQEV01000012.1_cds_WP_135813942.1_786	53.912	588	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_135812132.1_187	36.090	266	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_167884793.1_252	39.574	235	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_135812361.1_453	34.932	292	592
WP_020981137.1	lcl|NZ_RQEV01000008.1_cds_WP_246032048.1_1994	27.642	246	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_167884806.1_429	32.340	235	592
WP_020981137.1	lcl|NZ_RQEV01000002.1_cds_WP_135811954.1_3158	27.311	238	592
WP_020981137.1	lcl|NZ_RQEV01000012.1_cds_WP_135814142.1_1034	24.895	237	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_135812287.1_371	30.594	219	592
WP_020981137.1	lcl|NZ_RQEV01000008.1_cds_WP_135812993.1_1879	28.700	223	592
WP_020981137.1	lcl|NZ_RQEV01000009.1_cds_WP_135813198.1_2929	28.505	214	592
WP_020981137.1	lcl|NZ_RQEV01000001.1_cds_WP_246031928.1_2330	28.700	223	592
WP_020981137.1	lcl|NZ_RQEV01000017.1_cds_WP_135814592.1_2815	26.222	225	592
WP_020981137.1	lcl|NZ_RQEV01000018.1_cds_WP_135814704.1_3227	26.316	228	592
WP_020981137.1	lcl|NZ_RQEV01000008.1_cds_WP_135813113.1_2007	24.658	219	592
WP_020981137.1	lcl|NZ_RQEV01000008.1_cds_WP_135813113.1_2007	24.855	173	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_135812476.1_584	26.415	212	592
WP_020981137.1	lcl|NZ_RQEV01000011.1_cds_WP_135813633.1_1276	28.634	227	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_135812243.1_321	28.947	190	592
WP_020981137.1	lcl|NZ_RQEV01000003.1_cds_WP_135812338.1_428	28.295	258	592
WP_020981137.1	lcl|NZ_RQEV01000018.1_cds_WP_135814658.1_3177	27.604	192	592
WP_020981137.1	lcl|NZ_RQEV01000002.1_cds_WP_135811908.1_3104	24.783	230	592
WP_020981137.1	lcl|NZ_RQEV01000017.1_cds_WP_135814587.1_2809	26.570	207	592
WP_020981137.1	lcl|NZ_RQEV01000018.1_cds_WP_135814687.1_3208	25.778	225	592
