WP_017214669.1	lcl|NZ_AKWT02000035.1_cds_WP_004462903.1_1826	94.186	86	106
WP_017214670.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	92.038	314	314
WP_017214670.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	25.234	321	314
WP_017214670.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	22.022	277	314
WP_017214670.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	24.199	281	314
WP_017214670.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	22.353	170	314
WP_017214670.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	24.519	208	314
WP_017214672.1	lcl|NZ_AKWT02000018.1_cds_WP_004460143.1_2990	36.301	146	185
WP_017214673.1	lcl|NZ_AKWT02000035.1_cds_WP_004462894.1_1831	31.548	336	329
WP_017214673.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	30.476	315	329
WP_017214673.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	31.773	299	329
WP_017214673.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	31.833	311	329
WP_017214673.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	30.240	334	329
WP_017214673.1	lcl|NZ_AKWT02000051.1_cds_WP_004472946.1_1379	30.650	323	329
WP_017214673.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	27.859	341	329
WP_017214673.1	lcl|NZ_AKWT02000027.1_cds_WP_004467290.1_2453	27.950	322	329
WP_017214673.1	lcl|NZ_AKWT02000035.1_cds_WP_004472311.1_1876	24.497	298	329
WP_017214673.1	lcl|NZ_AKWT02000064.1_cds_WP_032916356.1_377	26.100	341	329
WP_017214673.1	lcl|NZ_AKWT02000063.1_cds_WP_004492058.1_591	28.030	264	329
WP_017214673.1	lcl|NZ_AKWT02000035.1_cds_WP_004491549.1_1884	28.333	240	329
WP_017214673.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	25.843	267	329
WP_017214673.1	lcl|NZ_AKWT02000032.1_cds_WP_004476349.1_2206	23.636	330	329
WP_017214673.1	lcl|NZ_AKWT02000064.1_cds_WP_004472818.1_431	27.875	287	329
WP_017214673.1	lcl|NZ_AKWT02000035.1_cds_WP_004479573.1_1874	29.825	171	329
WP_017214674.1	lcl|NZ_AKWT02000035.1_cds_WP_004491544.1_1847	26.289	194	267
WP_017214674.1	lcl|NZ_AKWT02000035.1_cds_WP_004477718.1_1873	26.316	209	267
WP_017214674.1	lcl|NZ_AKWT02000005.1_cds_WP_004490850.1_3551	35.455	110	267
WP_017214674.1	lcl|NZ_AKWT02000035.1_cds_WP_004491495.1_1903	26.842	190	267
WP_017214674.1	lcl|NZ_AKWT02000027.1_cds_WP_016754360.1_2486	37.931	87	267
WP_017214674.1	lcl|NZ_AKWT02000040.1_cds_WP_004477855.1_1716	25.389	193	267
WP_017214675.1	lcl|NZ_AKWT02000052.1_cds_WP_004473482.1_1100	26.300	327	510
WP_017214675.1	lcl|NZ_AKWT02000052.1_cds_WP_004460640.1_1099	32.609	92	510
WP_017214675.1	lcl|NZ_AKWT02000052.1_cds_WP_004473482.1_1100	26.300	327	510
WP_017214675.1	lcl|NZ_AKWT02000052.1_cds_WP_004460640.1_1099	32.609	92	510
WP_017214676.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	26.374	273	330
WP_017214676.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	28.623	276	330
WP_017214676.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	24.907	269	330
WP_017214676.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	26.647	334	330
WP_017214676.1	lcl|NZ_AKWT02000064.1_cds_WP_032916356.1_377	27.027	222	330
WP_017214676.1	lcl|NZ_AKWT02000032.1_cds_WP_004476349.1_2206	25.926	243	330
WP_017214676.1	lcl|NZ_AKWT02000035.1_cds_WP_004462894.1_1831	27.586	232	330
WP_017214676.1	lcl|NZ_AKWT02000051.1_cds_WP_004472946.1_1379	30.488	246	330
WP_017214676.1	lcl|NZ_AKWT02000035.1_cds_WP_004472311.1_1876	24.254	268	330
WP_017214676.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	23.741	139	330
WP_017214676.1	lcl|NZ_AKWT02000063.1_cds_WP_004492058.1_591	29.231	130	330
WP_017214676.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	22.936	327	330
WP_017214678.1	lcl|NZ_AKWT02000026.1_cds_WP_004472620.1_2504	41.975	243	264
WP_020981179.1	lcl|NZ_AKWT02000052.1_cds_WP_004491870.1_1147	37.415	294	310
WP_020981179.1	lcl|NZ_AKWT02000007.1_cds_WP_004473577.1_3494	26.829	287	310
