WP_017214669.1	lcl|NZ_AHQZ01000081.1_cds_WP_004753574.1_3049	94.186	86	106
WP_017214670.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	93.631	314	314
WP_017214670.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	26.493	268	314
WP_017214670.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	25.776	322	314
WP_017214670.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	23.843	281	314
WP_017214671.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761675.1_3047	92.329	365	365
WP_017214672.1	lcl|NZ_AHQZ01000081.1_cds_WP_000884059.1_3046	96.757	185	185
WP_017214672.1	lcl|NZ_AHQZ01000082.1_cds_WP_004752075.1_2949	41.429	140	185
WP_017214673.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	94.833	329	329
WP_017214673.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	31.746	315	329
WP_017214673.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	30.240	334	329
WP_017214673.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	32.362	309	329
WP_017214673.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	31.153	321	329
WP_017214673.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766610.1_2003	28.261	322	329
WP_017214673.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	30.588	255	329
WP_017214673.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	27.566	341	329
WP_017214673.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766741.1_835	28.102	274	329
WP_017214673.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	24.684	316	329
WP_017214673.1	lcl|NZ_AHQZ01000085.1_cds_WP_004766127.1_2823	28.519	270	329
WP_017214673.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	24.590	244	329
WP_017214673.1	lcl|NZ_AHQZ01000073.1_cds_WP_004766563.1_3290	25.000	268	329
WP_017214673.1	lcl|NZ_AHQZ01000017.1_cds_WP_016761493.1_3592	25.993	277	329
WP_017214673.1	lcl|NZ_AHQZ01000081.1_cds_WP_000378097.1_3025	25.581	172	329
WP_017214674.1	lcl|NZ_AHQZ01000081.1_cds_WP_000774260.1_3044	94.382	267	267
WP_017214674.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766678.1_853	26.455	189	267
WP_017214674.1	lcl|NZ_AHQZ01000093.1_cds_WP_004779324.1_2550	27.835	194	267
WP_017214674.1	lcl|NZ_AHQZ01000071.1_cds_WP_016761591.1_3357	36.047	86	267
WP_017214675.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	94.902	510	510
WP_017214675.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	25.519	337	510
WP_017214675.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	31.111	90	510
WP_017214675.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	94.902	510	510
WP_017214675.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	25.519	337	510
WP_017214675.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	31.111	90	510
WP_017214676.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	96.061	330	330
