WP_017214669.1	lcl|NZ_LMXK01000072.1_cds_WP_000340715.1_2600	97.674	86	106
WP_017214670.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	94.268	314	314
WP_017214670.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	25.776	322	314
WP_017214670.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	26.493	268	314
WP_017214670.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	23.958	288	314
WP_017214670.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	20.755	265	314
WP_017214671.1	lcl|NZ_LMXK01000072.1_cds_WP_000604524.1_2598	91.507	365	365
WP_017214672.1	lcl|NZ_LMXK01000072.1_cds_WP_000884060.1_2597	96.757	185	185
WP_017214672.1	lcl|NZ_LMXK01000107.1_cds_WP_000351733.1_3136	40.714	140	185
WP_017214673.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	94.833	329	329
WP_017214673.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	32.063	315	329
WP_017214673.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	31.045	335	329
WP_017214673.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	30.488	328	329
WP_017214673.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	31.270	307	329
WP_017214673.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	30.341	323	329
WP_017214673.1	lcl|NZ_LMXK01000131.1_cds_WP_000709511.1_3360	27.879	330	329
WP_017214673.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	30.588	255	329
WP_017214673.1	lcl|NZ_LMXK01000016.1_cds_WP_000688696.1_933	28.623	276	329
WP_017214673.1	lcl|NZ_LMXK01000003.1_cds_WP_000475901.1_258	28.467	274	329
WP_017214673.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	27.530	247	329
WP_017214673.1	lcl|NZ_LMXK01000019.1_cds_WP_001074783.1_1060	27.547	265	329
WP_017214673.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	25.974	308	329
WP_017214673.1	lcl|NZ_LMXK01000012.1_cds_WP_001003562.1_774	23.653	334	329
WP_017214674.1	lcl|NZ_LMXK01000072.1_cds_WP_000774261.1_2595	94.757	267	267
WP_017214674.1	lcl|NZ_LMXK01000003.1_cds_WP_000842258.1_241	26.984	189	267
WP_017214674.1	lcl|NZ_LMXK01000103.1_cds_WP_000667727.1_3083	32.727	110	267
WP_017214674.1	lcl|NZ_LMXK01000014.1_cds_WP_000805357.1_833	33.333	102	267
WP_017214675.1	lcl|NZ_LMXK01000072.1_cds_WP_000612798.1_2594	95.294	510	510
WP_017214675.1	lcl|NZ_LMXK01000001.1_cds_WP_000291586.1_111	26.154	325	510
WP_017214675.1	lcl|NZ_LMXK01000001.1_cds_WP_000364507.1_110	31.111	90	510
WP_017214675.1	lcl|NZ_LMXK01000072.1_cds_WP_000612798.1_2594	95.294	510	510
WP_017214675.1	lcl|NZ_LMXK01000001.1_cds_WP_000291586.1_111	26.154	325	510
WP_017214675.1	lcl|NZ_LMXK01000001.1_cds_WP_000364507.1_110	31.111	90	510
WP_017214676.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	95.758	330	330
WP_017214676.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	28.525	305	330
WP_017214676.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	25.547	274	330
WP_017214676.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	26.582	316	330
WP_017214676.1	lcl|NZ_LMXK01000012.1_cds_WP_001003562.1_774	28.807	243	330
WP_017214676.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	24.625	333	330
WP_017214676.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	28.372	215	330
WP_017214676.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	29.688	256	330
WP_017214676.1	lcl|NZ_LMXK01000016.1_cds_WP_000688696.1_933	26.244	221	330
WP_017214677.1	lcl|NZ_LMXK01000072.1_cds_WP_000776640.1_2592	89.405	538	538
WP_017214677.1	lcl|NZ_LMXK01000072.1_cds_WP_000776640.1_2592	89.405	538	538
WP_017214678.1	lcl|NZ_LMXK01000072.1_cds_WP_000424609.1_2591	93.939	264	264
WP_017214678.1	lcl|NZ_LMXK01000029.1_cds_WP_001002663.1_1442	41.152	243	264
WP_020981179.1	lcl|NZ_LMXK01000072.1_cds_WP_002074065.1_2590	93.548	310	310
WP_020981179.1	lcl|NZ_LMXK01000023.1_cds_WP_000501208.1_1242	36.545	301	310
WP_020981179.1	lcl|NZ_LMXK01000048.1_cds_WP_001183723.1_2035	28.629	248	310
WP_020981179.1	lcl|NZ_LMXK01000093.1_cds_WP_000279894.1_2943	25.339	221	310
WP_020981179.1	lcl|NZ_LMXK01000072.1_cds_WP_002074065.1_2590	93.548	310	310
WP_020981179.1	lcl|NZ_LMXK01000023.1_cds_WP_000501208.1_1242	36.545	301	310
WP_020981179.1	lcl|NZ_LMXK01000048.1_cds_WP_001183723.1_2035	28.629	248	310
WP_020981179.1	lcl|NZ_LMXK01000093.1_cds_WP_000279894.1_2943	25.339	221	310
WP_202900251.1	lcl|NZ_LMXK01000072.1_cds_WP_153012101.1_2579	46.245	253	265
WP_202900251.1	lcl|NZ_LMXK01000070.1_cds_LA733_RS23040_2548	96.774	31	265
WP_202900251.1	lcl|NZ_LMXK01000070.1_cds_LA733_RS23040_2548	86.667	15	265
WP_202900251.1	lcl|NZ_LMXK01000223.1_cds_LA733_RS19120_3783	37.374	99	265
WP_202900251.1	lcl|NZ_LMXK01000223.1_cds_LA733_RS22750_3784	53.488	43	265
WP_202900251.1	lcl|NZ_LMXK01000223.1_cds_LA733_RS22750_3784	45.000	20	265
WP_202900251.1	lcl|NZ_LMXK01000072.1_cds_WP_153012101.1_2579	46.245	253	265
WP_202900251.1	lcl|NZ_LMXK01000070.1_cds_LA733_RS23040_2548	96.774	31	265
WP_202900251.1	lcl|NZ_LMXK01000070.1_cds_LA733_RS23040_2548	86.667	15	265
WP_202900251.1	lcl|NZ_LMXK01000223.1_cds_LA733_RS19120_3783	37.374	99	265
WP_202900251.1	lcl|NZ_LMXK01000223.1_cds_LA733_RS22750_3784	53.488	43	265
WP_202900251.1	lcl|NZ_LMXK01000223.1_cds_LA733_RS22750_3784	45.000	20	265
WP_017214681.1	lcl|NZ_LMXK01000072.1_cds_WP_000479988.1_2589	93.939	264	264
WP_017214682.1	lcl|NZ_LMXK01000072.1_cds_WP_000715958.1_2588	86.047	129	130
