WP_017214669.1	lcl|NZ_JADDWE010000005.1_cds_WP_002725873.1_2713	90.698	86	106
WP_017214670.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733579.1_2712	92.038	314	314
WP_017214670.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733534.1_2709	25.746	268	314
WP_017214670.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	23.765	324	314
WP_017214670.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	24.138	290	314
WP_017214670.1	lcl|NZ_JADDWE010000005.1_cds_WP_016749081.1_2680	27.815	151	314
WP_017214670.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728309.1_2886	25.311	241	314
WP_017214670.1	lcl|NZ_JADDWE010000028.1_cds_WP_002743770.1_1320	22.353	170	314
WP_017214671.1	lcl|NZ_JADDWE010000005.1_cds_WP_026054882.1_2711	87.945	365	365
WP_017214672.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733646.1_2710	96.216	185	185
WP_017214672.1	lcl|NZ_JADDWE010000002.1_cds_WP_002721790.1_1520	36.986	146	185
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733534.1_2709	94.225	329	329
WP_017214673.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	30.476	315	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	30.539	334	329
WP_017214673.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728309.1_2886	29.904	311	329
WP_017214673.1	lcl|NZ_JADDWE010000028.1_cds_WP_002743770.1_1320	27.859	341	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733638.1_2672	28.000	350	329
WP_017214673.1	lcl|NZ_JADDWE010000080.1_cds_WP_002741146.1_3196	29.781	319	329
WP_017214673.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728316.1_2889	27.576	330	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733546.1_2643	23.129	294	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740721.1_2706	28.808	302	329
WP_017214673.1	lcl|NZ_JADDWE010000007.1_cds_WP_002732331.1_3103	25.959	339	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_016749081.1_2680	23.975	317	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733579.1_2712	27.530	247	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733698.1_2635	27.737	274	329
WP_017214673.1	lcl|NZ_JADDWE010000063.1_cds_WP_002740236.1_2780	27.170	265	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002744551.1_2678	28.519	270	329
WP_017214673.1	lcl|NZ_JADDWE010000003.1_cds_WP_002721725.1_1884	23.780	328	329
WP_017214673.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733757.1_2645	31.034	174	329
WP_017214673.1	lcl|NZ_JADDWE010000003.1_cds_WP_002739935.1_1971	28.287	251	329
WP_017214674.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733627.1_2708	93.633	267	267
WP_017214674.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740926.1_2667	25.210	238	267
WP_017214674.1	lcl|NZ_JADDWE010000005.1_cds_WP_002738295.1_2646	24.303	251	267
WP_017214674.1	lcl|NZ_JADDWE010000005.1_cds_WP_002727921.1_2617	26.984	189	267
WP_017214674.1	lcl|NZ_JADDWE010000052.1_cds_WP_002729040.1_2471	32.727	110	267
WP_017214674.1	lcl|NZ_JADDWE010000004.1_cds_WP_002766579.1_2385	37.209	86	267
WP_017214674.1	lcl|NZ_JADDWE010000028.1_cds_WP_002729513.1_1319	24.868	189	267
WP_017214675.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740779.1_2707	94.706	510	510
