WP_017214669.1	lcl|NZ_AFLV02000009.1_cds_WP_002614501.1_3448	88.372	86	106
WP_017214670.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	91.613	310	314
WP_017214670.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	25.234	321	314
WP_017214670.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	22.662	278	314
WP_017214670.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	24.911	281	314
WP_017214670.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	23.009	226	314
WP_017214670.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	24.896	241	314
WP_017214672.1	lcl|NZ_AFLV02000053.1_cds_WP_002630958.1_1619	35.616	146	185
WP_017214672.1	lcl|NZ_AFLV02000009.1_cds_WP_004498097.1_3482	34.463	177	185
WP_017214673.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	32.399	321	329
WP_017214673.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	31.111	315	329
WP_017214673.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	30.838	334	329
WP_017214673.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	30.225	311	329
WP_017214673.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	29.836	305	329
WP_017214673.1	lcl|NZ_AFLV02000001.1_cds_WP_004498401.1_3989	30.094	319	329
WP_017214673.1	lcl|NZ_AFLV02000023.1_cds_WP_004495537.1_2647	27.463	335	329
WP_017214673.1	lcl|NZ_AFLV02000023.1_cds_WP_004495465.1_2602	27.950	322	329
WP_017214673.1	lcl|NZ_AFLV02000059.1_cds_WP_002619620.1_1185	26.254	339	329
WP_017214673.1	lcl|NZ_AFLV02000061.1_cds_WP_002619620.1_1091	26.254	339	329
WP_017214673.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	28.000	250	329
