WP_017214669.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000340715.1_536	97.674	86	106
WP_017214670.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	94.268	314	314
WP_017214670.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000093099.1_557	59.677	62	314
WP_017214670.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	26.493	268	314
WP_017214670.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	25.776	322	314
WP_017214670.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	23.958	288	314
WP_017214670.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	24.599	187	314
WP_017214671.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000604524.1_538	91.507	365	365
WP_017214672.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000884059.1_539	96.757	185	185
WP_017214672.1	lcl|NZ_JAGGCF010000028.1_cds_WP_000351733.1_2761	40.714	140	185
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	94.529	329	329
WP_017214673.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	32.063	315	329
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	32.595	316	329
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	31.045	335	329
WP_017214673.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001984071.1_2849	31.270	307	329
WP_017214673.1	lcl|NZ_JAGGCF010000009.1_cds_WP_000649925.1_1370	30.341	323	329
WP_017214673.1	lcl|NZ_JAGGCF010000065.1_cds_WP_000709511.1_3690	27.879	330	329
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000601375.1_593	25.333	300	329
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	30.196	255	329
WP_017214673.1	lcl|NZ_JAGGCF010000029.1_cds_WP_000688695.1_2829	28.623	276	329
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000475904.1_602	28.467	274	329
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	27.530	247	329
WP_017214673.1	lcl|NZ_JAGGCF010000017.1_cds_WP_001074785.1_2074	27.925	265	329
WP_017214673.1	lcl|NZ_JAGGCF010000018.1_cds_WP_001003555.1_2207	23.964	338	329
WP_017214673.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000487322.1_591	26.398	322	329
WP_017214674.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000774262.1_541	94.007	267	267
WP_017214674.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000859505.1_590	26.295	251	267
WP_017214674.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000800438.1_571	25.630	238	267
WP_017214674.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000842260.1_620	26.842	190	267
WP_017214674.1	lcl|NZ_JAGGCF010000025.1_cds_WP_000667727.1_2616	32.727	110	267
WP_017214674.1	lcl|NZ_JAGGCF010000021.1_cds_WP_000805357.1_2400	33.333	102	267
WP_017214675.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000612797.1_542	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000291591.1_2313	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000364507.1_2314	31.111	90	510
WP_017214675.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000612797.1_542	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000291591.1_2313	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000364507.1_2314	31.111	90	510
WP_017214676.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	96.364	330	330
