WP_017214669.1	lcl|NZ_AOVU01000135.1_cds_WP_000340715.1_3093	97.674	86	106
WP_017214670.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	94.268	314	314
WP_017214670.1	lcl|NZ_AOVU01000135.1_cds_WP_000093099.1_3114	59.677	62	314
WP_017214670.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	26.493	268	314
WP_017214670.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	25.776	322	314
WP_017214670.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	23.958	288	314
WP_017214670.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	24.599	187	314
WP_017214671.1	lcl|NZ_AOVU01000135.1_cds_WP_000604524.1_3095	91.507	365	365
WP_017214672.1	lcl|NZ_AOVU01000135.1_cds_WP_000884059.1_3096	96.757	185	185
WP_017214672.1	lcl|NZ_AOVU01000029.1_cds_WP_000351733.1_475	40.714	140	185
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	94.529	329	329
WP_017214673.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	32.063	315	329
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	32.595	316	329
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	31.045	335	329
WP_017214673.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	31.270	307	329
WP_017214673.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	30.341	323	329
WP_017214673.1	lcl|NZ_AOVU01000132.1_cds_WP_000709511.1_2936	27.879	330	329
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	25.333	300	329
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	30.196	255	329
WP_017214673.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	28.623	276	329
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_000475904.1_3159	28.467	274	329
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	27.530	247	329
WP_017214673.1	lcl|NZ_AOVU01000026.1_cds_WP_001074785.1_395	27.925	265	329
WP_017214673.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	23.964	338	329
WP_017214673.1	lcl|NZ_AOVU01000135.1_cds_WP_000487322.1_3148	26.398	322	329
WP_017214674.1	lcl|NZ_AOVU01000135.1_cds_WP_000774262.1_3098	94.007	267	267
WP_017214674.1	lcl|NZ_AOVU01000135.1_cds_WP_000859505.1_3147	26.295	251	267
WP_017214674.1	lcl|NZ_AOVU01000135.1_cds_WP_000800438.1_3128	25.630	238	267
WP_017214674.1	lcl|NZ_AOVU01000135.1_cds_WP_000842260.1_3177	26.842	190	267
WP_017214674.1	lcl|NZ_AOVU01000041.1_cds_WP_000667727.1_707	32.727	110	267
WP_017214674.1	lcl|NZ_AOVU01000083.1_cds_WP_000805357.1_1638	33.333	102	267
WP_017214675.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	94.706	510	510
WP_017214675.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	26.154	325	510
WP_017214675.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	510
WP_017214675.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	94.706	510	510
WP_017214675.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	26.154	325	510
WP_017214675.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	510
WP_017214676.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	96.364	330	330
WP_017214676.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	28.525	305	330
WP_017214676.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	26.692	266	330
WP_017214676.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	25.547	274	330
WP_017214676.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	26.582	316	330
WP_017214676.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	29.218	243	330
WP_017214676.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	24.625	333	330
WP_017214676.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	29.688	256	330
WP_017214676.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	26.244	221	330
WP_017214676.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	25.540	278	330
WP_017214677.1	lcl|NZ_AOVU01000135.1_cds_WP_000689743.1_3103	38.122	543	538
WP_017214677.1	lcl|NZ_AOVU01000135.1_cds_WP_000689743.1_3103	38.122	543	538
WP_017214678.1	lcl|NZ_AOVU01000135.1_cds_WP_000342713.1_3104	67.045	264	264
WP_017214678.1	lcl|NZ_AOVU01000084.1_cds_WP_001002663.1_1674	41.152	243	264
WP_020981179.1	lcl|NZ_AOVU01000135.1_cds_WP_001246618.1_3105	87.097	310	310
WP_020981179.1	lcl|NZ_AOVU01000024.1_cds_WP_000501205.1_270	36.304	303	310
WP_020981179.1	lcl|NZ_AOVU01000096.1_cds_WP_001183723.1_1988	28.629	248	310
WP_020981179.1	lcl|NZ_AOVU01000146.1_cds_WP_000279894.1_3559	25.339	221	310
WP_020981179.1	lcl|NZ_AOVU01000135.1_cds_WP_001246618.1_3105	87.097	310	310
WP_020981179.1	lcl|NZ_AOVU01000024.1_cds_WP_000501205.1_270	36.304	303	310
WP_020981179.1	lcl|NZ_AOVU01000096.1_cds_WP_001183723.1_1988	28.629	248	310
WP_020981179.1	lcl|NZ_AOVU01000146.1_cds_WP_000279894.1_3559	25.339	221	310
WP_202900251.1	lcl|NZ_AOVU01000002.1_cds_WP_229309472.1_15	92.481	133	265
WP_202900251.1	lcl|NZ_AOVU01000002.1_cds_WP_042709618.1_14	83.505	97	265
WP_202900251.1	lcl|NZ_AOVU01000007.1_cds_LEP2GSC102_RS0100570_95	40.698	86	265
WP_202900251.1	lcl|NZ_AOVU01000007.1_cds_LEP2GSC102_RS1000000126280_96	53.488	43	265
WP_202900251.1	lcl|NZ_AOVU01000007.1_cds_LEP2GSC102_RS1000000126280_96	45.000	20	265
WP_202900251.1	lcl|NZ_AOVU01000002.1_cds_WP_229309472.1_15	92.481	133	265
WP_202900251.1	lcl|NZ_AOVU01000002.1_cds_WP_042709618.1_14	83.505	97	265
WP_202900251.1	lcl|NZ_AOVU01000007.1_cds_LEP2GSC102_RS0100570_95	40.698	86	265
WP_202900251.1	lcl|NZ_AOVU01000007.1_cds_LEP2GSC102_RS1000000126280_96	53.488	43	265
WP_202900251.1	lcl|NZ_AOVU01000007.1_cds_LEP2GSC102_RS1000000126280_96	45.000	20	265
WP_017214681.1	lcl|NZ_AOVU01000135.1_cds_WP_000479982.1_3106	94.697	264	264
WP_017214682.1	lcl|NZ_AOVU01000135.1_cds_WP_000715958.1_3107	86.047	129	130
WP_017214683.1	lcl|NZ_AOVU01000135.1_cds_WP_001088866.1_3108	88.889	144	144
WP_017214683.1	lcl|NZ_AOVU01000133.1_cds_WP_002069656.1_3006	41.071	56	144
WP_017214683.1	lcl|NZ_AOVU01000085.1_cds_WP_000360599.1_1695	28.571	112	144
WP_017214684.1	lcl|NZ_AOVU01000135.1_cds_WP_000517242.1_3109	93.213	221	221
WP_017214684.1	lcl|NZ_AOVU01000145.1_cds_WP_001082180.1_3494	28.205	78	221
WP_017214684.1	lcl|NZ_AOVU01000115.1_cds_WP_001069834.1_2406	26.606	109	221
WP_017214685.1	lcl|NZ_AOVU01000135.1_cds_WP_000859505.1_3147	54.651	258	260
WP_017214685.1	lcl|NZ_AOVU01000135.1_cds_WP_000800438.1_3128	27.179	195	260
WP_017214685.1	lcl|NZ_AOVU01000135.1_cds_WP_000774262.1_3098	21.790	257	260
WP_017214685.1	lcl|NZ_AOVU01000083.1_cds_WP_000805357.1_1638	25.581	215	260
WP_017214686.1	lcl|NZ_AOVU01000135.1_cds_WP_000487322.1_3148	41.972	355	374
WP_017214686.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	28.399	331	374
WP_017214686.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	26.950	282	374
WP_017214686.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	24.648	284	374
WP_017214686.1	lcl|NZ_AOVU01000132.1_cds_WP_000709511.1_2936	25.839	298	374
WP_017214686.1	lcl|NZ_AOVU01000135.1_cds_WP_000475904.1_3159	26.545	275	374
WP_017214686.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	23.392	342	374
WP_017214686.1	lcl|NZ_AOVU01000065.1_cds_WP_000457972.1_1092	25.434	173	374
WP_017214689.1	lcl|NZ_AOVU01000135.1_cds_WP_001015422.1_3111	26.923	390	413
WP_017214689.1	lcl|NZ_AOVU01000115.1_cds_WP_000347681.1_2405	25.123	203	413
WP_020981159.1	lcl|NZ_AOVU01000053.1_cds_WP_000840858.1_905	32.317	328	324
WP_020981159.1	lcl|NZ_AOVU01000135.1_cds_WP_000579813.1_3120	25.786	318	324
WP_020981159.1	lcl|NZ_AOVU01000082.1_cds_WP_000868621.1_1616	34.307	137	324
WP_020981159.1	lcl|NZ_AOVU01000151.1_cds_WP_000728671.1_3686	29.134	127	324
WP_020981159.1	lcl|NZ_AOVU01000135.1_cds_WP_001068986.1_3151	28.723	94	324
WP_020981159.1	lcl|NZ_AOVU01000135.1_cds_WP_000854002.1_3173	29.167	96	324
WP_017214691.1	lcl|NZ_AOVU01000135.1_cds_WP_000517242.1_3109	33.333	93	229
WP_017214691.1	lcl|NZ_AOVU01000115.1_cds_WP_001069834.1_2406	26.316	95	229
WP_020981249.1	lcl|NZ_AOVU01000135.1_cds_WP_001106774.1_3116	24.473	237	477
WP_020981272.1	lcl|NZ_AOVU01000066.1_cds_WP_000283287.1_1133	22.321	112	236
WP_017214696.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	27.149	221	294
WP_017214696.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	23.792	269	294
WP_017214696.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	28.662	157	294
WP_017214696.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	21.717	198	294
WP_017214696.1	lcl|NZ_AOVU01000026.1_cds_WP_001074785.1_395	25.414	181	294
WP_017214696.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	30.088	113	294
WP_020981225.1	lcl|NZ_AOVU01000135.1_cds_WP_001015422.1_3111	22.271	229	403
WP_017214698.1	lcl|NZ_AOVU01000135.1_cds_WP_000611594.1_3110	49.102	167	174
WP_017214698.1	lcl|NZ_AOVU01000145.1_cds_WP_001206947.1_3487	25.000	140	174
WP_017214699.1	lcl|NZ_AOVU01000135.1_cds_WP_001015422.1_3111	37.561	410	416
WP_017214700.1	lcl|NZ_AOVU01000135.1_cds_WP_000582222.1_3112	82.353	357	361
WP_017214700.1	lcl|NZ_AOVU01000135.1_cds_WP_000608295.1_3102	42.060	233	361
WP_017214700.1	lcl|NZ_AOVU01000056.1_cds_WP_001281953.1_931	30.179	391	361
WP_017214700.1	lcl|NZ_AOVU01000135.1_cds_WP_000947844.1_3124	35.600	250	361
WP_017214700.1	lcl|NZ_AOVU01000135.1_cds_WP_001198107.1_3101	36.842	228	361
WP_017214700.1	lcl|NZ_AOVU01000135.1_cds_WP_000575178.1_3170	32.950	261	361
WP_017214700.1	lcl|NZ_AOVU01000135.1_cds_WP_000346036.1_3131	29.433	282	361
WP_017214700.1	lcl|NZ_AOVU01000136.1_cds_WP_001982414.1_3298	23.416	363	361
WP_017214701.1	lcl|NZ_AOVU01000070.1_cds_WP_000007746.1_1290	74.779	226	233
WP_017214701.1	lcl|NZ_AOVU01000135.1_cds_WP_000475975.1_3115	69.048	168	233
WP_017214701.1	lcl|NZ_AOVU01000135.1_cds_WP_000516588.1_3125	23.140	121	233
WP_017214701.1	lcl|NZ_AOVU01000145.1_cds_WP_000462634.1_3513	30.526	95	233
WP_235592100.1	lcl|NZ_AOVU01000130.1_cds_WP_001181527.1_2908	46.753	77	167
WP_235592100.1	lcl|NZ_AOVU01000070.1_cds_WP_000007746.1_1290	32.456	114	167
WP_235592100.1	lcl|NZ_AOVU01000135.1_cds_WP_000475975.1_3115	52.500	40	167
WP_235592100.1	lcl|NZ_AOVU01000145.1_cds_WP_000462634.1_3513	31.461	89	167
WP_020981137.1	lcl|NZ_AOVU01000130.1_cds_WP_000172202.1_2900	41.333	225	592
WP_020981137.1	lcl|NZ_AOVU01000137.1_cds_WP_000667646.1_3314	40.693	231	592
WP_020981137.1	lcl|NZ_AOVU01000100.1_cds_WP_000828455.1_2075	37.727	220	592
WP_020981137.1	lcl|NZ_AOVU01000135.1_cds_WP_000834715.1_3117	34.498	229	592
WP_020981137.1	lcl|NZ_AOVU01000076.1_cds_WP_000510777.1_1509	28.692	237	592
WP_020981137.1	lcl|NZ_AOVU01000130.1_cds_WP_000942282.1_2886	30.172	232	592
WP_020981137.1	lcl|NZ_AOVU01000107.1_cds_WP_000619175.1_2200	31.224	237	592
WP_020981137.1	lcl|NZ_AOVU01000143.1_cds_WP_001052498.1_3444	26.054	261	592
WP_020981137.1	lcl|NZ_AOVU01000029.1_cds_WP_001089500.1_476	31.799	239	592
WP_020981137.1	lcl|NZ_AOVU01000031.1_cds_WP_000184524.1_549	28.986	207	592
WP_020981137.1	lcl|NZ_AOVU01000117.1_cds_WP_001161019.1_2520	27.602	221	592
WP_020981137.1	lcl|NZ_AOVU01000079.1_cds_WP_000666552.1_1548	28.326	233	592
WP_020981137.1	lcl|NZ_AOVU01000072.1_cds_WP_001982953.1_1385	26.891	238	592
WP_020981137.1	lcl|NZ_AOVU01000139.1_cds_WP_000598571.1_3340	27.854	219	592
WP_020981137.1	lcl|NZ_AOVU01000095.1_cds_WP_000603361.1_1944	26.549	226	592
WP_020981137.1	lcl|NZ_AOVU01000107.1_cds_WP_000218838.1_2199	26.877	253	592
WP_020981137.1	lcl|NZ_AOVU01000068.1_cds_WP_001288326.1_1158	27.155	232	592
WP_020981137.1	lcl|NZ_AOVU01000037.1_cds_WP_000052667.1_668	26.522	230	592
WP_020981137.1	lcl|NZ_AOVU01000113.1_cds_WP_000590867.1_2364	24.675	231	592
WP_020981137.1	lcl|NZ_AOVU01000113.1_cds_WP_000590867.1_2364	22.727	154	592
WP_020981137.1	lcl|NZ_AOVU01000071.1_cds_WP_000536762.1_1331	29.798	198	592
WP_020981137.1	lcl|NZ_AOVU01000093.1_cds_WP_000047473.1_1863	26.168	214	592
WP_020981137.1	lcl|NZ_AOVU01000092.1_cds_WP_001141158.1_1832	28.163	245	592
WP_020981137.1	lcl|NZ_AOVU01000029.1_cds_WP_000433117.1_444	26.141	241	592
WP_020981137.1	lcl|NZ_AOVU01000122.1_cds_WP_001049205.1_2721	25.094	267	592
WP_020981137.1	lcl|NZ_AOVU01000122.1_cds_WP_001049205.1_2721	26.432	227	592
WP_020981137.1	lcl|NZ_AOVU01000130.1_cds_WP_000626143.1_2905	28.270	237	592
WP_020981137.1	lcl|NZ_AOVU01000130.1_cds_WP_000626143.1_2905	22.778	180	592
WP_020981137.1	lcl|NZ_AOVU01000144.1_cds_WP_000481720.1_3462	23.348	227	592
WP_020981137.1	lcl|NZ_AOVU01000095.1_cds_WP_000054169.1_1928	21.675	203	592
WP_020981137.1	lcl|NZ_AOVU01000141.1_cds_WP_000136057.1_3397	27.391	230	592
WP_020981137.1	lcl|NZ_AOVU01000121.1_cds_WP_001156251.1_2675	28.235	85	592
WP_020981137.1	lcl|NZ_AOVU01000130.1_cds_WP_000172202.1_2900	41.333	225	592
WP_020981137.1	lcl|NZ_AOVU01000137.1_cds_WP_000667646.1_3314	40.693	231	592
WP_020981137.1	lcl|NZ_AOVU01000100.1_cds_WP_000828455.1_2075	37.727	220	592
WP_020981137.1	lcl|NZ_AOVU01000135.1_cds_WP_000834715.1_3117	34.498	229	592
WP_020981137.1	lcl|NZ_AOVU01000076.1_cds_WP_000510777.1_1509	28.692	237	592
WP_020981137.1	lcl|NZ_AOVU01000130.1_cds_WP_000942282.1_2886	30.172	232	592
WP_020981137.1	lcl|NZ_AOVU01000107.1_cds_WP_000619175.1_2200	31.224	237	592
WP_020981137.1	lcl|NZ_AOVU01000143.1_cds_WP_001052498.1_3444	26.054	261	592
WP_020981137.1	lcl|NZ_AOVU01000029.1_cds_WP_001089500.1_476	31.799	239	592
