WP_017214669.1	lcl|NZ_JQQQ01000081.1_cds_WP_000340715.1_1951	97.674	86	106
WP_017214670.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	94.268	314	314
WP_017214670.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	25.776	322	314
WP_017214670.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	26.119	268	314
WP_017214670.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	23.958	288	314
WP_017214671.1	lcl|NZ_JQQQ01000081.1_cds_WP_000604524.1_1949	91.507	365	365
WP_017214672.1	lcl|NZ_JQQQ01000081.1_cds_WP_000884059.1_1948	96.757	185	185
WP_017214672.1	lcl|NZ_JQQQ01000014.1_cds_WP_000351733.1_406	40.714	140	185
WP_017214673.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	95.441	329	329
WP_017214673.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	32.063	315	329
WP_017214673.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	31.045	335	329
WP_017214673.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	30.945	307	329
WP_017214673.1	lcl|NZ_JQQQ01000053.1_cds_WP_000649924.1_1501	30.341	323	329
WP_017214673.1	lcl|NZ_JQQQ01000143.1_cds_WP_000709513.1_3053	27.879	330	329
WP_017214673.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	30.196	255	329
WP_017214673.1	lcl|NZ_JQQQ01000027.1_cds_WP_000688698.1_889	28.623	276	329
WP_017214673.1	lcl|NZ_JQQQ01000076.1_cds_WP_000475904.1_1842	28.467	274	329
WP_017214673.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	27.530	247	329
WP_017214673.1	lcl|NZ_JQQQ01000128.1_cds_WP_017858396.1_2789	27.925	265	329
WP_017214673.1	lcl|NZ_JQQQ01000102.1_cds_WP_002105505.1_2307	23.795	332	329
WP_017214673.1	lcl|NZ_JQQQ01000081.1_cds_WP_000378097.1_1927	25.581	172	329
WP_017214674.1	lcl|NZ_JQQQ01000081.1_cds_WP_000774260.1_1946	94.382	267	267
WP_017214674.1	lcl|NZ_JQQQ01000076.1_cds_WP_000842260.1_1860	26.842	190	267
WP_017214674.1	lcl|NZ_JQQQ01000141.1_cds_WP_000667727.1_3039	32.727	110	267
WP_017214674.1	lcl|NZ_JQQQ01000036.1_cds_WP_000805357.1_1105	33.333	102	267
WP_017214675.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	95.098	510	510
WP_017214675.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	26.154	325	510
WP_017214675.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	31.111	90	510
WP_017214675.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	95.098	510	510
WP_017214675.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	26.154	325	510
WP_017214675.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	31.111	90	510
WP_017214676.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	96.364	330	330
WP_017214676.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	28.852	305	330
