WP_017214669.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	90.698	86	106
WP_017214670.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	92.038	314	314
WP_017214670.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	25.746	268	314
WP_017214670.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	23.765	324	314
WP_017214670.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	24.138	290	314
WP_017214670.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	27.815	151	314
WP_017214670.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	25.311	241	314
WP_017214670.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	22.353	170	314
WP_017214671.1	lcl|NZ_JADDVF010000006.1_cds_WP_026054882.1_2942	87.945	365	365
WP_017214672.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733646.1_2943	96.216	185	185
WP_017214672.1	lcl|NZ_JADDVF010000003.1_cds_WP_002721790.1_2091	36.986	146	185
WP_017214673.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	94.225	329	329
WP_017214673.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	30.476	315	329
WP_017214673.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	30.539	334	329
WP_017214673.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	29.904	311	329
WP_017214673.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	27.859	341	329
WP_017214673.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733638.1_2981	28.000	350	329
WP_017214673.1	lcl|NZ_JADDVF010000075.1_cds_WP_002741146.1_3085	29.781	319	329
WP_017214673.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728316.1_3203	27.576	330	329
WP_017214673.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733546.1_3010	23.129	294	329
WP_017214673.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740721.1_2947	28.808	302	329
WP_017214673.1	lcl|NZ_JADDVF010000008.1_cds_WP_002732331.1_3314	25.959	339	329
WP_017214673.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	23.975	317	329
WP_017214673.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	27.530	247	329
