WP_017214669.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000340715.1_367	97.674	86	106
WP_017214670.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000410273.1_368	94.268	314	314
WP_017214670.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000093099.1_388	59.677	62	314
WP_017214670.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	26.493	268	314
WP_017214670.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	25.776	322	314
WP_017214670.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	23.958	288	314
WP_017214670.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	24.599	187	314
WP_017214671.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000604524.1_369	91.507	365	365
WP_017214672.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000884059.1_370	96.757	185	185
WP_017214672.1	lcl|NZ_JAGGCD010000027.1_cds_WP_000351733.1_2789	40.714	140	185
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	94.529	329	329
WP_017214673.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	32.063	315	329
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	32.595	316	329
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	31.045	335	329
WP_017214673.1	lcl|NZ_JAGGCD010000028.1_cds_WP_001984071.1_2877	31.270	307	329
WP_017214673.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000649925.1_1654	30.341	323	329
WP_017214673.1	lcl|NZ_JAGGCD010000061.1_cds_WP_000709511.1_3678	27.879	330	329
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000601375.1_424	25.333	300	329
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	30.196	255	329
WP_017214673.1	lcl|NZ_JAGGCD010000028.1_cds_WP_000688695.1_2857	28.623	276	329
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000475904.1_433	28.467	274	329
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000410273.1_368	27.530	247	329
WP_017214673.1	lcl|NZ_JAGGCD010000004.1_cds_WP_001074785.1_714	27.925	265	329
WP_017214673.1	lcl|NZ_JAGGCD010000018.1_cds_WP_001003555.1_2315	23.964	338	329
WP_017214673.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000487322.1_422	26.398	322	329
WP_017214674.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000774262.1_372	94.007	267	267
WP_017214674.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000859505.1_421	26.295	251	267
WP_017214674.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000800438.1_402	25.630	238	267
WP_017214674.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000842260.1_451	26.842	190	267
WP_017214674.1	lcl|NZ_JAGGCD010000025.1_cds_WP_000667727.1_2728	32.727	110	267
WP_017214674.1	lcl|NZ_JAGGCD010000020.1_cds_WP_000805357.1_2426	33.333	102	267
WP_017214675.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000612797.1_373	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000291591.1_790	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000364507.1_789	31.111	90	510
WP_017214675.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000612797.1_373	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000291591.1_790	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000364507.1_789	31.111	90	510
WP_017214676.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	96.364	330	330
WP_017214676.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	28.525	305	330
WP_017214676.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	26.692	266	330
WP_017214676.1	lcl|NZ_JAGGCD010000028.1_cds_WP_001984071.1_2877	25.547	274	330
WP_017214676.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	26.582	316	330
WP_017214676.1	lcl|NZ_JAGGCD010000018.1_cds_WP_001003555.1_2315	29.218	243	330
WP_017214676.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	24.625	333	330
WP_017214676.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000649925.1_1654	29.688	256	330
WP_017214676.1	lcl|NZ_JAGGCD010000028.1_cds_WP_000688695.1_2857	26.244	221	330
WP_017214676.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000601375.1_424	25.540	278	330
WP_017214677.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000689743.1_377	38.122	543	538
WP_017214677.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000689743.1_377	38.122	543	538
WP_017214678.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000342713.1_378	67.045	264	264
WP_017214678.1	lcl|NZ_JAGGCD010000055.1_cds_WP_001002663.1_3598	41.152	243	264
WP_020981179.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001246618.1_379	87.097	310	310
WP_020981179.1	lcl|NZ_JAGGCD010000035.1_cds_WP_000501205.1_3127	36.304	303	310
WP_020981179.1	lcl|NZ_JAGGCD010000023.1_cds_WP_001183723.1_2630	28.629	248	310
WP_020981179.1	lcl|NZ_JAGGCD010000016.1_cds_WP_000279894.1_2152	25.339	221	310
WP_020981179.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001246618.1_379	87.097	310	310
WP_020981179.1	lcl|NZ_JAGGCD010000035.1_cds_WP_000501205.1_3127	36.304	303	310
WP_020981179.1	lcl|NZ_JAGGCD010000023.1_cds_WP_001183723.1_2630	28.629	248	310
WP_020981179.1	lcl|NZ_JAGGCD010000016.1_cds_WP_000279894.1_2152	25.339	221	310
WP_202900251.1	lcl|NZ_JAGGCD010000016.1_cds_WP_151314046.1_2090	91.139	158	265
WP_202900251.1	lcl|NZ_JAGGCD010000016.1_cds_WP_042709618.1_2091	83.505	97	265
WP_202900251.1	lcl|NZ_JAGGCD010000071.1_cds_J6370_RS18600_3719	40.698	86	265
WP_202900251.1	lcl|NZ_JAGGCD010000071.1_cds_J6370_RS18595_3718	53.488	43	265
WP_202900251.1	lcl|NZ_JAGGCD010000071.1_cds_J6370_RS18595_3718	45.000	20	265
WP_202900251.1	lcl|NZ_JAGGCD010000016.1_cds_WP_151314046.1_2090	91.139	158	265
WP_202900251.1	lcl|NZ_JAGGCD010000016.1_cds_WP_042709618.1_2091	83.505	97	265
WP_202900251.1	lcl|NZ_JAGGCD010000071.1_cds_J6370_RS18600_3719	40.698	86	265
WP_202900251.1	lcl|NZ_JAGGCD010000071.1_cds_J6370_RS18595_3718	53.488	43	265
WP_202900251.1	lcl|NZ_JAGGCD010000071.1_cds_J6370_RS18595_3718	45.000	20	265
WP_017214681.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000479982.1_380	94.697	264	264
WP_017214682.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000715958.1_381	86.047	129	130
WP_017214683.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001088866.1_382	88.889	144	144
WP_017214683.1	lcl|NZ_JAGGCD010000001.1_cds_WP_002069656.1_83	41.071	56	144
WP_017214683.1	lcl|NZ_JAGGCD010000021.1_cds_WP_000360599.1_2470	28.571	112	144
WP_017214684.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000517242.1_383	93.213	221	221
WP_017214684.1	lcl|NZ_JAGGCD010000009.1_cds_WP_001082180.1_1398	28.205	78	221
WP_017214684.1	lcl|NZ_JAGGCD010000008.1_cds_WP_001069834.1_1356	26.606	109	221
WP_017214685.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000859505.1_421	54.651	258	260
WP_017214685.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000800438.1_402	27.179	195	260
WP_017214685.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000774262.1_372	21.790	257	260
WP_017214685.1	lcl|NZ_JAGGCD010000020.1_cds_WP_000805357.1_2426	25.581	215	260
WP_017214686.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000487322.1_422	41.972	355	374
