WP_017214669.1	lcl|NZ_AKWL02000022.1_cds_WP_004753574.1_2636	94.186	86	106
WP_017214670.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	94.904	314	314
WP_017214670.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	25.776	322	314
WP_017214670.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	24.843	318	314
WP_017214670.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	23.843	281	314
WP_017214671.1	lcl|NZ_AKWL02000022.1_cds_WP_004777161.1_2634	93.699	365	365
WP_017214672.1	lcl|NZ_AKWL02000022.1_cds_WP_004753627.1_2633	96.216	185	185
WP_017214672.1	lcl|NZ_AKWL02000041.1_cds_WP_004752075.1_1069	41.429	140	185
WP_017214673.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	94.833	329	329
WP_017214673.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	31.746	315	329
WP_017214673.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	29.940	334	329
WP_017214673.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	32.039	309	329
WP_017214673.1	lcl|NZ_AKWL02000012.1_cds_WP_004776871.1_3281	31.153	321	329
WP_017214673.1	lcl|NZ_AKWL02000050.1_cds_WP_004751412.1_484	28.261	322	329
WP_017214673.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	29.139	302	329
WP_017214673.1	lcl|NZ_AKWL02000012.1_cds_WP_004754991.1_3426	27.566	341	329
WP_017214673.1	lcl|NZ_AKWL02000022.1_cds_WP_002733698.1_2580	27.737	274	329
WP_017214673.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	26.692	266	329
WP_017214673.1	lcl|NZ_AKWL02000039.1_cds_WP_004751780.1_1675	28.519	270	329
WP_017214673.1	lcl|NZ_AKWL02000027.1_cds_WP_004777239.1_2382	27.778	180	329
WP_017214673.1	lcl|NZ_AKWL02000041.1_cds_WP_004750263.1_1314	25.000	268	329
WP_017214673.1	lcl|NZ_AKWL02000048.1_cds_WP_004768293.1_636	30.469	128	329
WP_017214674.1	lcl|NZ_AKWL02000022.1_cds_WP_004758405.1_2631	94.382	267	267
WP_017214674.1	lcl|NZ_AKWL02000022.1_cds_WP_004754191.1_2562	26.455	189	267
WP_017214674.1	lcl|NZ_AKWL02000012.1_cds_WP_004758023.1_3448	34.211	114	267
WP_017214674.1	lcl|NZ_AKWL02000016.1_cds_WP_004758210.1_3058	36.047	86	267
WP_017214675.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	94.902	510	510
WP_017214675.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	25.519	337	510
WP_017214675.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	31.111	90	510
WP_017214675.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	94.902	510	510
WP_017214675.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	25.519	337	510
WP_017214675.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	31.111	90	510
WP_017214676.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	96.364	330	330
