WP_017214669.1	lcl|NZ_LUHH01000031.1_cds_WP_000340715.1_1849	97.674	86	106
WP_017214670.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	94.268	314	314
WP_017214670.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	25.776	322	314
WP_017214670.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	26.119	268	314
WP_017214670.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	24.306	288	314
WP_017214671.1	lcl|NZ_LUHH01000031.1_cds_WP_000604525.1_1851	90.959	365	365
WP_017214672.1	lcl|NZ_LUHH01000031.1_cds_WP_000884059.1_1852	96.757	185	185
WP_017214672.1	lcl|NZ_LUHH01000031.1_cds_WP_000351733.1_2189	40.714	140	185
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	95.137	329	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	32.063	315	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	31.343	335	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	30.945	307	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_000649924.1_944	30.341	323	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_000709508.1_3545	27.576	330	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	30.196	255	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_000688696.1_3516	28.623	276	329
WP_017214673.1	lcl|NZ_LUHH01000001.1_cds_WP_000475901.1_334	28.467	274	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	27.530	247	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_001074779.1_2399	27.547	265	329
WP_017214673.1	lcl|NZ_LUHH01000031.1_cds_WP_001003560.1_3791	23.669	338	329
WP_017214673.1	lcl|NZ_LUHH01000001.1_cds_WP_000378097.1_300	25.581	172	329
WP_017214674.1	lcl|NZ_LUHH01000031.1_cds_WP_000774259.1_1854	94.382	267	267
WP_017214674.1	lcl|NZ_LUHH01000031.1_cds_WP_000842260.1_1876	26.842	190	267
WP_017214674.1	lcl|NZ_LUHH01000031.1_cds_WP_000667727.1_3494	32.727	110	267
WP_017214674.1	lcl|NZ_LUHH01000031.1_cds_WP_000805357.1_3444	33.333	102	267
WP_017214675.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	95.294	510	510
WP_017214675.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	26.154	325	510
WP_017214675.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	510
WP_017214675.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	95.294	510	510
WP_017214675.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	26.154	325	510
WP_017214675.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	510
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	96.364	330	330
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	28.852	305	330
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	25.912	274	330
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	26.582	316	330
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_001003560.1_3791	28.807	243	330
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	24.324	333	330
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_000649924.1_944	29.688	256	330
WP_017214676.1	lcl|NZ_LUHH01000031.1_cds_WP_000688696.1_3516	26.244	221	330
WP_017214677.1	lcl|NZ_LUHH01000031.1_cds_WP_000689740.1_1859	38.122	543	538
WP_017214677.1	lcl|NZ_LUHH01000031.1_cds_WP_000689740.1_1859	38.122	543	538
WP_017214678.1	lcl|NZ_LUHH01000031.1_cds_WP_000342716.1_1860	67.045	264	264
WP_017214678.1	lcl|NZ_LUHH01000031.1_cds_WP_001002662.1_3057	41.152	243	264
WP_020981179.1	lcl|NZ_LUHH01000031.1_cds_WP_001246619.1_1861	89.355	310	310
WP_020981179.1	lcl|NZ_LUHH01000031.1_cds_WP_000501205.1_2645	36.304	303	310
WP_020981179.1	lcl|NZ_LUHH01000031.1_cds_WP_001183721.1_3125	28.968	252	310
WP_020981179.1	lcl|NZ_LUHH01000031.1_cds_WP_000279896.1_2111	24.887	221	310
WP_020981179.1	lcl|NZ_LUHH01000031.1_cds_WP_001246619.1_1861	89.355	310	310
