WP_017214669.1	lcl|NZ_WNNH01000003.1_cds_WP_000340715.1_1904	97.674	86	106
WP_017214670.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	94.268	314	314
WP_017214670.1	lcl|NZ_WNNH01000003.1_cds_WP_000093099.1_1925	59.677	62	314
WP_017214670.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	26.493	268	314
WP_017214670.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	25.776	322	314
WP_017214670.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	23.958	288	314
WP_017214670.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	24.599	187	314
WP_017214671.1	lcl|NZ_WNNH01000003.1_cds_WP_000604524.1_1906	91.507	365	365
WP_017214672.1	lcl|NZ_WNNH01000003.1_cds_WP_000884059.1_1907	96.757	185	185
WP_017214672.1	lcl|NZ_WNNH01000026.1_cds_WP_000351733.1_1692	40.714	140	185
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	94.529	329	329
WP_017214673.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	32.063	315	329
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	32.595	316	329
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	31.045	335	329
WP_017214673.1	lcl|NZ_WNNH01000051.1_cds_WP_001984071.1_2915	31.270	307	329
WP_017214673.1	lcl|NZ_WNNH01000006.1_cds_WP_000649925.1_3109	30.341	323	329
WP_017214673.1	lcl|NZ_WNNH01000066.1_cds_WP_000709511.1_3273	27.879	330	329
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_000601375.1_1961	25.333	300	329
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_001067557.1_1911	30.196	255	329
WP_017214673.1	lcl|NZ_WNNH01000075.1_cds_WP_000688695.1_3460	28.623	276	329
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_000475904.1_1970	28.467	274	329
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	27.530	247	329
WP_017214673.1	lcl|NZ_WNNH01000015.1_cds_WP_001074785.1_815	27.925	265	329
WP_017214673.1	lcl|NZ_WNNH01000022.1_cds_WP_001003555.1_1501	23.964	338	329
WP_017214673.1	lcl|NZ_WNNH01000003.1_cds_WP_000487322.1_1959	26.398	322	329
WP_017214674.1	lcl|NZ_WNNH01000003.1_cds_WP_000774262.1_1909	94.007	267	267
WP_017214674.1	lcl|NZ_WNNH01000003.1_cds_WP_000859505.1_1958	26.295	251	267
WP_017214674.1	lcl|NZ_WNNH01000003.1_cds_WP_000800438.1_1939	25.630	238	267
WP_017214674.1	lcl|NZ_WNNH01000003.1_cds_WP_000842260.1_1988	26.842	190	267
WP_017214674.1	lcl|NZ_WNNH01000028.1_cds_WP_000667727.1_1821	32.727	110	267
WP_017214674.1	lcl|NZ_WNNH01000027.1_cds_WP_000805357.1_1778	33.333	102	267
WP_017214675.1	lcl|NZ_WNNH01000003.1_cds_WP_000612797.1_1910	94.706	510	510
WP_017214675.1	lcl|NZ_WNNH01000016.1_cds_WP_000291591.1_893	26.154	325	510
WP_017214675.1	lcl|NZ_WNNH01000016.1_cds_WP_000364507.1_892	31.111	90	510
WP_017214675.1	lcl|NZ_WNNH01000003.1_cds_WP_000612797.1_1910	94.706	510	510
WP_017214675.1	lcl|NZ_WNNH01000016.1_cds_WP_000291591.1_893	26.154	325	510
WP_017214675.1	lcl|NZ_WNNH01000016.1_cds_WP_000364507.1_892	31.111	90	510
WP_017214676.1	lcl|NZ_WNNH01000003.1_cds_WP_001067557.1_1911	96.364	330	330
WP_017214676.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	28.525	305	330
