WP_017214669.1	lcl|NZ_JQOZ01000002.1_cds_WP_000340715.1_28	97.674	86	106
WP_017214670.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	94.268	314	314
WP_017214670.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	25.155	322	314
WP_017214670.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	26.119	268	314
WP_017214670.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	23.958	288	314
WP_017214671.1	lcl|NZ_JQOZ01000002.1_cds_WP_000604524.1_30	91.507	365	365
WP_017214672.1	lcl|NZ_JQOZ01000002.1_cds_WP_000884059.1_31	96.757	185	185
WP_017214672.1	lcl|NZ_JQOZ01000013.1_cds_WP_000351733.1_522	40.714	140	185
WP_017214673.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	95.137	329	329
WP_017214673.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	32.063	315	329
WP_017214673.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	31.045	335	329
WP_017214673.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	30.945	307	329
WP_017214673.1	lcl|NZ_JQOZ01000003.1_cds_WP_000649924.1_132	30.341	323	329
WP_017214673.1	lcl|NZ_JQOZ01000030.1_cds_WP_000709513.1_1216	27.879	330	329
WP_017214673.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	30.196	255	329
WP_017214673.1	lcl|NZ_JQOZ01000019.1_cds_WP_000688698.1_864	28.623	276	329
WP_017214673.1	lcl|NZ_JQOZ01000028.1_cds_WP_000475904.1_1110	28.467	274	329
WP_017214673.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	27.530	247	329
WP_017214673.1	lcl|NZ_JQOZ01000153.1_cds_WP_001074785.1_3424	27.925	265	329
WP_017214673.1	lcl|NZ_JQOZ01000020.1_cds_WP_002105505.1_909	23.795	332	329
WP_017214673.1	lcl|NZ_JQOZ01000002.1_cds_WP_000378097.1_52	25.581	172	329
WP_017214674.1	lcl|NZ_JQOZ01000002.1_cds_WP_000774262.1_33	94.007	267	267
WP_017214674.1	lcl|NZ_JQOZ01000028.1_cds_WP_000842260.1_1128	26.842	190	267
WP_017214674.1	lcl|NZ_JQOZ01000149.1_cds_WP_000667727.1_3373	32.727	110	267
WP_017214674.1	lcl|NZ_JQOZ01000081.1_cds_WP_000805357.1_2382	33.333	102	267
WP_017214675.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	94.902	510	510
WP_017214675.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	26.154	325	510
WP_017214675.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	31.111	90	510
WP_017214675.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	94.902	510	510
WP_017214675.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	26.154	325	510
WP_017214675.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	31.111	90	510
WP_017214676.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	96.364	330	330
