WP_017214669.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753574.1_857	94.186	86	106
WP_017214670.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	95.223	314	314
WP_017214670.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	25.776	322	314
WP_017214670.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	24.843	318	314
WP_017214670.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	23.843	281	314
WP_017214671.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777161.1_855	93.699	365	365
WP_017214672.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753627.1_854	96.216	185	185
WP_017214672.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752075.1_2566	41.429	140	185
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	94.833	329	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	31.746	315	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	30.240	334	329
WP_017214673.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	32.039	309	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	30.982	326	329
WP_017214673.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751412.1_2843	28.261	322	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	29.139	302	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754991.1_1620	27.566	341	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_002733698.1_801	27.737	274	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	25.316	316	329
WP_017214673.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751780.1_2476	28.519	270	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755140.1_1194	24.590	244	329
WP_017214673.1	lcl|NZ_AHMJ02000001.1_cds_WP_004750263.1_3536	25.000	268	329
WP_017214673.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755281.1_1763	30.469	128	329
WP_017214674.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754505.1_852	94.007	267	267
WP_017214674.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754191.1_783	26.455	189	267
WP_017214674.1	lcl|NZ_AHMJ02000014.1_cds_WP_004760150.1_1642	34.211	114	267
WP_017214674.1	lcl|NZ_AHMJ02000005.1_cds_WP_004751189.1_2962	36.047	86	267
WP_017214675.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777106.1_851	94.902	510	510
WP_017214675.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751764.1_2403	25.519	337	510
WP_017214675.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752264.1_2404	31.111	90	510
WP_017214675.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777106.1_851	94.902	510	510
WP_017214675.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751764.1_2403	25.519	337	510
WP_017214675.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752264.1_2404	31.111	90	510
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	96.364	330	330
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	27.869	305	330
WP_017214676.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	26.199	271	330
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	25.501	349	330
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	26.449	276	330
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755140.1_1194	28.395	243	330
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	29.249	253	330
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754991.1_1620	25.792	221	330
WP_017214676.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	23.148	324	330
WP_017214677.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755296.1_847	38.757	547	538
WP_017214677.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755296.1_847	38.757	547	538
WP_017214678.1	lcl|NZ_AHMJ02000014.1_cds_WP_002740998.1_846	67.045	264	264
WP_017214678.1	lcl|NZ_AHMJ02000024.1_cds_WP_004755702.1_414	42.387	243	264
WP_020981179.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777170.1_845	90.323	310	310
WP_020981179.1	lcl|NZ_AHMJ02000007.1_cds_WP_004751322.1_2921	36.634	303	310
WP_020981179.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754016.1_1882	25.649	308	310
WP_020981179.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752420.1_2498	24.887	221	310
WP_020981179.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777170.1_845	90.323	310	310
WP_020981179.1	lcl|NZ_AHMJ02000007.1_cds_WP_004751322.1_2921	36.634	303	310
WP_020981179.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754016.1_1882	25.649	308	310
WP_020981179.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752420.1_2498	24.887	221	310
WP_202900251.1	lcl|NZ_AHMJ02000005.1_cds_WP_100220314.1_2956	97.736	265	265
WP_202900251.1	lcl|NZ_AHMJ02000014.1_cds_WP_100220314.1_1684	97.736	265	265
WP_202900251.1	lcl|NZ_AHMJ02000014.1_cds_WP_100220314.1_1681	97.736	265	265
