WP_017214669.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000340715.1_3464	97.674	86	106
WP_017214670.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000410273.1_3465	94.268	314	314
WP_017214670.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000093099.1_3485	59.677	62	314
WP_017214670.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	26.493	268	314
WP_017214670.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_000744700.1_861	25.776	322	314
WP_017214670.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000723090.1_3547	23.958	288	314
WP_017214670.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	24.599	187	314
WP_017214671.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000604524.1_3466	91.507	365	365
WP_017214672.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000884059.1_3467	96.757	185	185
WP_017214672.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000351733.1_52	40.714	140	185
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	94.529	329	329
WP_017214673.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_000744700.1_861	32.063	315	329
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	32.595	316	329
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000723090.1_3547	31.045	335	329
WP_017214673.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_001984071.1_1575	31.270	307	329
WP_017214673.1	lcl|NZ_JAPDQZ010000002.1_cds_WP_000649925.1_1426	30.341	323	329
WP_017214673.1	lcl|NZ_JAPDQZ010000002.1_cds_WP_000709511.1_1360	27.879	330	329
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000601375.1_3521	25.333	300	329
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001067557.1_3471	30.196	255	329
WP_017214673.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_000688695.1_1555	28.623	276	329
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000475904.1_3530	28.467	274	329
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000410273.1_3465	27.530	247	329
WP_017214673.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_001074785.1_256	27.925	265	329
WP_017214673.1	lcl|NZ_JAPDQZ010000017.1_cds_WP_001003555.1_1048	23.964	338	329
WP_017214673.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000487322.1_3519	26.398	322	329
WP_017214674.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000774262.1_3469	94.007	267	267
WP_017214674.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000859505.1_3518	26.295	251	267
WP_017214674.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000800438.1_3499	25.630	238	267
WP_017214674.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000842260.1_3548	26.842	190	267
WP_017214674.1	lcl|NZ_JAPDQZ010000019.1_cds_WP_000667727.1_1113	32.727	110	267
WP_017214674.1	lcl|NZ_JAPDQZ010000012.1_cds_WP_000805357.1_600	33.333	102	267
WP_017214675.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000612797.1_3470	94.706	510	510
WP_017214675.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000291591.1_332	26.154	325	510
WP_017214675.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000364507.1_331	31.111	90	510
WP_017214675.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000612797.1_3470	94.706	510	510
WP_017214675.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000291591.1_332	26.154	325	510
WP_017214675.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000364507.1_331	31.111	90	510
WP_017214676.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001067557.1_3471	96.364	330	330
WP_017214676.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	28.525	305	330
WP_017214676.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	26.692	266	330
