WP_017214669.1	lcl|NZ_AHNI02000062.1_cds_WP_000340715.1_387	97.674	86	106
WP_017214670.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	95.161	310	314
WP_017214670.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	25.776	322	314
WP_017214670.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	22.662	278	314
WP_017214670.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	24.306	288	314
WP_017214670.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	23.478	230	314
WP_017214672.1	lcl|NZ_AHNI02000050.1_cds_WP_000351733.1_922	40.714	140	185
WP_017214672.1	lcl|NZ_AHNI02000062.1_cds_WP_001047906.1_354	34.463	177	185
WP_017214673.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	32.087	321	329
WP_017214673.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	32.381	315	329
WP_017214673.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	31.343	335	329
WP_017214673.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	30.945	307	329
WP_017214673.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	30.341	323	329
WP_017214673.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	28.852	305	329
WP_017214673.1	lcl|NZ_AHNI02000037.1_cds_WP_000709508.1_1348	27.576	330	329
WP_017214673.1	lcl|NZ_AHNI02000037.1_cds_WP_002108121.1_1378	28.261	276	329
WP_017214673.1	lcl|NZ_AHNI02000062.1_cds_WP_000475907.1_329	27.500	240	329
WP_017214673.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	27.530	247	329
WP_017214673.1	lcl|NZ_AHNI02000021.1_cds_WP_001074779.1_2632	27.547	265	329
WP_017214673.1	lcl|NZ_AHNI02000035.1_cds_WP_001003560.1_1823	23.669	338	329
WP_017214674.1	lcl|NZ_AHNI02000062.1_cds_WP_002108504.1_333	26.016	246	267
WP_017214674.1	lcl|NZ_AHNI02000062.1_cds_WP_000842260.1_311	26.842	190	267
WP_017214674.1	lcl|NZ_AHNI02000039.1_cds_WP_000667723.1_1296	32.727	110	267
WP_017214674.1	lcl|NZ_AHNI02000011.1_cds_WP_000805357.1_3451	33.333	102	267
WP_017214675.1	lcl|NZ_AHNI02000021.1_cds_WP_000291581.1_2559	26.154	325	510
WP_017214675.1	lcl|NZ_AHNI02000021.1_cds_WP_000364504.1_2560	31.111	90	510
WP_017214675.1	lcl|NZ_AHNI02000021.1_cds_WP_000291581.1_2559	26.154	325	510
WP_017214675.1	lcl|NZ_AHNI02000021.1_cds_WP_000364504.1_2560	31.111	90	510
WP_017214676.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	23.723	274	330
WP_017214676.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	25.912	274	330
WP_017214676.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	26.266	316	330
WP_017214676.1	lcl|NZ_AHNI02000035.1_cds_WP_001003560.1_1823	28.807	243	330
WP_017214676.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	24.324	333	330
WP_017214676.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	29.688	256	330
WP_017214676.1	lcl|NZ_AHNI02000037.1_cds_WP_002108121.1_1378	26.244	221	330
WP_017214678.1	lcl|NZ_AHNI02000016.1_cds_WP_001002662.1_3154	41.152	243	264
WP_020981179.1	lcl|NZ_AHNI02000027.1_cds_WP_000501205.1_2315	36.304	303	310
WP_020981179.1	lcl|NZ_AHNI02000041.1_cds_WP_001183714.1_1273	28.968	252	310
WP_020981179.1	lcl|NZ_AHNI02000050.1_cds_WP_000279896.1_991	24.887	221	310
