WP_017214669.1	lcl|NZ_AOUW01000022.1_cds_WP_002733653.1_3107	89.535	86	106
WP_017214670.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	92.038	314	314
WP_017214670.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	25.746	268	314
WP_017214670.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	23.765	324	314
WP_017214670.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	24.138	290	314
WP_017214670.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	27.815	151	314
WP_017214670.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	25.311	241	314
WP_017214670.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	22.353	170	314
WP_017214671.1	lcl|NZ_AOUW01000022.1_cds_WP_026054882.1_3105	87.945	365	365
WP_017214672.1	lcl|NZ_AOUW01000022.1_cds_WP_002733646.1_3104	96.216	185	185
WP_017214672.1	lcl|NZ_AOUW01000043.1_cds_WP_002721790.1_2395	36.986	146	185
WP_017214673.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	94.225	329	329
WP_017214673.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	30.476	315	329
WP_017214673.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	29.940	334	329
WP_017214673.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	29.904	311	329
WP_017214673.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	27.859	341	329
WP_017214673.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	28.000	350	329
WP_017214673.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	29.781	319	329
WP_017214673.1	lcl|NZ_AOUW01000009.1_cds_WP_002735602.1_3264	27.576	330	329
WP_017214673.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	23.129	294	329
WP_017214673.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	28.808	302	329
WP_017214673.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	25.959	339	329
WP_017214673.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	23.975	317	329
WP_017214673.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	27.530	247	329
WP_017214673.1	lcl|NZ_AOUW01000031.1_cds_WP_002733698.1_2716	27.737	274	329
WP_017214673.1	lcl|NZ_AOUW01000077.1_cds_WP_002728462.1_556	27.170	265	329
WP_017214673.1	lcl|NZ_AOUW01000031.1_cds_WP_002744551.1_2764	28.519	270	329
WP_017214673.1	lcl|NZ_AOUW01000065.1_cds_WP_002732574.1_1385	23.780	328	329
WP_017214673.1	lcl|NZ_AOUW01000031.1_cds_WP_002733757.1_2726	31.034	174	329
WP_017214673.1	lcl|NZ_AOUW01000075.1_cds_WP_002728696.1_715	30.233	129	329
WP_017214674.1	lcl|NZ_AOUW01000022.1_cds_WP_002733627.1_3102	93.633	267	267
WP_017214674.1	lcl|NZ_AOUW01000031.1_cds_WP_002733775.1_2753	24.790	238	267
WP_017214674.1	lcl|NZ_AOUW01000031.1_cds_WP_002733554.1_2727	24.303	251	267
WP_017214674.1	lcl|NZ_AOUW01000045.1_cds_WP_002727921.1_2336	26.984	189	267
WP_017214674.1	lcl|NZ_AOUW01000088.1_cds_WP_002729040.1_29	32.727	110	267
WP_017214674.1	lcl|NZ_AOUW01000079.1_cds_WP_002766579.1_344	37.209	86	267
WP_017214674.1	lcl|NZ_AOUW01000087.1_cds_WP_002729513.1_141	24.868	189	267
WP_017214675.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	94.902	510	510
WP_017214675.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	26.689	296	510
WP_017214675.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	31.111	90	510
WP_017214675.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	94.902	510	510
WP_017214675.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	26.689	296	510
WP_017214675.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	31.111	90	510
WP_017214676.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	94.848	330	330
WP_017214676.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	27.106	273	330
WP_017214676.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	28.852	305	330
WP_017214676.1	lcl|NZ_AOUW01000031.1_cds_WP_002744551.1_2764	27.491	291	330
WP_017214676.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	26.582	316	330
WP_017214676.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	28.159	277	330
WP_017214676.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	29.864	221	330
WP_017214676.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	26.577	222	330
WP_017214676.1	lcl|NZ_AOUW01000065.1_cds_WP_002732574.1_1385	25.403	248	330
WP_017214676.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	28.571	322	330
WP_017214676.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	25.000	268	330
WP_017214676.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	23.958	288	330
WP_017214676.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	24.648	142	330
WP_017214676.1	lcl|NZ_AOUW01000077.1_cds_WP_002728462.1_556	25.833	240	330
WP_017214676.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	23.547	327	330
WP_017214677.1	lcl|NZ_AOUW01000022.1_cds_WP_002733528.1_3099	88.848	538	538
WP_017214677.1	lcl|NZ_AOUW01000022.1_cds_WP_002733528.1_3099	88.848	538	538
WP_017214678.1	lcl|NZ_AOUW01000022.1_cds_WP_002733670.1_3098	94.697	264	264
WP_017214678.1	lcl|NZ_AOUW01000079.1_cds_WP_002722928.1_313	41.152	243	264
WP_020981179.1	lcl|NZ_AOUW01000022.1_cds_WP_002733687.1_3097	94.516	310	310
WP_020981179.1	lcl|NZ_AOUW01000034.1_cds_WP_002730863.1_2697	37.294	303	310
WP_020981179.1	lcl|NZ_AOUW01000059.1_cds_WP_002727287.1_1704	27.305	282	310
WP_020981179.1	lcl|NZ_AOUW01000026.1_cds_WP_002727177.1_2967	26.244	221	310
WP_020981179.1	lcl|NZ_AOUW01000022.1_cds_WP_002733687.1_3097	94.516	310	310
WP_020981179.1	lcl|NZ_AOUW01000034.1_cds_WP_002730863.1_2697	37.294	303	310
WP_020981179.1	lcl|NZ_AOUW01000059.1_cds_WP_002727287.1_1704	27.305	282	310
WP_020981179.1	lcl|NZ_AOUW01000026.1_cds_WP_002727177.1_2967	26.244	221	310
WP_202900251.1	lcl|NZ_AOUW01000047.1_cds_WP_100219964.1_2204	44.531	256	265
WP_202900251.1	lcl|NZ_AOUW01000018.1_cds_WP_017853477.1_3148	93.814	97	265
WP_202900251.1	lcl|NZ_AOUW01000067.1_cds_WP_017853527.1_1328	92.784	97	265
WP_202900251.1	lcl|NZ_AOUW01000040.1_cds_WP_230457527.1_2549	88.421	95	265
WP_202900251.1	lcl|NZ_AOUW01000047.1_cds_WP_249424069.1_2206	86.250	80	265
WP_202900251.1	lcl|NZ_AOUW01000086.1_cds_WP_016762595.1_172	71.264	87	265
WP_202900251.1	lcl|NZ_AOUW01000047.1_cds_WP_002723452.1_2207	87.692	65	265
WP_202900251.1	lcl|NZ_AOUW01000040.1_cds_WP_002731527.1_2550	86.154	65	265
WP_202900251.1	lcl|NZ_AOUW01000040.1_cds_WP_002731527.1_2550	94.118	17	265
WP_202900251.1	lcl|NZ_AOUW01000087.1_cds_LEP2GSC174_RS1000000124145_155	28.854	253	265
WP_202900251.1	lcl|NZ_AOUW01000048.1_cds_LEP2GSC174_RS1000000123865_2195	45.205	73	265
WP_202900251.1	lcl|NZ_AOUW01000048.1_cds_LEP2GSC174_RS01000000121330_2196	56.818	44	265
