WP_017214669.1	lcl|NZ_RQGX01000008.1_cds_WP_135594790.1_3222	63.514	74	106
WP_017214670.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	82.166	314	314
WP_017214670.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	24.074	324	314
WP_017214670.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	24.118	170	314
WP_017214670.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	23.567	314	314
WP_017214672.1	lcl|NZ_RQGX01000008.1_cds_WP_135594725.1_3190	32.124	193	185
WP_017214672.1	lcl|NZ_RQGX01000003.1_cds_WP_100717084.1_392	32.558	129	185
WP_017214673.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	30.255	314	329
WP_017214673.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	31.046	306	329
WP_017214673.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	28.739	341	329
WP_017214673.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	31.111	315	329
WP_017214673.1	lcl|NZ_RQGX01000010.1_cds_WP_100725525.1_2303	27.500	320	329
WP_017214673.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	27.848	316	329
WP_017214673.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	27.200	250	329
WP_017214673.1	lcl|NZ_RQGX01000008.1_cds_WP_135688621.1_3177	22.097	267	329
WP_017214673.1	lcl|NZ_RQGX01000008.1_cds_WP_135604041.1_3180	33.548	155	329
WP_017214673.1	lcl|NZ_RQGX01000010.1_cds_WP_100716212.1_2260	24.535	269	329
WP_017214673.1	lcl|NZ_RQGX01000003.1_cds_WP_135604102.1_10	25.461	271	329
WP_017214673.1	lcl|NZ_RQGX01000006.1_cds_WP_210409557.1_3004	24.675	308	329
WP_017214673.1	lcl|NZ_RQGX01000010.1_cds_WP_135702509.1_1870	28.235	170	329
WP_017214673.1	lcl|NZ_RQGX01000010.1_cds_WP_100720563.1_1582	25.698	179	329
WP_017214674.1	lcl|NZ_RQGX01000008.1_cds_WP_135594704.1_3178	28.155	206	267
WP_017214674.1	lcl|NZ_RQGX01000003.1_cds_WP_100727872.1_71	24.138	261	267
WP_017214674.1	lcl|NZ_RQGX01000010.1_cds_WP_135702639.1_2370	27.586	174	267
WP_017214674.1	lcl|NZ_RQGX01000006.1_cds_WP_135702344.1_3016	30.102	196	267
WP_017214675.1	lcl|NZ_RQGX01000003.1_cds_WP_100717124.1_370	24.771	327	510
WP_017214675.1	lcl|NZ_RQGX01000003.1_cds_WP_100717065.1_369	32.759	58	510
WP_017214675.1	lcl|NZ_RQGX01000003.1_cds_WP_100717124.1_370	24.771	327	510
WP_017214675.1	lcl|NZ_RQGX01000003.1_cds_WP_100717065.1_369	32.759	58	510
WP_017214676.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	27.547	265	330
WP_017214676.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	23.741	278	330
WP_017214676.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	28.261	276	330
WP_017214676.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	27.500	320	330
WP_017214676.1	lcl|NZ_RQGX01000010.1_cds_WP_100716212.1_2260	23.864	264	330
WP_017214676.1	lcl|NZ_RQGX01000010.1_cds_WP_135702509.1_1870	25.592	211	330
WP_017214676.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	23.432	303	330
WP_017214676.1	lcl|NZ_RQGX01000010.1_cds_WP_100720563.1_1582	25.630	238	330
WP_017214676.1	lcl|NZ_RQGX01000008.1_cds_WP_135688621.1_3177	25.735	136	330
WP_017214676.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	23.529	289	330
WP_017214676.1	lcl|NZ_RQGX01000010.1_cds_WP_100725525.1_2303	28.000	150	330
WP_017214678.1	lcl|NZ_RQGX01000003.1_cds_WP_100715657.1_1332	37.549	253	264
WP_017214678.1	lcl|NZ_RQGX01000009.1_cds_WP_135702400.1_2459	22.333	300	264
WP_020981179.1	lcl|NZ_RQGX01000010.1_cds_WP_100717570.1_1677	36.213	301	310
WP_020981179.1	lcl|NZ_RQGX01000009.1_cds_WP_135702400.1_2459	30.225	311	310
WP_020981179.1	lcl|NZ_RQGX01000003.1_cds_WP_100718541.1_455	23.106	264	310
WP_020981179.1	lcl|NZ_RQGX01000010.1_cds_WP_100717570.1_1677	36.213	301	310
WP_020981179.1	lcl|NZ_RQGX01000009.1_cds_WP_135702400.1_2459	30.225	311	310
WP_020981179.1	lcl|NZ_RQGX01000003.1_cds_WP_100718541.1_455	23.106	264	310
WP_017214683.1	lcl|NZ_RQGX01000009.1_cds_WP_100718959.1_2434	36.275	102	144
WP_017214684.1	lcl|NZ_RQGX01000003.1_cds_WP_135702159.1_473	30.000	100	221
WP_017214684.1	lcl|NZ_RQGX01000003.1_cds_WP_100715706.1_1388	26.190	84	221
WP_017214685.1	lcl|NZ_RQGX01000008.1_cds_WP_135594704.1_3178	52.124	259	260
WP_017214685.1	lcl|NZ_RQGX01000010.1_cds_WP_135702639.1_2370	25.000	208	260
WP_017214686.1	lcl|NZ_RQGX01000008.1_cds_WP_135604041.1_3180	41.257	366	374
WP_017214686.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	25.143	350	374
WP_017214686.1	lcl|NZ_RQGX01000010.1_cds_WP_100725525.1_2303	26.113	337	374
WP_017214686.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	21.000	300	374
WP_017214686.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	29.577	213	374
WP_020981159.1	lcl|NZ_RQGX01000003.1_cds_WP_135638573.1_4	33.333	312	324
WP_020981159.1	lcl|NZ_RQGX01000005.1_cds_WP_100727529.1_2683	30.876	217	324
WP_020981159.1	lcl|NZ_RQGX01000008.1_cds_WP_135688620.1_3176	30.252	119	324
WP_017214691.1	lcl|NZ_RQGX01000006.1_cds_WP_100715861.1_2950	29.000	100	229
WP_017214691.1	lcl|NZ_RQGX01000003.1_cds_WP_135702285.1_1531	27.848	79	229
WP_017214691.1	lcl|NZ_RQGX01000010.1_cds_WP_100717607.1_1633	35.385	65	229
WP_017214696.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	26.296	270	294
WP_017214696.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	27.200	125	294
WP_017214696.1	lcl|NZ_RQGX01000003.1_cds_WP_135604102.1_10	26.174	149	294
WP_017214698.1	lcl|NZ_RQGX01000010.1_cds_WP_135605521.1_2128	25.714	140	174
WP_017214699.1	lcl|NZ_RQGX01000003.1_cds_WP_135638943.1_474	24.812	133	416
WP_017214700.1	lcl|NZ_RQGX01000008.1_cds_WP_135688687.1_3209	39.286	280	361
WP_017214700.1	lcl|NZ_RQGX01000008.1_cds_WP_135688238.1_3218	27.532	385	361
WP_017214700.1	lcl|NZ_RQGX01000010.1_cds_WP_100716152.1_2190	26.972	393	361
WP_017214700.1	lcl|NZ_RQGX01000008.1_cds_WP_135604024.1_3195	29.577	284	361
WP_017214700.1	lcl|NZ_RQGX01000003.1_cds_WP_100715612.1_1278	23.925	372	361
WP_017214701.1	lcl|NZ_RQGX01000009.1_cds_WP_135593462.1_2403	25.000	112	233
WP_017214701.1	lcl|NZ_RQGX01000010.1_cds_WP_100716148.1_2186	28.814	118	233
WP_235592100.1	lcl|NZ_RQGX01000008.1_cds_WP_135604005.1_3205	33.043	115	167
WP_235592100.1	lcl|NZ_RQGX01000008.1_cds_WP_246836639.1_3184	46.000	50	167
WP_020981137.1	lcl|NZ_RQGX01000008.1_cds_WP_167881320.1_3219	30.496	564	592
WP_020981137.1	lcl|NZ_RQGX01000010.1_cds_WP_100716163.1_2206	34.568	324	592
WP_020981137.1	lcl|NZ_RQGX01000003.1_cds_WP_100716311.1_1126	41.564	243	592
WP_020981137.1	lcl|NZ_RQGX01000010.1_cds_WP_135662164.1_2146	40.969	227	592
WP_020981137.1	lcl|NZ_RQGX01000001.1_cds_WP_135605235.1_3377	38.095	231	592
WP_020981137.1	lcl|NZ_RQGX01000001.1_cds_WP_135605233.1_3375	35.398	226	592
WP_020981137.1	lcl|NZ_RQGX01000005.1_cds_WP_135603428.1_2675	30.545	275	592
WP_020981137.1	lcl|NZ_RQGX01000003.1_cds_WP_135591471.1_802	29.437	231	592
WP_020981137.1	lcl|NZ_RQGX01000003.1_cds_WP_100715778.1_1467	28.636	220	592
