WP_017214669.1	lcl|NZ_AOWG01000014.1_cds_WP_000340715.1_232	97.674	86	106
WP_017214670.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	94.268	314	314
WP_017214670.1	lcl|NZ_AOWG01000014.1_cds_WP_000093099.1_211	59.677	62	314
WP_017214670.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	26.493	268	314
WP_017214670.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	25.776	322	314
WP_017214670.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	24.599	187	314
WP_017214671.1	lcl|NZ_AOWG01000014.1_cds_WP_000604524.1_230	91.507	365	365
WP_017214672.1	lcl|NZ_AOWG01000014.1_cds_WP_000884059.1_229	96.757	185	185
WP_017214672.1	lcl|NZ_AOWG01000063.1_cds_WP_000351733.1_1153	40.714	140	185
WP_017214673.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	94.529	329	329
WP_017214673.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	32.063	315	329
WP_017214673.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	32.595	316	329
WP_017214673.1	lcl|NZ_AOWG01000146.1_cds_WP_001984071.1_3254	31.270	307	329
WP_017214673.1	lcl|NZ_AOWG01000087.1_cds_WP_000649925.1_1531	30.341	323	329
WP_017214673.1	lcl|NZ_AOWG01000090.1_cds_WP_000709511.1_1653	27.879	330	329
WP_017214673.1	lcl|NZ_AOWG01000014.1_cds_WP_000601375.1_175	25.333	300	329
WP_017214673.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	30.196	255	329
WP_017214673.1	lcl|NZ_AOWG01000146.1_cds_WP_000688695.1_3274	28.623	276	329
WP_017214673.1	lcl|NZ_AOWG01000014.1_cds_WP_000475904.1_166	28.467	274	329
WP_017214673.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	27.530	247	329
WP_017214673.1	lcl|NZ_AOWG01000034.1_cds_WP_001074785.1_645	27.925	265	329
WP_017214673.1	lcl|NZ_AOWG01000136.1_cds_WP_001003555.1_3098	23.964	338	329
WP_017214673.1	lcl|NZ_AOWG01000014.1_cds_WP_000487322.1_177	26.398	322	329
WP_017214674.1	lcl|NZ_AOWG01000014.1_cds_WP_000774262.1_227	94.007	267	267
WP_017214674.1	lcl|NZ_AOWG01000014.1_cds_WP_000859505.1_178	26.295	251	267
WP_017214674.1	lcl|NZ_AOWG01000014.1_cds_WP_000800438.1_197	25.630	238	267
WP_017214674.1	lcl|NZ_AOWG01000052.1_cds_WP_000667727.1_947	32.727	110	267
WP_017214674.1	lcl|NZ_AOWG01000022.1_cds_WP_000805357.1_303	33.333	102	267
WP_017214675.1	lcl|NZ_AOWG01000014.1_cds_WP_000612797.1_226	94.706	510	510
WP_017214675.1	lcl|NZ_AOWG01000034.1_cds_WP_000291591.1_721	26.154	325	510
WP_017214675.1	lcl|NZ_AOWG01000034.1_cds_WP_000364507.1_720	31.111	90	510
WP_017214675.1	lcl|NZ_AOWG01000014.1_cds_WP_000612797.1_226	94.706	510	510
WP_017214675.1	lcl|NZ_AOWG01000034.1_cds_WP_000291591.1_721	26.154	325	510
WP_017214675.1	lcl|NZ_AOWG01000034.1_cds_WP_000364507.1_720	31.111	90	510
WP_017214676.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	96.364	330	330
WP_017214676.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	28.525	305	330
WP_017214676.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	26.692	266	330
WP_017214676.1	lcl|NZ_AOWG01000146.1_cds_WP_001984071.1_3254	25.547	274	330
WP_017214676.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	26.582	316	330
WP_017214676.1	lcl|NZ_AOWG01000136.1_cds_WP_001003555.1_3098	29.218	243	330
WP_017214676.1	lcl|NZ_AOWG01000087.1_cds_WP_000649925.1_1531	29.688	256	330
WP_017214676.1	lcl|NZ_AOWG01000146.1_cds_WP_000688695.1_3274	26.244	221	330
WP_017214676.1	lcl|NZ_AOWG01000014.1_cds_WP_000601375.1_175	25.540	278	330
WP_017214677.1	lcl|NZ_AOWG01000014.1_cds_WP_000689743.1_222	38.122	543	538
WP_017214677.1	lcl|NZ_AOWG01000014.1_cds_WP_000689743.1_222	38.122	543	538
WP_017214678.1	lcl|NZ_AOWG01000014.1_cds_WP_000342713.1_221	67.045	264	264
WP_017214678.1	lcl|NZ_AOWG01000121.1_cds_WP_001002663.1_2561	41.152	243	264
WP_020981179.1	lcl|NZ_AOWG01000014.1_cds_WP_001246618.1_220	87.097	310	310
WP_020981179.1	lcl|NZ_AOWG01000082.1_cds_WP_000501205.1_1398	36.304	303	310
WP_020981179.1	lcl|NZ_AOWG01000131.1_cds_WP_001183723.1_2902	28.629	248	310
WP_020981179.1	lcl|NZ_AOWG01000119.1_cds_WP_000279894.1_2497	25.339	221	310
WP_020981179.1	lcl|NZ_AOWG01000014.1_cds_WP_001246618.1_220	87.097	310	310
WP_020981179.1	lcl|NZ_AOWG01000082.1_cds_WP_000501205.1_1398	36.304	303	310
WP_020981179.1	lcl|NZ_AOWG01000131.1_cds_WP_001183723.1_2902	28.629	248	310
WP_020981179.1	lcl|NZ_AOWG01000119.1_cds_WP_000279894.1_2497	25.339	221	310
WP_202900251.1	lcl|NZ_AOWG01000119.1_cds_WP_151314046.1_2434	91.139	158	265
WP_202900251.1	lcl|NZ_AOWG01000119.1_cds_WP_042709618.1_2435	83.505	97	265
WP_202900251.1	lcl|NZ_AOWG01000036.1_cds_LEP2GSC086_RS0104160_741	40.698	86	265
WP_202900251.1	lcl|NZ_AOWG01000036.1_cds_LEP2GSC086_RS1000000126120_742	53.488	43	265
WP_202900251.1	lcl|NZ_AOWG01000036.1_cds_LEP2GSC086_RS1000000126120_742	45.000	20	265
WP_202900251.1	lcl|NZ_AOWG01000119.1_cds_WP_151314046.1_2434	91.139	158	265
WP_202900251.1	lcl|NZ_AOWG01000119.1_cds_WP_042709618.1_2435	83.505	97	265
WP_202900251.1	lcl|NZ_AOWG01000036.1_cds_LEP2GSC086_RS0104160_741	40.698	86	265
WP_202900251.1	lcl|NZ_AOWG01000036.1_cds_LEP2GSC086_RS1000000126120_742	53.488	43	265
WP_202900251.1	lcl|NZ_AOWG01000036.1_cds_LEP2GSC086_RS1000000126120_742	45.000	20	265
WP_017214681.1	lcl|NZ_AOWG01000014.1_cds_WP_000479982.1_219	94.697	264	264
WP_017214682.1	lcl|NZ_AOWG01000014.1_cds_WP_000715958.1_218	86.047	129	130
WP_017214683.1	lcl|NZ_AOWG01000014.1_cds_WP_001088866.1_217	88.889	144	144
WP_017214683.1	lcl|NZ_AOWG01000091.1_cds_WP_002069656.1_1681	41.071	56	144
WP_017214683.1	lcl|NZ_AOWG01000084.1_cds_WP_000360599.1_1429	28.571	112	144
WP_017214684.1	lcl|NZ_AOWG01000014.1_cds_WP_000517242.1_216	93.213	221	221
WP_017214684.1	lcl|NZ_AOWG01000028.1_cds_WP_001082180.1_442	28.205	78	221
WP_017214684.1	lcl|NZ_AOWG01000118.1_cds_WP_001069834.1_2428	26.606	109	221
WP_017214684.1	lcl|NZ_AOWG01000018.1_cds_WP_001069834.1_261	26.606	109	221
WP_017214685.1	lcl|NZ_AOWG01000014.1_cds_WP_000859505.1_178	54.651	258	260
WP_017214685.1	lcl|NZ_AOWG01000014.1_cds_WP_000800438.1_197	27.179	195	260
WP_017214685.1	lcl|NZ_AOWG01000014.1_cds_WP_000774262.1_227	21.790	257	260
WP_017214685.1	lcl|NZ_AOWG01000022.1_cds_WP_000805357.1_303	25.581	215	260
WP_017214686.1	lcl|NZ_AOWG01000014.1_cds_WP_000487322.1_177	41.972	355	374
WP_017214686.1	lcl|NZ_AOWG01000087.1_cds_WP_000649925.1_1531	26.950	282	374
WP_017214686.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	24.648	284	374
WP_017214686.1	lcl|NZ_AOWG01000090.1_cds_WP_000709511.1_1653	25.839	298	374
WP_017214686.1	lcl|NZ_AOWG01000014.1_cds_WP_000475904.1_166	26.545	275	374
WP_017214686.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	23.392	342	374
WP_017214686.1	lcl|NZ_AOWG01000088.1_cds_WP_000457972.1_1595	25.434	173	374
WP_017214689.1	lcl|NZ_AOWG01000014.1_cds_WP_001015422.1_214	26.923	390	413
WP_017214689.1	lcl|NZ_AOWG01000118.1_cds_WP_000347681.1_2427	25.123	203	413
WP_017214689.1	lcl|NZ_AOWG01000018.1_cds_WP_000347681.1_260	25.123	203	413
WP_020981159.1	lcl|NZ_AOWG01000149.1_cds_WP_000840858.1_3308	32.317	328	324
WP_020981159.1	lcl|NZ_AOWG01000014.1_cds_WP_000579813.1_205	25.786	318	324
WP_020981159.1	lcl|NZ_AOWG01000022.1_cds_WP_000868621.1_281	34.307	137	324
WP_020981159.1	lcl|NZ_AOWG01000119.1_cds_WP_000728671.1_2469	29.134	127	324
WP_020981159.1	lcl|NZ_AOWG01000014.1_cds_WP_001068986.1_174	28.723	94	324
WP_017214691.1	lcl|NZ_AOWG01000014.1_cds_WP_000517242.1_216	33.333	93	229
WP_017214691.1	lcl|NZ_AOWG01000118.1_cds_WP_001069834.1_2428	26.316	95	229
WP_017214691.1	lcl|NZ_AOWG01000018.1_cds_WP_001069834.1_261	26.316	95	229
WP_020981249.1	lcl|NZ_AOWG01000014.1_cds_WP_001106774.1_209	24.473	237	477
WP_020981272.1	lcl|NZ_AOWG01000141.1_cds_WP_000283287.1_3147	22.321	112	236
WP_017214696.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	27.149	221	294
WP_017214696.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	23.792	269	294
WP_017214696.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	28.662	157	294
WP_017214696.1	lcl|NZ_AOWG01000034.1_cds_WP_001074785.1_645	25.414	181	294
WP_017214696.1	lcl|NZ_AOWG01000146.1_cds_WP_000688695.1_3274	30.088	113	294
WP_020981225.1	lcl|NZ_AOWG01000014.1_cds_WP_001015422.1_214	22.271	229	403
WP_017214698.1	lcl|NZ_AOWG01000014.1_cds_WP_000611594.1_215	49.102	167	174
WP_017214698.1	lcl|NZ_AOWG01000027.1_cds_WP_001206947.1_435	25.000	140	174
WP_017214699.1	lcl|NZ_AOWG01000014.1_cds_WP_001015422.1_214	37.561	410	416
