WP_017214669.1	lcl|NZ_JQPO01000042.1_cds_WP_000340715.1_1038	97.674	86	106
WP_017214670.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	94.839	310	314
WP_017214670.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	25.776	322	314
WP_017214670.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	22.662	278	314
WP_017214670.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	23.958	288	314
WP_017214670.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	23.478	230	314
WP_017214672.1	lcl|NZ_JQPO01000047.1_cds_WP_000351733.1_1118	40.714	140	185
WP_017214672.1	lcl|NZ_JQPO01000042.1_cds_WP_001047905.1_1006	34.463	177	185
WP_017214673.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	32.087	321	329
WP_017214673.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	32.063	315	329
WP_017214673.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	31.045	335	329
WP_017214673.1	lcl|NZ_JQPO01000006.1_cds_WP_001984071.1_157	31.270	307	329
WP_017214673.1	lcl|NZ_JQPO01000010.1_cds_WP_000649924.1_212	30.341	323	329
WP_017214673.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	29.180	305	329
WP_017214673.1	lcl|NZ_JQPO01000069.1_cds_WP_000709511.1_1545	27.879	330	329
WP_017214673.1	lcl|NZ_JQPO01000006.1_cds_WP_000688696.1_137	28.623	276	329
WP_017214673.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	27.530	247	329
WP_017214673.1	lcl|NZ_JQPO01000118.1_cds_WP_001074783.1_2444	27.547	265	329
WP_017214673.1	lcl|NZ_JQPO01000042.1_cds_WP_000460023.1_984	25.993	277	329
WP_017214673.1	lcl|NZ_JQPO01000056.1_cds_WP_061270835.1_1329	23.669	338	329
WP_017214674.1	lcl|NZ_JQPO01000042.1_cds_WP_000043898.1_987	26.016	246	267
WP_017214674.1	lcl|NZ_JQPO01000042.1_cds_WP_000842260.1_967	26.842	190	267
WP_017214674.1	lcl|NZ_JQPO01000101.1_cds_WP_000667727.1_2168	32.727	110	267
WP_017214674.1	lcl|NZ_JQPO01000185.1_cds_WP_000805357.1_3460	33.333	102	267
WP_017214675.1	lcl|NZ_JQPO01000075.1_cds_WP_000291585.1_1632	26.154	325	510
WP_017214675.1	lcl|NZ_JQPO01000075.1_cds_WP_000364504.1_1633	31.111	90	510
WP_017214675.1	lcl|NZ_JQPO01000075.1_cds_WP_000291585.1_1632	26.154	325	510
WP_017214675.1	lcl|NZ_JQPO01000075.1_cds_WP_000364504.1_1633	31.111	90	510
WP_017214676.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	23.723	274	330
WP_017214676.1	lcl|NZ_JQPO01000006.1_cds_WP_001984071.1_157	25.547	274	330
WP_017214676.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	26.582	316	330
WP_017214676.1	lcl|NZ_JQPO01000056.1_cds_WP_061270835.1_1329	29.218	243	330
WP_017214676.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	24.625	333	330
WP_017214676.1	lcl|NZ_JQPO01000010.1_cds_WP_000649924.1_212	29.688	256	330
WP_017214676.1	lcl|NZ_JQPO01000006.1_cds_WP_000688696.1_137	26.244	221	330
WP_017214678.1	lcl|NZ_JQPO01000055.1_cds_WP_001002663.1_1304	41.152	243	264
WP_020981179.1	lcl|NZ_JQPO01000116.1_cds_WP_000501205.1_2418	36.304	303	310
WP_020981179.1	lcl|NZ_JQPO01000036.1_cds_WP_001183723.1_825	28.629	248	310
WP_020981179.1	lcl|NZ_JQPO01000173.1_cds_WP_000279894.1_3216	25.339	221	310
WP_020981179.1	lcl|NZ_JQPO01000116.1_cds_WP_000501205.1_2418	36.304	303	310
WP_020981179.1	lcl|NZ_JQPO01000036.1_cds_WP_001183723.1_825	28.629	248	310
WP_020981179.1	lcl|NZ_JQPO01000173.1_cds_WP_000279894.1_3216	25.339	221	310
WP_202900251.1	lcl|NZ_JQPO01000038.1_cds_WP_340137078.1_864	91.139	158	265
WP_202900251.1	lcl|NZ_JQPO01000038.1_cds_WP_050552110.1_865	85.567	97	265
WP_202900251.1	lcl|NZ_JQPO01000067.1_cds_JG82_RS21540_1500	37.374	99	265
WP_202900251.1	lcl|NZ_JQPO01000067.1_cds_JG82_RS24610_1501	50.000	44	265
