WP_017214669.1	lcl|NZ_JADHZN010000021.1_cds_WP_002725873.1_911	90.698	86	106
WP_017214670.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669917.1_912	91.935	310	314
WP_017214670.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	23.457	324	314
WP_017214670.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	22.680	291	314
WP_017214670.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	24.138	290	314
WP_017214670.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669957.1_1097	25.269	186	314
WP_017214670.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670961.1_2772	25.311	241	314
WP_017214670.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670813.1_3153	22.353	170	314
WP_017214672.1	lcl|NZ_JADHZN010000001.1_cds_WP_002750963.1_785	36.986	146	185
WP_017214672.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669938.1_943	34.463	177	185
WP_017214673.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	31.153	321	329
WP_017214673.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	31.111	315	329
WP_017214673.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	30.838	334	329
WP_017214673.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670961.1_2772	30.225	311	329
WP_017214673.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669957.1_1097	29.180	305	329
WP_017214673.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670813.1_3153	27.859	341	329
WP_017214673.1	lcl|NZ_JADHZN010000020.1_cds_WP_011671143.1_865	30.094	319	329
WP_017214673.1	lcl|NZ_JADHZN010000070.1_cds_WP_002754065.1_2775	27.576	330	329
WP_017214673.1	lcl|NZ_JADHZN010000003.1_cds_WP_011671074.1_1757	25.369	339	329
WP_017214673.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669917.1_912	27.799	259	329
WP_017214673.1	lcl|NZ_JADHZN010000013.1_cds_WP_017859386.1_330	27.170	265	329
WP_017214673.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669959.1_1095	26.354	277	329
WP_017214673.1	lcl|NZ_JADHZN010000056.1_cds_WP_011669202.1_2335	23.171	328	329
WP_017214674.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669956.1_1098	27.919	197	267
WP_017214674.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669974.1_1072	26.984	189	267
WP_017214674.1	lcl|NZ_JADHZN010000033.1_cds_WP_011670832.1_1519	32.727	110	267
WP_017214674.1	lcl|NZ_JADHZN010000084.1_cds_WP_002766579.1_3028	37.209	86	267
WP_017214674.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670812.1_3154	24.868	189	267
WP_017214675.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670269.1_524	26.689	296	510
WP_017214675.1	lcl|NZ_JADHZN010000016.1_cds_WP_002751286.1_523	31.111	90	510
WP_017214675.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670269.1_524	26.689	296	510
WP_017214675.1	lcl|NZ_JADHZN010000016.1_cds_WP_002751286.1_523	31.111	90	510
WP_017214676.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670961.1_2772	27.473	273	330
WP_017214676.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	24.453	274	330
WP_017214676.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	26.582	316	330
WP_017214676.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	28.159	277	330
WP_017214676.1	lcl|NZ_JADHZN010000003.1_cds_WP_011671074.1_1757	26.457	223	330
WP_017214676.1	lcl|NZ_JADHZN010000020.1_cds_WP_011671143.1_865	27.640	322	330
WP_017214676.1	lcl|NZ_JADHZN010000056.1_cds_WP_011669202.1_2335	25.403	248	330
WP_017214676.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670813.1_3153	24.648	142	330
WP_017214676.1	lcl|NZ_JADHZN010000013.1_cds_WP_017859386.1_330	25.833	240	330
WP_017214678.1	lcl|NZ_JADHZN010000086.1_cds_WP_011669455.1_3049	41.564	243	264
WP_020981179.1	lcl|NZ_JADHZN010000075.1_cds_WP_011670400.1_2856	37.954	303	310
WP_020981179.1	lcl|NZ_JADHZN010000044.1_cds_WP_011669757.1_1932	26.923	286	310
WP_020981179.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670034.1_835	26.244	221	310
WP_020981179.1	lcl|NZ_JADHZN010000075.1_cds_WP_011670400.1_2856	37.954	303	310
WP_020981179.1	lcl|NZ_JADHZN010000044.1_cds_WP_011669757.1_1932	26.923	286	310
WP_020981179.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670034.1_835	26.244	221	310
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_WP_308431159.1_1066	84.049	163	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_WP_307917589.1_1086	92.481	133	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_WP_017859669.1_1085	85.217	115	265
WP_202900251.1	lcl|NZ_JADHZN010000097.1_cds_WP_230456547.1_3203	97.059	68	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_ISU71_RS08375_1090	88.095	42	265
WP_202900251.1	lcl|NZ_JADHZN010000053.1_cds_ISU71_RS19305_2266	96.875	32	265
WP_202900251.1	lcl|NZ_JADHZN010000014.1_cds_ISU71_RS19040_364	72.222	36	265
WP_202900251.1	lcl|NZ_JADHZN010000441.1_cds_WP_308431163.1_1930	90.000	30	265
WP_202900251.1	lcl|NZ_JADHZN010000127.1_cds_ISU71_RS19490_221	88.000	25	265
WP_202900251.1	lcl|NZ_JADHZN010000127.1_cds_ISU71_RS19490_221	71.429	21	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_ISU71_RS19105_1087	100.000	25	265
WP_202900251.1	lcl|NZ_JADHZN010000036.1_cds_ISU71_RS19820_1621	80.000	25	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_WP_308431159.1_1066	84.049	163	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_WP_307917589.1_1086	92.481	133	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_WP_017859669.1_1085	85.217	115	265
WP_202900251.1	lcl|NZ_JADHZN010000097.1_cds_WP_230456547.1_3203	97.059	68	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_ISU71_RS08375_1090	88.095	42	265
WP_202900251.1	lcl|NZ_JADHZN010000053.1_cds_ISU71_RS19305_2266	96.875	32	265
WP_202900251.1	lcl|NZ_JADHZN010000014.1_cds_ISU71_RS19040_364	72.222	36	265
WP_202900251.1	lcl|NZ_JADHZN010000441.1_cds_WP_308431163.1_1930	90.000	30	265
WP_202900251.1	lcl|NZ_JADHZN010000127.1_cds_ISU71_RS19490_221	88.000	25	265
WP_202900251.1	lcl|NZ_JADHZN010000127.1_cds_ISU71_RS19490_221	71.429	21	265
WP_202900251.1	lcl|NZ_JADHZN010000025.1_cds_ISU71_RS19105_1087	100.000	25	265
WP_202900251.1	lcl|NZ_JADHZN010000036.1_cds_ISU71_RS19820_1621	80.000	25	265
WP_017214683.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670953.1_2783	28.947	76	144
WP_017214684.1	lcl|NZ_JADHZN010000021.1_cds_WP_004779550.1_928	34.615	104	221
WP_017214684.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671228.1_955	26.923	78	221
WP_017214685.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669956.1_1098	26.087	253	260
WP_017214685.1	lcl|NZ_JADHZN010000084.1_cds_WP_002766579.1_3028	27.907	215	260
WP_017214685.1	lcl|NZ_JADHZN010000003.1_cds_WP_002723910.1_1785	25.806	155	260
WP_017214686.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	27.215	316	374
WP_017214686.1	lcl|NZ_JADHZN010000020.1_cds_WP_011671143.1_865	23.768	345	374
WP_017214686.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	25.828	302	374
WP_017214686.1	lcl|NZ_JADHZN010000070.1_cds_WP_002754065.1_2775	26.174	298	374
WP_017214686.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669957.1_1097	25.794	252	374
WP_017214686.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670813.1_3153	24.590	305	374
WP_017214686.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	22.443	352	374
WP_017214686.1	lcl|NZ_JADHZN010000017.1_cds_WP_011671364.1_566	24.118	170	374
WP_017214689.1	lcl|NZ_JADHZN010000032.1_cds_WP_011669876.1_1472	25.000	208	413
WP_020981159.1	lcl|NZ_JADHZN010000012.1_cds_WP_011669670.1_271	34.185	313	324
WP_020981159.1	lcl|NZ_JADHZN010000010.1_cds_WP_002723163.1_106	35.036	137	324
WP_020981159.1	lcl|NZ_JADHZN010000018.1_cds_WP_002727159.1_624	28.346	127	324
WP_020981159.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670814.1_3152	24.793	121	324
WP_017214691.1	lcl|NZ_JADHZN010000032.1_cds_WP_011669877.1_1471	26.364	110	229
WP_017214691.1	lcl|NZ_JADHZN010000021.1_cds_WP_004779589.1_927	30.841	107	229
WP_017214696.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669917.1_912	24.164	269	294
WP_017214696.1	lcl|NZ_JADHZN010000013.1_cds_WP_017859386.1_330	28.804	184	294
WP_017214696.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669957.1_1097	25.397	189	294
WP_017214696.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	27.389	157	294
WP_017214696.1	lcl|NZ_JADHZN010000003.1_cds_WP_011671074.1_1757	29.204	113	294
WP_017214696.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	21.827	197	294
WP_017214696.1	lcl|NZ_JADHZN010000020.1_cds_WP_011671143.1_865	26.977	215	294
WP_017214698.1	lcl|NZ_JADHZN010000022.1_cds_ISU71_RS07680_949	25.225	111	174
WP_017214700.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669932.1_937	31.830	377	361
WP_017214700.1	lcl|NZ_JADHZN010000069.1_cds_WP_002753028.1_2678	29.798	396	361
WP_017214700.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669923.1_919	36.863	255	361
WP_017214700.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669926.1_922	36.916	214	361
WP_017214700.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669968.1_1079	31.250	304	361
WP_017214700.1	lcl|NZ_JADHZN010000003.1_cds_WP_002750680.1_1756	23.416	363	361
WP_235592100.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670960.1_2773	31.429	105	167
WP_020981137.1	lcl|NZ_JADHZN010000061.1_cds_WP_011669421.1_2542	39.768	259	592
WP_020981137.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669275.1_1386	38.397	237	592
WP_020981137.1	lcl|NZ_JADHZN010000042.1_cds_WP_011671171.1_1888	32.000	375	592
WP_020981137.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669933.1_938	32.273	220	592
WP_020981137.1	lcl|NZ_JADHZN010000011.1_cds_WP_011670593.1_152	28.205	234	592
WP_020981137.1	lcl|NZ_JADHZN010000029.1_cds_WP_011669511.1_1263	29.956	227	592
WP_020981137.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670275.1_534	30.000	210	592
WP_020981137.1	lcl|NZ_JADHZN010000014.1_cds_WP_011670503.1_382	28.571	224	592
WP_020981137.1	lcl|NZ_JADHZN010000037.1_cds_WP_307898175.1_1645	31.156	199	592
WP_020981137.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	25.541	231	592
WP_020981137.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	25.974	154	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724740.1_3249	29.545	220	592
WP_020981137.1	lcl|NZ_JADHZN010000011.1_cds_WP_002725984.1_179	27.434	226	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724311.1_3269	28.400	250	592
WP_020981137.1	lcl|NZ_JADHZN010000001.1_cds_WP_002721914.1_816	27.459	244	592
WP_020981137.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670085.1_765	27.468	233	592
WP_020981137.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670070.1_784	27.928	222	592
WP_020981137.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670265.1_518	27.103	214	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724285.1_3270	27.753	227	592
WP_020981137.1	lcl|NZ_JADHZN010000065.1_cds_WP_011670431.1_2606	26.493	268	592
WP_020981137.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669346.1_1299	26.638	229	592
WP_020981137.1	lcl|NZ_JADHZN010000004.1_cds_WP_011670766.1_2158	25.833	240	592
WP_020981137.1	lcl|NZ_JADHZN010000092.1_cds_WP_011669271.1_3168	25.551	227	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002759225.1_3226	27.197	239	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002759225.1_3226	22.043	186	592
WP_020981137.1	lcl|NZ_JADHZN010000077.1_cds_ISU71_RS14675_2882	29.060	117	592
WP_020981137.1	lcl|NZ_JADHZN010000046.1_cds_WP_011670242.1_2011	28.235	85	592
WP_020981137.1	lcl|NZ_JADHZN010000061.1_cds_WP_011669421.1_2542	39.768	259	592
WP_020981137.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669275.1_1386	38.397	237	592
WP_020981137.1	lcl|NZ_JADHZN010000042.1_cds_WP_011671171.1_1888	32.000	375	592
WP_020981137.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669933.1_938	32.273	220	592
WP_020981137.1	lcl|NZ_JADHZN010000011.1_cds_WP_011670593.1_152	28.205	234	592
WP_020981137.1	lcl|NZ_JADHZN010000029.1_cds_WP_011669511.1_1263	29.956	227	592
WP_020981137.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670275.1_534	30.000	210	592
WP_020981137.1	lcl|NZ_JADHZN010000014.1_cds_WP_011670503.1_382	28.571	224	592
WP_020981137.1	lcl|NZ_JADHZN010000037.1_cds_WP_307898175.1_1645	31.156	199	592
WP_020981137.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	25.541	231	592
WP_020981137.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	25.974	154	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724740.1_3249	29.545	220	592
WP_020981137.1	lcl|NZ_JADHZN010000011.1_cds_WP_002725984.1_179	27.434	226	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724311.1_3269	28.400	250	592
WP_020981137.1	lcl|NZ_JADHZN010000001.1_cds_WP_002721914.1_816	27.459	244	592
WP_020981137.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670085.1_765	27.468	233	592
WP_020981137.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670070.1_784	27.928	222	592
WP_020981137.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670265.1_518	27.103	214	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724285.1_3270	27.753	227	592
WP_020981137.1	lcl|NZ_JADHZN010000065.1_cds_WP_011670431.1_2606	26.493	268	592
WP_020981137.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669346.1_1299	26.638	229	592
WP_020981137.1	lcl|NZ_JADHZN010000004.1_cds_WP_011670766.1_2158	25.833	240	592
WP_020981137.1	lcl|NZ_JADHZN010000092.1_cds_WP_011669271.1_3168	25.551	227	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002759225.1_3226	27.197	239	592
WP_020981137.1	lcl|NZ_JADHZN010000009.1_cds_WP_002759225.1_3226	22.043	186	592
WP_020981137.1	lcl|NZ_JADHZN010000077.1_cds_ISU71_RS14675_2882	29.060	117	592
WP_020981137.1	lcl|NZ_JADHZN010000046.1_cds_WP_011670242.1_2011	28.235	85	592
WP_201028152.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669958.1_1096	23.810	252	293
WP_201028152.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669972.1_1074	25.085	295	293
WP_201028152.1	lcl|NZ_JADHZN010000070.1_cds_WP_002754065.1_2775	25.157	159	293
WP_201028152.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669959.1_1095	25.389	193	293
WP_201028152.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	22.848	302	293
WP_017214708.1	lcl|NZ_JADHZN010000069.1_cds_WP_002753028.1_2678	35.878	393	390
WP_017214708.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669932.1_937	32.461	382	390
WP_017214708.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669926.1_922	29.213	356	390
