WP_017214669.1	lcl|NZ_AFKA01000104.1_cds_WP_000340715.1_2101	97.674	86	106
WP_017214670.1	lcl|NZ_AFKA01000104.1_cds_WP_000410273.1_2100	94.268	314	314
WP_017214670.1	lcl|NZ_AFKA01000104.1_cds_WP_000093099.1_2080	59.677	62	314
WP_017214670.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	26.493	268	314
WP_017214670.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	25.776	322	314
WP_017214670.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	23.958	288	314
WP_017214670.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	24.599	187	314
WP_017214671.1	lcl|NZ_AFKA01000104.1_cds_WP_000604524.1_2099	91.507	365	365
WP_017214672.1	lcl|NZ_AFKA01000104.1_cds_WP_000884059.1_2098	96.757	185	185
WP_017214672.1	lcl|NZ_AFKA01000023.1_cds_WP_000351733.1_3469	40.714	140	185
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	94.529	329	329
WP_017214673.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	32.063	315	329
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	32.595	316	329
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	31.045	335	329
WP_017214673.1	lcl|NZ_AFKA01000201.1_cds_WP_001984071.1_519	31.270	307	329
WP_017214673.1	lcl|NZ_AFKA01000278.1_cds_WP_000649925.1_349	30.341	323	329
WP_017214673.1	lcl|NZ_AFKA01000162.1_cds_WP_000709511.1_915	27.879	330	329
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_000601375.1_2044	25.333	300	329
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_001067557.1_2094	30.196	255	329
WP_017214673.1	lcl|NZ_AFKA01000057.1_cds_WP_000688695.1_2578	28.623	276	329
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_000475904.1_2035	28.467	274	329
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_000410273.1_2100	27.530	247	329
WP_017214673.1	lcl|NZ_AFKA01000119.1_cds_WP_001074785.1_1622	27.925	265	329
WP_017214673.1	lcl|NZ_AFKA01000130.1_cds_WP_001003555.1_1387	23.964	338	329
WP_017214673.1	lcl|NZ_AFKA01000104.1_cds_WP_000487322.1_2046	26.398	322	329
WP_017214674.1	lcl|NZ_AFKA01000104.1_cds_WP_000774262.1_2096	94.007	267	267
WP_017214674.1	lcl|NZ_AFKA01000104.1_cds_WP_000859505.1_2047	26.295	251	267
WP_017214674.1	lcl|NZ_AFKA01000104.1_cds_WP_000800438.1_2066	25.630	238	267
WP_017214674.1	lcl|NZ_AFKA01000104.1_cds_WP_000842260.1_2017	26.842	190	267
WP_017214674.1	lcl|NZ_AFKA01000026.1_cds_WP_000667727.1_3380	32.727	110	267
WP_017214674.1	lcl|NZ_AFKA01000150.1_cds_WP_000805357.1_1103	33.333	102	267
WP_017214675.1	lcl|NZ_AFKA01000104.1_cds_WP_000612797.1_2095	94.706	510	510
WP_017214675.1	lcl|NZ_AFKA01000279.1_cds_WP_000291591.1_312	26.154	325	510
WP_017214675.1	lcl|NZ_AFKA01000279.1_cds_WP_000364507.1_311	31.111	90	510
WP_017214675.1	lcl|NZ_AFKA01000104.1_cds_WP_000612797.1_2095	94.706	510	510
WP_017214675.1	lcl|NZ_AFKA01000279.1_cds_WP_000291591.1_312	26.154	325	510
WP_017214675.1	lcl|NZ_AFKA01000279.1_cds_WP_000364507.1_311	31.111	90	510
WP_017214676.1	lcl|NZ_AFKA01000104.1_cds_WP_001067557.1_2094	96.364	330	330
WP_017214676.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	28.525	305	330
WP_017214676.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	26.692	266	330
WP_017214676.1	lcl|NZ_AFKA01000201.1_cds_WP_001984071.1_519	25.547	274	330
WP_017214676.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	26.582	316	330
WP_017214676.1	lcl|NZ_AFKA01000130.1_cds_WP_001003555.1_1387	29.218	243	330
WP_017214676.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	24.625	333	330
WP_017214676.1	lcl|NZ_AFKA01000278.1_cds_WP_000649925.1_349	29.688	256	330
WP_017214676.1	lcl|NZ_AFKA01000057.1_cds_WP_000688695.1_2578	26.244	221	330
WP_017214676.1	lcl|NZ_AFKA01000104.1_cds_WP_000601375.1_2044	25.540	278	330
WP_017214677.1	lcl|NZ_AFKA01000104.1_cds_WP_000689743.1_2091	38.122	543	538
WP_017214677.1	lcl|NZ_AFKA01000104.1_cds_WP_000689743.1_2091	38.122	543	538
WP_017214678.1	lcl|NZ_AFKA01000104.1_cds_WP_000342713.1_2090	67.045	264	264
WP_017214678.1	lcl|NZ_AFKA01000294.1_cds_WP_001002663.1_61	41.152	243	264
WP_020981179.1	lcl|NZ_AFKA01000104.1_cds_WP_001246618.1_2089	87.097	310	310
WP_020981179.1	lcl|NZ_AFKA01000113.1_cds_WP_000501205.1_1802	36.304	303	310
WP_020981179.1	lcl|NZ_AFKA01000056.1_cds_WP_001183723.1_2605	28.629	248	310
WP_020981179.1	lcl|NZ_AFKA01000070.1_cds_WP_000279894.1_2338	25.339	221	310
WP_020981179.1	lcl|NZ_AFKA01000104.1_cds_WP_001246618.1_2089	87.097	310	310
WP_020981179.1	lcl|NZ_AFKA01000113.1_cds_WP_000501205.1_1802	36.304	303	310
WP_020981179.1	lcl|NZ_AFKA01000056.1_cds_WP_001183723.1_2605	28.629	248	310
WP_020981179.1	lcl|NZ_AFKA01000070.1_cds_WP_000279894.1_2338	25.339	221	310
WP_202900251.1	lcl|NZ_AFKA01000283.1_cds_WP_229309472.1_233	92.481	133	265
WP_202900251.1	lcl|NZ_AFKA01000283.1_cds_WP_042709618.1_232	83.505	97	265
WP_202900251.1	lcl|NZ_AFKA01000005.1_cds_LEP2GSC104_RS0100420_3655	40.698	86	265
WP_202900251.1	lcl|NZ_AFKA01000005.1_cds_LEP2GSC104_RS1000000125555_3656	53.488	43	265
WP_202900251.1	lcl|NZ_AFKA01000005.1_cds_LEP2GSC104_RS1000000125555_3656	45.000	20	265
WP_202900251.1	lcl|NZ_AFKA01000283.1_cds_WP_229309472.1_233	92.481	133	265
WP_202900251.1	lcl|NZ_AFKA01000283.1_cds_WP_042709618.1_232	83.505	97	265
WP_202900251.1	lcl|NZ_AFKA01000005.1_cds_LEP2GSC104_RS0100420_3655	40.698	86	265
WP_202900251.1	lcl|NZ_AFKA01000005.1_cds_LEP2GSC104_RS1000000125555_3656	53.488	43	265
WP_202900251.1	lcl|NZ_AFKA01000005.1_cds_LEP2GSC104_RS1000000125555_3656	45.000	20	265
WP_017214681.1	lcl|NZ_AFKA01000104.1_cds_WP_000479982.1_2088	94.697	264	264
WP_017214682.1	lcl|NZ_AFKA01000104.1_cds_WP_000715958.1_2087	86.047	129	130
WP_017214683.1	lcl|NZ_AFKA01000104.1_cds_WP_001088866.1_2086	88.889	144	144
WP_017214683.1	lcl|NZ_AFKA01000155.1_cds_WP_002069656.1_1038	41.071	56	144
WP_017214683.1	lcl|NZ_AFKA01000292.1_cds_WP_000360599.1_78	28.571	112	144
WP_017214684.1	lcl|NZ_AFKA01000104.1_cds_WP_000517242.1_2085	93.213	221	221
WP_017214684.1	lcl|NZ_AFKA01000114.1_cds_WP_001082180.1_1795	28.205	78	221
WP_017214684.1	lcl|NZ_AFKA01000123.1_cds_WP_001069834.1_1517	26.606	109	221
WP_017214685.1	lcl|NZ_AFKA01000104.1_cds_WP_000859505.1_2047	54.651	258	260
WP_017214685.1	lcl|NZ_AFKA01000104.1_cds_WP_000800438.1_2066	27.179	195	260
WP_017214685.1	lcl|NZ_AFKA01000104.1_cds_WP_000774262.1_2096	21.790	257	260
WP_017214685.1	lcl|NZ_AFKA01000150.1_cds_WP_000805357.1_1103	25.581	215	260
WP_017214686.1	lcl|NZ_AFKA01000104.1_cds_WP_000487322.1_2046	41.972	355	374
WP_017214686.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	28.399	331	374
WP_017214686.1	lcl|NZ_AFKA01000278.1_cds_WP_000649925.1_349	26.950	282	374
WP_017214686.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	24.648	284	374
WP_017214686.1	lcl|NZ_AFKA01000162.1_cds_WP_000709511.1_915	25.839	298	374
WP_017214686.1	lcl|NZ_AFKA01000104.1_cds_WP_000475904.1_2035	26.545	275	374
WP_017214686.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	23.392	342	374
WP_017214686.1	lcl|NZ_AFKA01000178.1_cds_WP_000457972.1_745	25.434	173	374
WP_017214689.1	lcl|NZ_AFKA01000104.1_cds_WP_001015422.1_2083	26.923	390	413
WP_017214689.1	lcl|NZ_AFKA01000123.1_cds_WP_000347681.1_1518	25.123	203	413
WP_020981159.1	lcl|NZ_AFKA01000133.1_cds_WP_000840858.1_1352	32.317	328	324
WP_020981159.1	lcl|NZ_AFKA01000104.1_cds_WP_000579813.1_2074	25.786	318	324
WP_020981159.1	lcl|NZ_AFKA01000044.1_cds_WP_000868621.1_2846	34.307	137	324
WP_020981159.1	lcl|NZ_AFKA01000070.1_cds_WP_000728671.1_2365	29.134	127	324
WP_020981159.1	lcl|NZ_AFKA01000104.1_cds_WP_001068986.1_2043	28.723	94	324
WP_020981159.1	lcl|NZ_AFKA01000104.1_cds_WP_000854002.1_2021	29.167	96	324
WP_017214691.1	lcl|NZ_AFKA01000104.1_cds_WP_000517242.1_2085	33.333	93	229
WP_017214691.1	lcl|NZ_AFKA01000123.1_cds_WP_001069834.1_1517	26.316	95	229
WP_020981249.1	lcl|NZ_AFKA01000104.1_cds_WP_001106774.1_2078	24.473	237	477
WP_020981272.1	lcl|NZ_AFKA01000118.1_cds_WP_000283287.1_1657	22.321	112	236
WP_017214696.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	27.149	221	294
WP_017214696.1	lcl|NZ_AFKA01000104.1_cds_WP_000410273.1_2100	23.792	269	294
WP_017214696.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	28.662	157	294
WP_017214696.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	21.717	198	294
WP_017214696.1	lcl|NZ_AFKA01000119.1_cds_WP_001074785.1_1622	25.414	181	294
WP_017214696.1	lcl|NZ_AFKA01000057.1_cds_WP_000688695.1_2578	30.088	113	294
WP_020981225.1	lcl|NZ_AFKA01000104.1_cds_WP_001015422.1_2083	22.271	229	403
WP_017214698.1	lcl|NZ_AFKA01000104.1_cds_WP_000611594.1_2084	49.102	167	174
WP_017214698.1	lcl|NZ_AFKA01000282.1_cds_WP_001206947.1_262	25.000	140	174
WP_017214699.1	lcl|NZ_AFKA01000104.1_cds_WP_001015422.1_2083	37.561	410	416
WP_017214700.1	lcl|NZ_AFKA01000104.1_cds_WP_000582222.1_2082	82.353	357	361
WP_017214700.1	lcl|NZ_AFKA01000104.1_cds_WP_000608295.1_2092	42.060	233	361
WP_017214700.1	lcl|NZ_AFKA01000190.1_cds_WP_001281953.1_612	30.179	391	361
WP_017214700.1	lcl|NZ_AFKA01000104.1_cds_WP_000947844.1_2070	35.600	250	361
WP_017214700.1	lcl|NZ_AFKA01000104.1_cds_WP_001198107.1_2093	36.842	228	361
WP_017214700.1	lcl|NZ_AFKA01000104.1_cds_WP_000575178.1_2024	32.950	261	361
WP_017214700.1	lcl|NZ_AFKA01000104.1_cds_WP_000346036.1_2063	29.433	282	361
WP_017214700.1	lcl|NZ_AFKA01000148.1_cds_WP_001982414.1_1147	23.416	363	361
WP_017214701.1	lcl|NZ_AFKA01000028.1_cds_WP_000007746.1_3306	74.779	226	233
WP_017214701.1	lcl|NZ_AFKA01000104.1_cds_WP_223809837.1_2079	69.668	211	233
WP_017214701.1	lcl|NZ_AFKA01000104.1_cds_WP_000516588.1_2069	23.140	121	233
WP_017214701.1	lcl|NZ_AFKA01000114.1_cds_WP_000462634.1_1777	30.526	95	233
WP_235592100.1	lcl|NZ_AFKA01000141.1_cds_WP_001181527.1_1280	46.753	77	167
WP_235592100.1	lcl|NZ_AFKA01000028.1_cds_WP_000007746.1_3306	32.456	114	167
WP_235592100.1	lcl|NZ_AFKA01000104.1_cds_WP_223809837.1_2079	52.500	40	167
WP_235592100.1	lcl|NZ_AFKA01000114.1_cds_WP_000462634.1_1777	31.461	89	167
WP_020981137.1	lcl|NZ_AFKA01000174.1_cds_WP_000172202.1_782	41.333	225	592
WP_020981137.1	lcl|NZ_AFKA01000149.1_cds_WP_000667646.1_1117	40.693	231	592
