WP_017214669.1	lcl|NZ_AHQD01000064.1_cds_WP_000340715.1_2876	97.674	86	106
WP_017214670.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	94.586	314	314
WP_017214670.1	lcl|NZ_AHQD01000064.1_cds_WP_000093099.1_2856	59.677	62	314
WP_017214670.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	25.776	322	314
WP_017214670.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	26.119	268	314
WP_017214670.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	23.958	288	314
WP_017214670.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	24.599	187	314
WP_017214671.1	lcl|NZ_AHQD01000064.1_cds_WP_000604522.1_2874	91.507	365	365
WP_017214672.1	lcl|NZ_AHQD01000064.1_cds_WP_000884059.1_2873	96.757	185	185
WP_017214672.1	lcl|NZ_AHQD01000174.1_cds_WP_000351733.1_1266	40.714	140	185
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	95.137	329	329
WP_017214673.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	32.063	315	329
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	32.595	316	329
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	31.045	335	329
WP_017214673.1	lcl|NZ_AHQD01000097.1_cds_WP_001984071.1_2257	31.270	307	329
WP_017214673.1	lcl|NZ_AHQD01000094.1_cds_WP_000649923.1_2408	30.341	323	329
WP_017214673.1	lcl|NZ_AHQD01000287.1_cds_WP_000709513.1_80	27.879	330	329
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_000601375.1_2820	25.333	300	329
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_001067556.1_2869	30.196	255	329
WP_017214673.1	lcl|NZ_AHQD01000097.1_cds_WP_000688696.1_2237	28.623	276	329
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_000475904.1_2810	28.467	274	329
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	27.530	247	329
WP_017214673.1	lcl|NZ_AHQD01000183.1_cds_WP_001074784.1_1045	27.925	265	329
WP_017214673.1	lcl|NZ_AHQD01000244.1_cds_WP_001003557.1_436	24.096	332	329
WP_017214673.1	lcl|NZ_AHQD01000064.1_cds_WP_000487322.1_2822	26.398	322	329
WP_017214674.1	lcl|NZ_AHQD01000064.1_cds_WP_000774261.1_2871	94.757	267	267
WP_017214674.1	lcl|NZ_AHQD01000064.1_cds_WP_000859505.1_2823	26.295	251	267
WP_017214674.1	lcl|NZ_AHQD01000064.1_cds_WP_000800438.1_2842	25.630	238	267
WP_017214674.1	lcl|NZ_AHQD01000064.1_cds_WP_000842261.1_2792	26.842	190	267
