WP_017214669.1	lcl|NZ_JADDVM010000007.1_cds_WP_002725873.1_3172	90.698	86	106
WP_017214670.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	92.038	314	314
WP_017214670.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	25.746	268	314
WP_017214670.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	23.765	324	314
WP_017214670.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	24.138	290	314
WP_017214670.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	27.815	151	314
WP_017214670.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	25.311	241	314
WP_017214670.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	22.353	170	314
WP_017214671.1	lcl|NZ_JADDVM010000007.1_cds_WP_026054882.1_3170	87.945	365	365
WP_017214672.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733646.1_3169	96.216	185	185
WP_017214672.1	lcl|NZ_JADDVM010000003.1_cds_WP_002721790.1_1926	36.986	146	185
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	94.225	329	329
WP_017214673.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	30.476	315	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	30.539	334	329
WP_017214673.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	29.904	311	329
WP_017214673.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	27.859	341	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733638.1_3131	28.000	350	329
WP_017214673.1	lcl|NZ_JADDVM010000074.1_cds_WP_002741146.1_3057	29.781	319	329
WP_017214673.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728316.1_3197	27.576	330	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733546.1_3102	23.129	294	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740721.1_3165	28.808	302	329
WP_017214673.1	lcl|NZ_JADDVM010000009.1_cds_WP_002732331.1_3394	25.959	339	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	23.975	317	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	27.530	247	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733698.1_3094	27.737	274	329
WP_017214673.1	lcl|NZ_JADDVM010000057.1_cds_WP_002740236.1_2586	27.170	265	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002744551.1_3137	28.519	270	329
WP_017214673.1	lcl|NZ_JADDVM010000005.1_cds_WP_002721725.1_2647	23.780	328	329
WP_017214673.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733757.1_3104	31.034	174	329
WP_017214673.1	lcl|NZ_JADDVM010000005.1_cds_WP_002739935.1_2734	28.287	251	329
WP_017214674.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733627.1_3167	93.633	267	267
WP_017214674.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740926.1_3126	25.210	238	267
WP_017214674.1	lcl|NZ_JADDVM010000007.1_cds_WP_002738295.1_3105	24.303	251	267
WP_017214674.1	lcl|NZ_JADDVM010000007.1_cds_WP_002727921.1_3076	26.984	189	267
WP_017214674.1	lcl|NZ_JADDVM010000024.1_cds_WP_002729040.1_1175	32.727	110	267
WP_017214674.1	lcl|NZ_JADDVM010000002.1_cds_WP_002766579.1_1462	37.209	86	267
WP_017214674.1	lcl|NZ_JADDVM010000014.1_cds_WP_002729513.1_441	24.868	189	267
WP_017214675.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740779.1_3166	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728536.1_2953	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728534.1_2954	31.111	90	510
WP_017214675.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740779.1_3166	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728536.1_2953	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728534.1_2954	31.111	90	510
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740721.1_3165	95.152	330	330
WP_017214676.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	27.106	273	330
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	28.852	305	330
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_002744551.1_3137	27.491	291	330
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	26.582	316	330
WP_017214676.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	28.159	277	330
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	29.864	221	330
WP_017214676.1	lcl|NZ_JADDVM010000009.1_cds_WP_002732331.1_3394	26.577	222	330
WP_017214676.1	lcl|NZ_JADDVM010000074.1_cds_WP_002741146.1_3057	29.268	287	330
WP_017214676.1	lcl|NZ_JADDVM010000005.1_cds_WP_002721725.1_2647	25.403	248	330
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733546.1_3102	25.000	268	330
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733638.1_3131	23.958	288	330
WP_017214676.1	lcl|NZ_JADDVM010000057.1_cds_WP_002740236.1_2586	26.337	243	330
WP_017214676.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	23.944	142	330
WP_017214676.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	23.547	327	330
WP_017214677.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740729.1_3162	38.462	546	538
WP_017214677.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740729.1_3162	38.462	546	538
WP_017214678.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740998.1_3161	67.045	264	264
WP_017214678.1	lcl|NZ_JADDVM010000002.1_cds_WP_002742191.1_1431	41.564	243	264
WP_020981179.1	lcl|NZ_JADDVM010000007.1_cds_WP_032853071.1_3160	90.000	310	310
WP_020981179.1	lcl|NZ_JADDVM010000035.1_cds_WP_002741402.1_1757	37.294	303	310
WP_020981179.1	lcl|NZ_JADDVM010000020.1_cds_WP_002727287.1_960	27.305	282	310
WP_020981179.1	lcl|NZ_JADDVM010000003.1_cds_WP_002727177.1_1976	26.244	221	310
WP_020981179.1	lcl|NZ_JADDVM010000007.1_cds_WP_032853071.1_3160	90.000	310	310
WP_020981179.1	lcl|NZ_JADDVM010000035.1_cds_WP_002741402.1_1757	37.294	303	310
WP_020981179.1	lcl|NZ_JADDVM010000020.1_cds_WP_002727287.1_960	27.305	282	310
WP_020981179.1	lcl|NZ_JADDVM010000003.1_cds_WP_002727177.1_1976	26.244	221	310
WP_202900251.1	lcl|NZ_JADDVM010000066.1_cds_WP_228003619.1_2854	94.444	108	265
WP_202900251.1	lcl|NZ_JADDVM010000007.1_cds_WP_139363593.1_3121	44.531	256	265
WP_202900251.1	lcl|NZ_JADDVM010000066.1_cds_WP_134771539.1_2848	44.141	256	265
WP_202900251.1	lcl|NZ_JADDVM010000089.1_cds_WP_230456801.1_3190	87.368	95	265
WP_202900251.1	lcl|NZ_JADDVM010000089.1_cds_WP_228003630.1_3191	96.000	75	265
WP_202900251.1	lcl|NZ_JADDVM010000089.1_cds_WP_228003630.1_3191	94.118	17	265
WP_202900251.1	lcl|NZ_JADDVM010000011.1_cds_WP_016762595.1_94	71.264	87	265
WP_202900251.1	lcl|NZ_JADDVM010000090.1_cds_IQA69_RS16825_3301	52.336	107	265
WP_202900251.1	lcl|NZ_JADDVM010000090.1_cds_IQA69_RS16825_3301	41.026	78	265
WP_202900251.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02315_2336	42.478	113	265
WP_202900251.1	lcl|NZ_JADDVM010000014.1_cds_IQA69_RS07600_427	27.381	252	265
WP_202900251.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02320_2337	56.818	44	265
WP_202900251.1	lcl|NZ_JADDVM010000010.1_cds_IQA69_RS17080_23	44.186	43	265
WP_202900251.1	lcl|NZ_JADDVM010000066.1_cds_WP_228003619.1_2854	94.444	108	265
WP_202900251.1	lcl|NZ_JADDVM010000007.1_cds_WP_139363593.1_3121	44.531	256	265
WP_202900251.1	lcl|NZ_JADDVM010000066.1_cds_WP_134771539.1_2848	44.141	256	265
WP_202900251.1	lcl|NZ_JADDVM010000089.1_cds_WP_230456801.1_3190	87.368	95	265
WP_202900251.1	lcl|NZ_JADDVM010000089.1_cds_WP_228003630.1_3191	96.000	75	265
WP_202900251.1	lcl|NZ_JADDVM010000089.1_cds_WP_228003630.1_3191	94.118	17	265
WP_202900251.1	lcl|NZ_JADDVM010000011.1_cds_WP_016762595.1_94	71.264	87	265
WP_202900251.1	lcl|NZ_JADDVM010000090.1_cds_IQA69_RS16825_3301	52.336	107	265
WP_202900251.1	lcl|NZ_JADDVM010000090.1_cds_IQA69_RS16825_3301	41.026	78	265
WP_202900251.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02315_2336	42.478	113	265
WP_202900251.1	lcl|NZ_JADDVM010000014.1_cds_IQA69_RS07600_427	27.381	252	265
WP_202900251.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02320_2337	56.818	44	265
WP_202900251.1	lcl|NZ_JADDVM010000010.1_cds_IQA69_RS17080_23	44.186	43	265
WP_017214681.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740848.1_3159	96.212	264	264
WP_017214682.1	lcl|NZ_JADDVM010000007.1_cds_WP_032853450.1_3158	83.846	130	130
WP_017214683.1	lcl|NZ_JADDVM010000007.1_cds_WP_004777167.1_3157	90.278	144	144
WP_017214683.1	lcl|NZ_JADDVM010000008.1_cds_WP_002738870.1_3205	28.947	76	144
WP_017214684.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740917.1_3156	94.570	221	221
WP_017214684.1	lcl|NZ_JADDVM010000018.1_cds_WP_011671435.1_697	26.923	78	221
WP_017214685.1	lcl|NZ_JADDVM010000007.1_cds_WP_002738295.1_3105	53.668	259	260
WP_017214685.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740926.1_3126	25.758	198	260
WP_017214685.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733627.1_3167	23.188	207	260
WP_017214685.1	lcl|NZ_JADDVM010000002.1_cds_WP_002766579.1_1462	27.907	215	260
WP_017214685.1	lcl|NZ_JADDVM010000038.1_cds_WP_002723910.1_1866	25.806	155	260
WP_017214686.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733757.1_3104	43.099	355	374
WP_017214686.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	26.899	316	374
WP_017214686.1	lcl|NZ_JADDVM010000074.1_cds_WP_002741146.1_3057	23.891	293	374
WP_017214686.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728316.1_3197	26.174	298	374
WP_017214686.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733698.1_3094	26.545	275	374
WP_017214686.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	24.262	305	374
WP_017214686.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	22.727	352	374
WP_017214686.1	lcl|NZ_JADDVM010000037.1_cds_WP_002739707.1_1834	24.118	170	374
WP_017214689.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740977.1_3144	24.227	388	413
WP_017214689.1	lcl|NZ_JADDVM010000039.1_cds_WP_002740458.1_1897	25.481	208	413
WP_017214689.1	lcl|NZ_JADDVM010000007.1_cds_WP_230456811.1_3153	29.286	140	413
WP_020981159.1	lcl|NZ_JADDVM010000019.1_cds_WP_002731944.1_733	34.185	313	324
WP_020981159.1	lcl|NZ_JADDVM010000013.1_cds_WP_002723163.1_333	35.036	137	324
WP_020981159.1	lcl|NZ_JADDVM010000003.1_cds_WP_002727159.1_2014	28.346	127	324
WP_020981159.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733661.1_3101	32.979	94	324
WP_020981159.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743863.1_439	25.620	121	324
WP_017214691.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740917.1_3156	33.333	93	229
WP_017214691.1	lcl|NZ_JADDVM010000039.1_cds_WP_002727076.1_1898	27.174	92	229
WP_020981249.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740804.1_3147	24.723	271	477
WP_020981272.1	lcl|NZ_JADDVM010000007.1_cds_IQA69_RS17060_3155	47.305	167	236
WP_020981272.1	lcl|NZ_JADDVM010000007.1_cds_IQA69_RS17060_3155	68.571	35	236
WP_017214696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	24.164	269	294
WP_017214696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	27.523	218	294
WP_017214696.1	lcl|NZ_JADDVM010000057.1_cds_WP_002740236.1_2586	28.261	184	294
WP_017214696.1	lcl|NZ_JADDVM010000009.1_cds_WP_002732331.1_3394	27.143	140	294
WP_017214696.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	27.389	157	294
WP_017214696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	21.827	197	294
WP_017214696.1	lcl|NZ_JADDVM010000074.1_cds_WP_002741146.1_3057	25.943	212	294
WP_017214698.1	lcl|NZ_JADDVM010000018.1_cds_WP_002727846.1_703	23.571	140	174
WP_017214699.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740977.1_3144	28.117	409	416
WP_017214700.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740861.1_3163	35.503	338	361
WP_017214700.1	lcl|NZ_JADDVM010000024.1_cds_WP_002728994.1_1181	30.051	396	361
WP_017214700.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733737.1_3143	32.852	277	361
WP_017214700.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740826.1_3164	30.495	364	361
WP_017214700.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740294.1_3083	28.732	355	361
WP_017214700.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733599.1_3130	26.562	384	361
WP_017214700.1	lcl|NZ_JADDVM010000009.1_cds_WP_002724641.1_3393	23.416	363	361
WP_017214701.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733696.1_3129	24.675	154	233
WP_235592100.1	lcl|NZ_JADDVM010000008.1_cds_WP_002738903.1_3195	31.429	105	167
WP_020981137.1	lcl|NZ_JADDVM010000065.1_cds_WP_002742222.1_2840	39.382	259	592
WP_020981137.1	lcl|NZ_JADDVM010000001.1_cds_WP_002723347.1_759	38.819	237	592
WP_020981137.1	lcl|NZ_JADDVM010000030.1_cds_WP_002741286.1_1611	31.903	373	592
WP_020981137.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740724.1_3146	35.193	233	592
WP_020981137.1	lcl|NZ_JADDVM010000007.1_cds_IQA69_RS04360_3135	36.797	231	592
WP_020981137.1	lcl|NZ_JADDVM010000052.1_cds_WP_002738485.1_2494	31.401	207	592
WP_020981137.1	lcl|NZ_JADDVM010000004.1_cds_WP_002739451.1_2422	28.205	234	592
WP_020981137.1	lcl|NZ_JADDVM010000006.1_cds_WP_032854486.1_2943	30.952	210	592
WP_020981137.1	lcl|NZ_JADDVM010000002.1_cds_WP_002734207.1_1504	29.956	227	592
WP_020981137.1	lcl|NZ_JADDVM010000010.1_cds_WP_002726143.1_42	28.571	224	592
WP_020981137.1	lcl|NZ_JADDVM010000014.1_cds_WP_032853264.1_410	25.541	231	592
WP_020981137.1	lcl|NZ_JADDVM010000014.1_cds_WP_032853264.1_410	25.974	154	592
WP_020981137.1	lcl|NZ_JADDVM010000005.1_cds_WP_002724740.1_2717	29.545	220	592
WP_020981137.1	lcl|NZ_JADDVM010000004.1_cds_WP_002725984.1_2390	27.434	226	592
WP_020981137.1	lcl|NZ_JADDVM010000005.1_cds_WP_002724311.1_2697	28.400	250	592
WP_020981137.1	lcl|NZ_JADDVM010000003.1_cds_WP_002721914.1_1957	27.459	244	592
WP_020981137.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728388.1_2959	27.670	206	592
WP_020981137.1	lcl|NZ_JADDVM010000005.1_cds_WP_002730493.1_2678	26.337	243	592
WP_020981137.1	lcl|NZ_JADDVM010000003.1_cds_WP_002721827.1_1925	27.619	210	592
WP_020981137.1	lcl|NZ_JADDVM010000028.1_cds_WP_002729296.1_1345	27.039	233	592
WP_020981137.1	lcl|NZ_JADDVM010000005.1_cds_WP_002724285.1_2696	27.753	227	592
WP_020981137.1	lcl|NZ_JADDVM010000001.1_cds_WP_002735056.1_844	26.638	229	592
WP_020981137.1	lcl|NZ_JADDVM010000027.1_cds_WP_002733837.1_1296	26.866	268	592
WP_020981137.1	lcl|NZ_JADDVM010000011.1_cds_WP_002729758.1_149	25.417	240	592
WP_020981137.1	lcl|NZ_JADDVM010000005.1_cds_WP_002734915.1_2748	25.551	227	592
WP_020981137.1	lcl|NZ_JADDVM010000005.1_cds_WP_002739909.1_2739	27.197	239	592
WP_020981137.1	lcl|NZ_JADDVM010000005.1_cds_WP_002739909.1_2739	22.043	186	592
WP_020981137.1	lcl|NZ_JADDVM010000049.1_cds_WP_002739367.1_2313	18.537	205	592
WP_020981137.1	lcl|NZ_JADDVM010000040.1_cds_WP_002725796.1_2078	28.235	85	592
WP_020981137.1	lcl|NZ_JADDVM010000065.1_cds_WP_002742222.1_2840	39.382	259	592
WP_020981137.1	lcl|NZ_JADDVM010000001.1_cds_WP_002723347.1_759	38.819	237	592
WP_020981137.1	lcl|NZ_JADDVM010000030.1_cds_WP_002741286.1_1611	31.903	373	592
WP_020981137.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740724.1_3146	35.193	233	592
WP_020981137.1	lcl|NZ_JADDVM010000007.1_cds_IQA69_RS04360_3135	36.797	231	592
WP_020981137.1	lcl|NZ_JADDVM010000052.1_cds_WP_002738485.1_2494	31.401	207	592
