WP_017214669.1	lcl|NZ_JQRG01000009.1_cds_WP_004462903.1_424	94.186	86	106
WP_017214670.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	92.903	310	314
WP_017214670.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	25.234	321	314
WP_017214670.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	22.662	278	314
WP_017214670.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	24.199	281	314
WP_017214670.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	23.478	230	314
WP_017214670.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	22.353	170	314
WP_017214670.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	24.519	208	314
WP_017214672.1	lcl|NZ_JQRG01000016.1_cds_WP_004460143.1_827	36.301	146	185
WP_017214672.1	lcl|NZ_JQRG01000009.1_cds_WP_004494299.1_389	35.593	177	185
WP_017214673.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	32.710	321	329
WP_017214673.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	30.159	315	329
WP_017214673.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	31.833	311	329
WP_017214673.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	30.240	334	329
WP_017214673.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	30.164	305	329
WP_017214673.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	30.960	323	329
WP_017214673.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	27.859	341	329
WP_017214673.1	lcl|NZ_JQRG01000053.1_cds_WP_004461242.1_2512	27.950	322	329
WP_017214673.1	lcl|NZ_JQRG01000058.1_cds_WP_017863440.1_2653	26.393	341	329
WP_017214673.1	lcl|NZ_JQRG01000134.1_cds_WP_004470510.1_3514	28.030	264	329
WP_017214673.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	25.843	267	329
WP_017214673.1	lcl|NZ_JQRG01000009.1_cds_WP_004465101.1_368	26.354	277	329
WP_017214673.1	lcl|NZ_JQRG01000086.1_cds_WP_004476349.1_3198	23.636	330	329
WP_017214673.1	lcl|NZ_JQRG01000031.1_cds_WP_004459320.1_1653	27.875	287	329
WP_017214674.1	lcl|NZ_JQRG01000009.1_cds_WP_004475169.1_371	26.423	246	267
WP_017214674.1	lcl|NZ_JQRG01000059.1_cds_WP_004477560.1_2688	35.455	110	267
WP_017214674.1	lcl|NZ_JQRG01000009.1_cds_WP_004476528.1_350	26.842	190	267
WP_017214674.1	lcl|NZ_JQRG01000012.1_cds_WP_017863400.1_498	37.931	87	267
WP_017214674.1	lcl|NZ_JQRG01000071.1_cds_WP_004477855.1_2961	25.389	193	267
WP_017214675.1	lcl|NZ_JQRG01000015.1_cds_WP_017862732.1_656	25.994	327	510
WP_017214675.1	lcl|NZ_JQRG01000015.1_cds_WP_004460640.1_655	32.609	92	510
WP_017214675.1	lcl|NZ_JQRG01000015.1_cds_WP_017862732.1_656	25.994	327	510
WP_017214675.1	lcl|NZ_JQRG01000015.1_cds_WP_004460640.1_655	32.609	92	510
WP_017214676.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	26.374	273	330
WP_017214676.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	24.088	274	330
WP_017214676.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	28.623	276	330
WP_017214676.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	26.347	334	330
WP_017214676.1	lcl|NZ_JQRG01000058.1_cds_WP_017863440.1_2653	27.027	222	330
WP_017214676.1	lcl|NZ_JQRG01000086.1_cds_WP_004476349.1_3198	25.926	243	330
WP_017214676.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	30.279	251	330
WP_017214676.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	23.741	139	330
WP_017214676.1	lcl|NZ_JQRG01000134.1_cds_WP_004470510.1_3514	29.231	130	330
WP_017214676.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	22.699	326	330
WP_017214678.1	lcl|NZ_JQRG01000083.1_cds_WP_004457662.1_3136	41.975	243	264
WP_017214678.1	lcl|NZ_JQRG01000051.1_cds_WP_061207395.1_2379	29.240	171	264
WP_020981179.1	lcl|NZ_JQRG01000060.1_cds_WP_004474516.1_2716	38.380	284	310
WP_020981179.1	lcl|NZ_JQRG01000051.1_cds_WP_061207395.1_2379	26.829	287	310
WP_020981179.1	lcl|NZ_JQRG01000047.1_cds_WP_061207392.1_2257	27.820	133	310
WP_020981179.1	lcl|NZ_JQRG01000060.1_cds_WP_004474516.1_2716	38.380	284	310
WP_020981179.1	lcl|NZ_JQRG01000051.1_cds_WP_061207395.1_2379	26.829	287	310
WP_020981179.1	lcl|NZ_JQRG01000047.1_cds_WP_061207392.1_2257	27.820	133	310
WP_202900251.1	lcl|NZ_JQRG01000108.1_cds_JG07_RS21665_3403	52.326	86	265
WP_202900251.1	lcl|NZ_JQRG01000019.1_cds_JG07_RS19080_946	42.029	69	265
WP_202900251.1	lcl|NZ_JQRG01000108.1_cds_JG07_RS21665_3403	52.326	86	265
WP_202900251.1	lcl|NZ_JQRG01000019.1_cds_JG07_RS19080_946	42.029	69	265
WP_017214683.1	lcl|NZ_JQRG01000017.1_cds_WP_004462309.1_881	41.071	56	144
WP_017214684.1	lcl|NZ_JQRG01000009.1_cds_WP_004475084.1_407	28.671	143	221
WP_017214685.1	lcl|NZ_JQRG01000009.1_cds_WP_004475169.1_371	25.692	253	260
WP_017214685.1	lcl|NZ_JQRG01000012.1_cds_WP_017863400.1_498	24.074	216	260
WP_017214686.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	26.733	303	374
WP_017214686.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	27.273	330	374
WP_017214686.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	24.779	339	374
WP_017214686.1	lcl|NZ_JQRG01000053.1_cds_WP_004461242.1_2512	27.090	299	374
WP_017214686.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	26.199	271	374
WP_017214686.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	23.977	342	374
WP_017214686.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	22.968	283	374
WP_017214686.1	lcl|NZ_JQRG01000037.1_cds_WP_004478741.1_1902	25.294	170	374
WP_017214689.1	lcl|NZ_JQRG01000046.1_cds_WP_004480789.1_2163	27.619	210	413
WP_020981159.1	lcl|NZ_JQRG01000041.1_cds_WP_004459124.1_2014	33.866	313	324
WP_020981159.1	lcl|NZ_JQRG01000030.1_cds_WP_004475468.1_1605	35.766	137	324
WP_020981159.1	lcl|NZ_JQRG01000047.1_cds_WP_004460971.1_2219	27.559	127	324
WP_020981159.1	lcl|NZ_JQRG01000071.1_cds_WP_004459509.1_2963	29.839	124	324
WP_017214691.1	lcl|NZ_JQRG01000046.1_cds_WP_004462594.1_2164	25.455	110	229
WP_020981272.1	lcl|NZ_JQRG01000033.1_cds_WP_004461184.1_1690	34.615	52	236
WP_017214696.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	23.048	269	294
WP_017214696.1	lcl|NZ_JQRG01000134.1_cds_WP_004470510.1_3514	27.326	172	294
WP_017214696.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	25.397	189	294
WP_017214696.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	27.389	157	294
WP_017214696.1	lcl|NZ_JQRG01000058.1_cds_WP_017863440.1_2653	29.204	113	294
WP_017214698.1	lcl|NZ_JQRG01000020.1_cds_WP_004471088.1_1113	24.265	136	174
WP_017214700.1	lcl|NZ_JQRG01000009.1_cds_WP_004465299.1_395	31.300	377	361
WP_017214700.1	lcl|NZ_JQRG01000009.1_cds_WP_004476552.1_415	38.039	255	361
WP_017214700.1	lcl|NZ_JQRG01000059.1_cds_WP_004466571.1_2695	29.471	397	361
WP_017214700.1	lcl|NZ_JQRG01000009.1_cds_WP_004475202.1_412	38.140	215	361
WP_017214700.1	lcl|NZ_JQRG01000009.1_cds_WP_004462146.1_358	32.567	261	361
WP_017214700.1	lcl|NZ_JQRG01000058.1_cds_WP_004460480.1_2654	24.242	363	361
WP_235592100.1	lcl|NZ_JQRG01000009.1_cds_WP_004475097.1_418	50.000	44	167
WP_020981137.1	lcl|NZ_JQRG01000027.1_cds_WP_004457781.1_1399	39.382	259	592
WP_020981137.1	lcl|NZ_JQRG01000008.1_cds_WP_017863782.1_294	39.241	237	592
WP_020981137.1	lcl|NZ_JQRG01000042.1_cds_WP_004459265.1_2079	32.000	375	592
WP_020981137.1	lcl|NZ_JQRG01000009.1_cds_WP_004494288.1_394	32.110	218	592
WP_020981137.1	lcl|NZ_JQRG01000091.1_cds_WP_004461439.1_3277	28.936	235	592
WP_020981137.1	lcl|NZ_JQRG01000062.1_cds_WP_004464119.1_2761	31.132	212	592
WP_020981137.1	lcl|NZ_JQRG01000004.1_cds_WP_004480113.1_129	30.396	227	592
WP_020981137.1	lcl|NZ_JQRG01000016.1_cds_WP_004460145.1_826	30.631	222	592
