WP_017214669.1	lcl|NZ_AOUB01000008.1_cds_WP_004421256.1_79	96.512	86	106
WP_017214670.1	lcl|NZ_AOUB01000008.1_cds_WP_004451688.1_78	95.820	311	314
WP_017214670.1	lcl|NZ_AOUB01000201.1_cds_WP_004453040.1_2210	23.642	313	314
WP_017214670.1	lcl|NZ_AOUB01000195.1_cds_WP_004449470.1_2159	25.466	322	314
WP_017214670.1	lcl|NZ_AOUB01000072.1_cds_WP_004450637.1_697	24.138	290	314
WP_017214670.1	lcl|NZ_AOUB01000201.1_cds_WP_004453039.1_2219	21.300	277	314
WP_017214672.1	lcl|NZ_AOUB01000095.1_cds_WP_004424034.1_1029	41.429	140	185
WP_017214673.1	lcl|NZ_AOUB01000201.1_cds_WP_004453040.1_2210	30.946	349	329
WP_017214673.1	lcl|NZ_AOUB01000195.1_cds_WP_004449470.1_2159	31.111	315	329
WP_017214673.1	lcl|NZ_AOUB01000072.1_cds_WP_004450637.1_697	30.838	334	329
WP_017214673.1	lcl|NZ_AOUB01000201.1_cds_WP_004453039.1_2219	31.773	299	329
WP_017214673.1	lcl|NZ_AOUB01000274.1_cds_WP_198289136.1_3278	32.573	307	329
WP_017214673.1	lcl|NZ_AOUB01000077.1_cds_WP_004435813.1_767	30.599	317	329
WP_017214673.1	lcl|NZ_AOUB01000144.1_cds_WP_002148036.1_1639	28.261	322	329
WP_017214673.1	lcl|NZ_AOUB01000201.1_cds_WP_036098375.1_2249	25.000	292	329
WP_017214673.1	lcl|NZ_AOUB01000284.1_cds_WP_004453788.1_3367	26.176	340	329
WP_017214673.1	lcl|NZ_AOUB01000008.1_cds_WP_004451688.1_78	25.940	266	329
WP_017214673.1	lcl|NZ_AOUB01000201.1_cds_WP_004421384.1_2257	27.737	274	329
WP_017214673.1	lcl|NZ_AOUB01000237.1_cds_WP_004450748.1_2787	27.407	270	329
WP_017214673.1	lcl|NZ_AOUB01000201.1_cds_WP_004453035.1_2247	27.385	325	329
WP_017214673.1	lcl|NZ_AOUB01000292.1_cds_WP_004450239.1_3428	25.620	242	329
WP_017214673.1	lcl|NZ_AOUB01000125.1_cds_WP_004449697.1_1341	25.000	268	329
WP_017214673.1	lcl|NZ_AOUB01000246.1_cds_WP_004422676.1_2965	28.906	128	329
WP_017214674.1	lcl|NZ_AOUB01000201.1_cds_WP_004453038.1_2246	28.230	209	267
WP_017214674.1	lcl|NZ_AOUB01000201.1_cds_WP_004453025.1_2224	25.431	232	267
WP_017214674.1	lcl|NZ_AOUB01000072.1_cds_WP_004450666.1_698	26.984	189	267
WP_017214674.1	lcl|NZ_AOUB01000138.1_cds_WP_004449169.1_1573	33.858	127	267
WP_017214674.1	lcl|NZ_AOUB01000304.1_cds_WP_004453902.1_3544	36.047	86	267
WP_017214675.1	lcl|NZ_AOUB01000206.1_cds_WP_004449556.1_2331	26.769	325	510
WP_017214675.1	lcl|NZ_AOUB01000206.1_cds_WP_002148203.1_2332	31.111	90	510
WP_017214675.1	lcl|NZ_AOUB01000206.1_cds_WP_004449556.1_2331	26.769	325	510
WP_017214675.1	lcl|NZ_AOUB01000206.1_cds_WP_002148203.1_2332	31.111	90	510
WP_017214676.1	lcl|NZ_AOUB01000274.1_cds_WP_198289136.1_3278	26.199	271	330
WP_017214676.1	lcl|NZ_AOUB01000201.1_cds_WP_004453039.1_2219	25.279	269	330
WP_017214676.1	lcl|NZ_AOUB01000072.1_cds_WP_004450637.1_697	26.149	348	330
