WP_017214669.1	lcl|NZ_JQRV01000044.1_cds_WP_002725873.1_1508	90.698	86	106
WP_017214670.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	92.258	310	314
WP_017214670.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	23.024	291	314
WP_017214670.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	23.765	324	314
WP_017214670.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	24.138	290	314
WP_017214670.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	22.093	258	314
WP_017214670.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	25.311	241	314
WP_017214670.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	22.353	170	314
WP_017214672.1	lcl|NZ_JQRV01000003.1_cds_WP_002721790.1_204	36.986	146	185
WP_017214672.1	lcl|NZ_JQRV01000044.1_cds_WP_002759930.1_1476	34.463	177	185
WP_017214673.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	30.841	321	329
WP_017214673.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	30.476	315	329
WP_017214673.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	29.940	334	329
WP_017214673.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	29.904	311	329
WP_017214673.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	27.859	341	329
WP_017214673.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	29.126	309	329
WP_017214673.1	lcl|NZ_JQRV01000082.1_cds_WP_016757558.1_2430	29.781	319	329
WP_017214673.1	lcl|NZ_JQRV01000034.1_cds_WP_002728316.1_1210	27.576	330	329
WP_017214673.1	lcl|NZ_JQRV01000044.1_cds_WP_061209374.1_1461	26.280	293	329
WP_017214673.1	lcl|NZ_JQRV01000049.1_cds_WP_002732331.1_1719	25.959	339	329
WP_017214673.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	27.413	259	329
WP_017214673.1	lcl|NZ_JQRV01000122.1_cds_WP_061209587.1_3113	27.372	274	329
WP_017214673.1	lcl|NZ_JQRV01000080.1_cds_WP_002728462.1_2376	27.170	265	329
WP_017214673.1	lcl|NZ_JQRV01000131.1_cds_WP_002721725.1_3200	23.780	328	329
WP_017214673.1	lcl|NZ_JQRV01000074.1_cds_WP_002728696.1_2271	30.233	129	329
WP_017214674.1	lcl|NZ_JQRV01000044.1_cds_WP_002725899.1_1454	26.891	238	267
WP_017214674.1	lcl|NZ_JQRV01000044.1_cds_WP_061209377.1_1464	27.273	209	267
WP_017214674.1	lcl|NZ_JQRV01000011.1_cds_WP_002727921.1_602	26.984	189	267
WP_017214674.1	lcl|NZ_JQRV01000103.1_cds_WP_002729040.1_2953	32.727	110	267
WP_017214674.1	lcl|NZ_JQRV01000038.1_cds_WP_002766579.1_1333	37.209	86	267
WP_017214674.1	lcl|NZ_JQRV01000002.1_cds_WP_002729513.1_125	24.868	189	267
WP_017214675.1	lcl|NZ_JQRV01000001.1_cds_WP_002728536.1_47	26.689	296	510
WP_017214675.1	lcl|NZ_JQRV01000001.1_cds_WP_002728534.1_46	31.111	90	510
WP_017214675.1	lcl|NZ_JQRV01000001.1_cds_WP_002728536.1_47	26.689	296	510
WP_017214675.1	lcl|NZ_JQRV01000001.1_cds_WP_002728534.1_46	31.111	90	510
WP_017214676.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	27.106	273	330
WP_017214676.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	24.088	274	330
WP_017214676.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	26.582	316	330
WP_017214676.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	28.159	277	330
WP_017214676.1	lcl|NZ_JQRV01000049.1_cds_WP_002732331.1_1719	26.577	222	330
WP_017214676.1	lcl|NZ_JQRV01000082.1_cds_WP_016757558.1_2430	27.950	322	330
WP_017214676.1	lcl|NZ_JQRV01000131.1_cds_WP_002721725.1_3200	25.403	248	330
WP_017214676.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	24.648	142	330
WP_017214676.1	lcl|NZ_JQRV01000080.1_cds_WP_002728462.1_2376	25.833	240	330
WP_017214678.1	lcl|NZ_JQRV01000038.1_cds_WP_002722928.1_1302	41.152	243	264
WP_020981179.1	lcl|NZ_JQRV01000045.1_cds_WP_002730863.1_1515	37.294	303	310
WP_020981179.1	lcl|NZ_JQRV01000055.1_cds_WP_002727287.1_1974	27.305	282	310
WP_020981179.1	lcl|NZ_JQRV01000133.1_cds_WP_002727177.1_3231	26.244	221	310
WP_020981179.1	lcl|NZ_JQRV01000045.1_cds_WP_002730863.1_1515	37.294	303	310
WP_020981179.1	lcl|NZ_JQRV01000055.1_cds_WP_002727287.1_1974	27.305	282	310
WP_020981179.1	lcl|NZ_JQRV01000133.1_cds_WP_002727177.1_3231	26.244	221	310
WP_202900251.1	lcl|NZ_JQRV01000138.1_cds_WP_061209607.1_3281	83.333	96	265
WP_202900251.1	lcl|NZ_JQRV01000042.1_cds_WP_016757866.1_1381	74.324	74	265
