WP_017214669.1	lcl|NZ_JQPK01000054.1_cds_WP_000340715.1_1517	97.674	86	106
WP_017214670.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	94.586	314	314
WP_017214670.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	25.776	322	314
WP_017214670.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	26.493	268	314
WP_017214670.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	23.958	288	314
WP_017214671.1	lcl|NZ_JQPK01000054.1_cds_WP_000604522.1_1515	91.507	365	365
WP_017214672.1	lcl|NZ_JQPK01000054.1_cds_WP_000884059.1_1514	96.757	185	185
WP_017214672.1	lcl|NZ_JQPK01000046.1_cds_WP_000351733.1_1251	40.714	140	185
WP_017214673.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	94.833	329	329
WP_017214673.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	32.063	315	329
WP_017214673.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	31.045	335	329
WP_017214673.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	31.270	307	329
WP_017214673.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	30.341	323	329
WP_017214673.1	lcl|NZ_JQPK01000242.1_cds_WP_000709511.1_3900	27.879	330	329
WP_017214673.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	30.196	255	329
WP_017214673.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	28.623	276	329
WP_017214673.1	lcl|NZ_JQPK01000034.1_cds_WP_000475904.1_822	28.467	274	329
WP_017214673.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	27.530	247	329
WP_017214673.1	lcl|NZ_JQPK01000112.1_cds_WP_001074779.1_2739	27.547	265	329
WP_017214673.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	24.096	332	329
WP_017214673.1	lcl|NZ_JQPK01000054.1_cds_WP_000378097.1_1493	25.581	172	329
WP_017214674.1	lcl|NZ_JQPK01000054.1_cds_WP_000774261.1_1512	94.757	267	267
WP_017214674.1	lcl|NZ_JQPK01000177.1_cds_WP_042752235.1_3569	26.842	190	267
WP_017214674.1	lcl|NZ_JQPK01000100.1_cds_WP_000667727.1_2555	32.727	110	267
WP_017214674.1	lcl|NZ_JQPK01000076.1_cds_WP_000805357.1_2051	33.333	102	267
WP_017214675.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	95.294	510	510
WP_017214675.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	26.154	325	510
WP_017214675.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	31.111	90	510
WP_017214675.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	95.294	510	510
WP_017214675.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	26.154	325	510
WP_017214675.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	31.111	90	510
WP_017214676.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	96.364	330	330
WP_017214676.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	28.525	305	330
WP_017214676.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	25.547	274	330
WP_017214676.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	26.582	316	330
WP_017214676.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	29.218	243	330
WP_017214676.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	24.625	333	330
WP_017214676.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	29.688	256	330
WP_017214676.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	26.244	221	330
WP_017214677.1	lcl|NZ_JQPK01000054.1_cds_WP_000689744.1_1507	38.122	543	538
WP_017214677.1	lcl|NZ_JQPK01000054.1_cds_WP_000689744.1_1507	38.122	543	538
WP_017214678.1	lcl|NZ_JQPK01000054.1_cds_WP_061251932.1_1506	69.697	264	264
WP_017214678.1	lcl|NZ_JQPK01000129.1_cds_WP_001002663.1_2954	41.152	243	264
WP_020981179.1	lcl|NZ_JQPK01000054.1_cds_WP_061280859.1_1505	87.097	310	310
WP_020981179.1	lcl|NZ_JQPK01000065.1_cds_WP_000501205.1_1783	36.304	303	310
WP_020981179.1	lcl|NZ_JQPK01000193.1_cds_WP_001183723.1_3682	28.629	248	310
WP_020981179.1	lcl|NZ_JQPK01000057.1_cds_WP_000279894.1_1571	25.339	221	310
WP_020981179.1	lcl|NZ_JQPK01000054.1_cds_WP_061280859.1_1505	87.097	310	310
WP_020981179.1	lcl|NZ_JQPK01000065.1_cds_WP_000501205.1_1783	36.304	303	310
WP_020981179.1	lcl|NZ_JQPK01000193.1_cds_WP_001183723.1_3682	28.629	248	310
WP_020981179.1	lcl|NZ_JQPK01000057.1_cds_WP_000279894.1_1571	25.339	221	310
WP_202900251.1	lcl|NZ_JQPK01000047.1_cds_WP_236715420.1_1358	92.481	133	265
WP_202900251.1	lcl|NZ_JQPK01000047.1_cds_WP_017861472.1_1357	91.935	62	265
WP_202900251.1	lcl|NZ_JQPK01000103.1_cds_JG78_RS24090_2638	93.548	31	265
WP_202900251.1	lcl|NZ_JQPK01000103.1_cds_JG78_RS24090_2638	80.000	15	265
WP_202900251.1	lcl|NZ_JQPK01000220.1_cds_JG78_RS19355_3826	37.374	99	265
WP_202900251.1	lcl|NZ_JQPK01000220.1_cds_JG78_RS23795_3825	51.163	43	265
WP_202900251.1	lcl|NZ_JQPK01000220.1_cds_JG78_RS23795_3825	45.000	20	265
WP_202900251.1	lcl|NZ_JQPK01000047.1_cds_WP_236715420.1_1358	92.481	133	265
WP_202900251.1	lcl|NZ_JQPK01000047.1_cds_WP_017861472.1_1357	91.935	62	265
WP_202900251.1	lcl|NZ_JQPK01000103.1_cds_JG78_RS24090_2638	93.548	31	265
WP_202900251.1	lcl|NZ_JQPK01000103.1_cds_JG78_RS24090_2638	80.000	15	265
WP_202900251.1	lcl|NZ_JQPK01000220.1_cds_JG78_RS19355_3826	37.374	99	265
WP_202900251.1	lcl|NZ_JQPK01000220.1_cds_JG78_RS23795_3825	51.163	43	265
WP_202900251.1	lcl|NZ_JQPK01000220.1_cds_JG78_RS23795_3825	45.000	20	265
WP_017214681.1	lcl|NZ_JQPK01000054.1_cds_WP_000479980.1_1504	95.076	264	264
WP_017214682.1	lcl|NZ_JQPK01000054.1_cds_WP_000715958.1_1503	86.047	129	130
WP_017214683.1	lcl|NZ_JQPK01000054.1_cds_WP_001088861.1_1502	90.278	144	144
WP_017214683.1	lcl|NZ_JQPK01000041.1_cds_WP_061286855.1_1084	41.071	56	144
WP_017214683.1	lcl|NZ_JQPK01000014.1_cds_WP_000360600.1_316	28.571	112	144
WP_017214684.1	lcl|NZ_JQPK01000054.1_cds_WP_061226679.1_1501	92.760	221	221
WP_017214684.1	lcl|NZ_JQPK01000070.1_cds_WP_001082181.1_1926	28.205	78	221
WP_017214684.1	lcl|NZ_JQPK01000166.1_cds_WP_001069831.1_3452	27.523	109	221
WP_017214685.1	lcl|NZ_JQPK01000054.1_cds_WP_000774261.1_1512	23.671	207	260
WP_017214685.1	lcl|NZ_JQPK01000076.1_cds_WP_000805357.1_2051	25.581	215	260
WP_017214686.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	28.399	331	374
WP_017214686.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	26.950	282	374
WP_017214686.1	lcl|NZ_JQPK01000242.1_cds_WP_000709511.1_3900	25.839	298	374
WP_017214686.1	lcl|NZ_JQPK01000034.1_cds_WP_000475904.1_822	26.545	275	374
WP_017214686.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	23.392	342	374
WP_017214686.1	lcl|NZ_JQPK01000165.1_cds_WP_000457972.1_3441	25.434	173	374
WP_017214689.1	lcl|NZ_JQPK01000054.1_cds_WP_002118484.1_1499	27.621	391	413
WP_017214689.1	lcl|NZ_JQPK01000166.1_cds_WP_000347685.1_3451	26.012	173	413
WP_020981159.1	lcl|NZ_JQPK01000105.1_cds_WP_000840860.1_2667	32.317	328	324
WP_020981159.1	lcl|NZ_JQPK01000076.1_cds_WP_000868623.1_2073	34.307	137	324
WP_020981159.1	lcl|NZ_JQPK01000047.1_cds_WP_000728665.1_1323	29.134	127	324
WP_020981159.1	lcl|NZ_JQPK01000177.1_cds_WP_000854003.1_3573	29.167	96	324
WP_017214691.1	lcl|NZ_JQPK01000054.1_cds_WP_061226679.1_1501	33.333	93	229
WP_017214691.1	lcl|NZ_JQPK01000166.1_cds_WP_001069831.1_3452	26.316	95	229
WP_020981249.1	lcl|NZ_JQPK01000054.1_cds_WP_001102880.1_1495	44.469	452	477
WP_020981249.1	lcl|NZ_JQPK01000054.1_cds_WP_061286881.1_1496	33.480	227	477
WP_020981272.1	lcl|NZ_JQPK01000074.1_cds_WP_000283289.1_2022	22.321	112	236
WP_017214696.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	27.602	221	294
WP_017214696.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	23.792	269	294
WP_017214696.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	28.662	157	294
WP_017214696.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	21.717	198	294
WP_017214696.1	lcl|NZ_JQPK01000112.1_cds_WP_001074779.1_2739	25.414	181	294
WP_017214696.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	30.088	113	294
WP_020981225.1	lcl|NZ_JQPK01000054.1_cds_WP_002118484.1_1499	24.017	229	403
WP_017214698.1	lcl|NZ_JQPK01000054.1_cds_WP_000611594.1_1500	49.102	167	174
