WP_017214669.1	lcl|NZ_JQPF01000084.1_cds_WP_000340715.1_2369	97.674	86	106
WP_017214670.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	94.268	314	314
WP_017214670.1	lcl|NZ_JQPF01000084.1_cds_WP_000093099.1_2390	59.677	62	314
WP_017214670.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	25.776	322	314
WP_017214670.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	26.119	268	314
WP_017214670.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	23.958	288	314
WP_017214670.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	24.599	187	314
WP_017214671.1	lcl|NZ_JQPF01000084.1_cds_WP_061250446.1_2371	91.233	365	365
WP_017214672.1	lcl|NZ_JQPF01000084.1_cds_WP_000884059.1_2372	96.757	185	185
WP_017214672.1	lcl|NZ_JQPF01000028.1_cds_WP_000351733.1_1067	40.714	140	185
WP_017214672.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	43.548	62	185
WP_017214672.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	50.000	40	185
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	95.137	329	329
WP_017214673.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	32.063	315	329
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	32.595	316	329
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	31.045	335	329
WP_017214673.1	lcl|NZ_JQPF01000026.1_cds_WP_001984071.1_967	31.270	307	329
WP_017214673.1	lcl|NZ_JQPF01000155.1_cds_WP_000649923.1_3376	30.341	323	329
WP_017214673.1	lcl|NZ_JQPF01000026.1_cds_WP_061280490.1_957	27.879	330	329
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_000601375.1_2425	25.333	300	329
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	30.196	255	329
WP_017214673.1	lcl|NZ_JQPF01000026.1_cds_WP_061280493.1_987	28.623	276	329
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_000475904.1_2435	28.467	274	329
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	27.530	247	329
WP_017214673.1	lcl|NZ_JQPF01000034.1_cds_WP_001074781.1_1204	27.925	265	329
WP_017214673.1	lcl|NZ_JQPF01000020.1_cds_WP_001003558.1_761	23.952	334	329
WP_017214673.1	lcl|NZ_JQPF01000084.1_cds_WP_000487322.1_2423	26.398	322	329
WP_017214674.1	lcl|NZ_JQPF01000084.1_cds_WP_000774261.1_2374	94.757	267	267
WP_017214674.1	lcl|NZ_JQPF01000084.1_cds_WP_000859505.1_2422	26.295	251	267
