WP_017214669.1	lcl|NZ_AFLZ02000005.1_cds_WP_000340715.1_3777	97.674	86	106
WP_017214670.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	93.949	314	314
WP_017214670.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	25.776	322	314
WP_017214670.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	26.493	268	314
WP_017214670.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	23.958	288	314
WP_017214670.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	24.599	187	314
WP_017214670.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	22.393	326	314
WP_017214671.1	lcl|NZ_AFLZ02000005.1_cds_WP_000604524.1_3775	91.507	365	365
WP_017214672.1	lcl|NZ_AFLZ02000005.1_cds_WP_000884059.1_3774	96.757	185	185
WP_017214672.1	lcl|NZ_AFLZ02000006.1_cds_WP_000351733.1_3568	40.714	140	185
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	94.529	329	329
WP_017214673.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	32.063	315	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	32.595	316	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	31.045	335	329
WP_017214673.1	lcl|NZ_AFLZ02000024.1_cds_WP_001984071.1_1545	31.270	307	329
WP_017214673.1	lcl|NZ_AFLZ02000024.1_cds_WP_000649924.1_1910	30.341	323	329
WP_017214673.1	lcl|NZ_AFLZ02000024.1_cds_WP_000709511.1_1556	27.879	330	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_000601375.1_3717	25.333	300	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	30.196	255	329
WP_017214673.1	lcl|NZ_AFLZ02000024.1_cds_WP_000688696.1_1525	28.623	276	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	24.765	319	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079020.1_3747	28.889	270	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_000475901.1_3708	28.467	274	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	27.530	247	329
WP_017214673.1	lcl|NZ_AFLZ02000006.1_cds_WP_001074785.1_3360	27.925	265	329
WP_017214673.1	lcl|NZ_AFLZ02000024.1_cds_WP_001003557.1_1622	24.096	332	329
WP_017214673.1	lcl|NZ_AFLZ02000005.1_cds_WP_000487322.1_3719	26.398	322	329
WP_017214674.1	lcl|NZ_AFLZ02000005.1_cds_WP_000774260.1_3772	94.382	267	267
WP_017214674.1	lcl|NZ_AFLZ02000005.1_cds_WP_000859505.1_3720	26.295	251	267
WP_017214674.1	lcl|NZ_AFLZ02000005.1_cds_WP_000800438.1_3738	25.630	238	267
WP_017214674.1	lcl|NZ_AFLZ02000005.1_cds_WP_000842260.1_3690	26.842	190	267
WP_017214674.1	lcl|NZ_AFLZ02000024.1_cds_WP_000667727.1_1501	32.727	110	267
WP_017214674.1	lcl|NZ_AFLZ02000026.1_cds_WP_000805360.1_1301	37.209	86	267
WP_017214675.1	lcl|NZ_AFLZ02000005.1_cds_WP_000612793.1_3771	94.706	510	510
