WP_017214669.1	lcl|NZ_JASEXN010000052.1_cds_WP_004462903.1_3299	94.186	86	106
WP_017214670.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	92.038	314	314
WP_017214670.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	25.234	321	314
WP_017214670.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	21.661	277	314
WP_017214670.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	24.199	281	314
WP_017214670.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	24.519	208	314
WP_017214670.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	24.519	208	314
WP_017214672.1	lcl|NZ_JASEXN010000005.1_cds_WP_004460143.1_765	36.301	146	185
WP_017214673.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	31.548	336	329
WP_017214673.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	30.159	315	329
WP_017214673.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	31.773	299	329
WP_017214673.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	31.833	311	329
WP_017214673.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	31.833	311	329
WP_017214673.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	30.240	334	329
WP_017214673.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	30.650	323	329
WP_017214673.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_367	27.950	322	329
WP_017214673.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_256	27.950	322	329
WP_017214673.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	27.419	310	329
WP_017214673.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	24.497	298	329
WP_017214673.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	26.393	341	329
WP_017214673.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	28.030	264	329
WP_017214673.1	lcl|NZ_JASEXN010000071.1_cds_WP_282968833.1_3507	28.333	240	329
WP_017214673.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	25.843	267	329
WP_017214673.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	23.333	330	329
WP_017214673.1	lcl|NZ_JASEXN010000007.1_cds_WP_061205801.1_1150	27.526	287	329
WP_017214673.1	lcl|NZ_JASEXN010000062.1_cds_WP_282965809.1_3421	30.460	174	329
WP_017214674.1	lcl|NZ_JASEXN010000048.1_cds_WP_282965817.1_3250	25.773	194	267
WP_017214674.1	lcl|NZ_JASEXN010000062.1_cds_WP_004477718.1_3422	26.316	209	267
WP_017214674.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466848.1_1512	35.455	110	267
WP_017214674.1	lcl|NZ_JASEXN010000064.1_cds_WP_004475142.1_3440	26.842	190	267
WP_017214674.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_400	37.931	87	267
WP_017214674.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_223	37.931	87	267
WP_017214674.1	lcl|NZ_JASEXN010000010.1_cds_WP_004490253.1_1472	25.389	193	267
WP_017214675.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.300	327	510
WP_017214675.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	32.609	92	510
WP_017214675.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.300	327	510
WP_017214675.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	32.609	92	510
WP_017214676.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	26.374	273	330
WP_017214676.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	26.374	273	330
WP_017214676.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	28.623	276	330
WP_017214676.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	26.087	276	330
WP_017214676.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	26.647	334	330
WP_017214676.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	27.273	220	330
WP_017214676.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	27.586	232	330
WP_017214676.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	30.488	246	330
WP_017214676.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	25.103	243	330
WP_017214676.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	24.254	268	330
WP_017214676.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	23.741	139	330
WP_017214676.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	29.231	130	330
WP_017214676.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	22.936	327	330
WP_017214678.1	lcl|NZ_JASEXN010000024.1_cds_WP_282968628.1_2517	42.387	243	264
WP_020981179.1	lcl|NZ_JASEXN010000020.1_cds_WP_016756897.1_2244	37.676	284	310
WP_020981179.1	lcl|NZ_JASEXN010000022.1_cds_WP_004461490.1_2384	26.829	287	310
WP_020981179.1	lcl|NZ_JASEXN010000013.1_cds_WP_004462208.1_1772	25.792	221	310
WP_020981179.1	lcl|NZ_JASEXN010000020.1_cds_WP_016756897.1_2244	37.676	284	310
WP_020981179.1	lcl|NZ_JASEXN010000022.1_cds_WP_004461490.1_2384	26.829	287	310
WP_020981179.1	lcl|NZ_JASEXN010000013.1_cds_WP_004462208.1_1772	25.792	221	310
WP_202900251.1	lcl|NZ_JASEXN010000112.1_cds_WP_026053857.1_3650	87.770	139	265
WP_202900251.1	lcl|NZ_JASEXN010000112.1_cds_WP_282966224.1_3651	89.474	95	265
WP_202900251.1	lcl|NZ_JASEXN010000005.1_cds_WP_282965538.1_744	83.333	60	265
WP_202900251.1	lcl|NZ_JASEXN010000030.1_cds_QMM60_RS13590_2790	41.045	134	265
WP_202900251.1	lcl|NZ_JASEXN010000030.1_cds_QMM60_RS13590_2790	31.034	58	265
WP_202900251.1	lcl|NZ_JASEXN010000044.1_cds_WP_282968750.1_3205	74.419	43	265
