WP_017214669.1	lcl|NZ_RQHL01000012.1_cds_WP_135742280.1_1804	62.162	74	106
WP_017214670.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	79.677	310	314
WP_017214670.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	23.148	324	314
WP_017214670.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	23.171	328	314
WP_017214670.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	24.118	170	314
WP_017214670.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	23.438	320	314
WP_017214672.1	lcl|NZ_RQHL01000012.1_cds_WP_135742500.1_1784	32.051	156	185
WP_017214672.1	lcl|NZ_RQHL01000012.1_cds_WP_135741918.1_1376	30.000	170	185
WP_017214673.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	31.529	314	329
WP_017214673.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	29.595	321	329
WP_017214673.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	30.421	309	329
WP_017214673.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	29.619	341	329
WP_017214673.1	lcl|NZ_RQHL01000004.1_cds_WP_135740337.1_2684	28.125	320	329
WP_017214673.1	lcl|NZ_RQHL01000004.1_cds_WP_135740016.1_2322	29.126	309	329
WP_017214673.1	lcl|NZ_RQHL01000012.1_cds_WP_135742252.1_1774	27.881	269	329
WP_017214673.1	lcl|NZ_RQHL01000004.1_cds_WP_135740288.1_2631	24.803	254	329
WP_017214673.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	23.248	314	329
WP_017214673.1	lcl|NZ_RQHL01000012.1_cds_WP_135742214.1_1735	26.545	275	329
WP_017214673.1	lcl|NZ_RQHL01000004.1_cds_WP_135740295.1_2639	22.963	270	329
WP_017214673.1	lcl|NZ_RQHL01000017.1_cds_WP_208730825.1_3595	25.000	308	329
WP_017214673.1	lcl|NZ_RQHL01000004.1_cds_WP_135739687.1_1958	24.581	179	329
WP_017214673.1	lcl|NZ_RQHL01000004.1_cds_WP_135739943.1_2243	28.235	170	329
WP_017214674.1	lcl|NZ_RQHL01000012.1_cds_WP_135742270.1_1794	27.184	206	267
WP_017214674.1	lcl|NZ_RQHL01000012.1_cds_WP_135742189.1_1674	24.138	261	267
WP_017214674.1	lcl|NZ_RQHL01000012.1_cds_WP_135742263.1_1787	26.275	255	267
WP_017214674.1	lcl|NZ_RQHL01000004.1_cds_WP_135740392.1_2750	28.161	174	267
WP_017214674.1	lcl|NZ_RQHL01000017.1_cds_WP_135742699.1_3607	28.866	194	267
WP_017214675.1	lcl|NZ_RQHL01000012.1_cds_WP_135741939.1_1398	24.924	329	510
WP_017214675.1	lcl|NZ_RQHL01000012.1_cds_WP_135741940.1_1399	29.070	86	510
WP_017214675.1	lcl|NZ_RQHL01000012.1_cds_WP_135741939.1_1398	24.924	329	510
WP_017214675.1	lcl|NZ_RQHL01000012.1_cds_WP_135741940.1_1399	29.070	86	510
WP_017214676.1	lcl|NZ_RQHL01000004.1_cds_WP_135740016.1_2322	30.031	323	330
WP_017214676.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	27.547	265	330
WP_017214676.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	24.460	278	330
WP_017214676.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	28.623	276	330
WP_017214676.1	lcl|NZ_RQHL01000004.1_cds_WP_135740288.1_2631	28.755	233	330
WP_017214676.1	lcl|NZ_RQHL01000012.1_cds_WP_135742252.1_1774	26.538	260	330
WP_017214676.1	lcl|NZ_RQHL01000004.1_cds_WP_135740295.1_2639	24.710	259	330
WP_017214676.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	23.762	303	330
WP_017214676.1	lcl|NZ_RQHL01000004.1_cds_WP_135739943.1_2243	25.592	211	330
WP_017214676.1	lcl|NZ_RQHL01000004.1_cds_WP_135739687.1_1958	26.126	222	330
WP_017214676.1	lcl|NZ_RQHL01000004.1_cds_WP_135740337.1_2684	28.667	150	330
WP_017214678.1	lcl|NZ_RQHL01000012.1_cds_WP_135741060.1_373	38.340	253	264
WP_017214678.1	lcl|NZ_RQHL01000006.1_cds_WP_135740684.1_3030	22.333	300	264
WP_020981179.1	lcl|NZ_RQHL01000004.1_cds_WP_135739768.1_2049	36.545	301	310
WP_020981179.1	lcl|NZ_RQHL01000006.1_cds_WP_135740684.1_3030	29.582	311	310
WP_020981179.1	lcl|NZ_RQHL01000012.1_cds_WP_135741862.1_1312	24.809	262	310
WP_020981179.1	lcl|NZ_RQHL01000004.1_cds_WP_135739768.1_2049	36.545	301	310
WP_020981179.1	lcl|NZ_RQHL01000006.1_cds_WP_135740684.1_3030	29.582	311	310
WP_020981179.1	lcl|NZ_RQHL01000012.1_cds_WP_135741862.1_1312	24.809	262	310
WP_017214683.1	lcl|NZ_RQHL01000006.1_cds_WP_135740703.1_3056	42.857	56	144
WP_017214684.1	lcl|NZ_RQHL01000012.1_cds_WP_135741826.1_1265	30.275	109	221
WP_017214684.1	lcl|NZ_RQHL01000012.1_cds_WP_135742256.1_1778	31.818	110	221
WP_017214684.1	lcl|NZ_RQHL01000012.1_cds_WP_135741016.1_321	27.381	84	221
WP_017214685.1	lcl|NZ_RQHL01000012.1_cds_WP_135742270.1_1794	27.830	212	260
WP_017214685.1	lcl|NZ_RQHL01000012.1_cds_WP_135742263.1_1787	27.039	233	260
WP_017214685.1	lcl|NZ_RQHL01000004.1_cds_WP_135740392.1_2750	25.481	208	260
WP_017214686.1	lcl|NZ_RQHL01000004.1_cds_WP_135740016.1_2322	25.656	343	374
WP_017214686.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	23.860	285	374
WP_017214686.1	lcl|NZ_RQHL01000004.1_cds_WP_135740337.1_2684	25.090	279	374
WP_017214686.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	21.333	300	374
WP_017214686.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	26.587	252	374
WP_017214689.1	lcl|NZ_RQHL01000012.1_cds_WP_167881806.1_1783	24.464	233	413
WP_017214689.1	lcl|NZ_RQHL01000012.1_cds_WP_135741590.1_987	27.607	163	413
WP_020981159.1	lcl|NZ_RQHL01000012.1_cds_WP_135742236.1_1758	36.677	319	324
WP_020981159.1	lcl|NZ_RQHL01000012.1_cds_WP_135742218.1_1739	34.877	324	324
WP_020981159.1	lcl|NZ_RQHL01000023.1_cds_WP_135743057.1_3376	30.317	221	324
WP_020981159.1	lcl|NZ_RQHL01000012.1_cds_WP_135742225.1_1748	26.829	123	324
WP_017214691.1	lcl|NZ_RQHL01000012.1_cds_WP_135742256.1_1778	28.319	113	229
WP_017214691.1	lcl|NZ_RQHL01000017.1_cds_WP_135742641.1_3543	30.000	100	229
WP_017214696.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	24.815	270	294
WP_017214696.1	lcl|NZ_RQHL01000004.1_cds_WP_135740288.1_2631	24.427	131	294
WP_017214696.1	lcl|NZ_RQHL01000012.1_cds_WP_135742214.1_1735	26.174	149	294
WP_017214698.1	lcl|NZ_RQHL01000004.1_cds_WP_135740179.1_2505	27.358	106	174
WP_017214700.1	lcl|NZ_RQHL01000012.1_cds_WP_135742240.1_1762	31.672	341	361
WP_017214700.1	lcl|NZ_RQHL01000004.1_cds_WP_135740232.1_2566	27.226	393	361
WP_017214700.1	lcl|NZ_RQHL01000012.1_cds_WP_135742274.1_1798	31.873	251	361
WP_017214700.1	lcl|NZ_RQHL01000012.1_cds_WP_135741110.1_426	24.933	373	361
WP_017214700.1	lcl|NZ_RQHL01000012.1_cds_WP_135741414.1_779	29.344	259	361
WP_017214701.1	lcl|NZ_RQHL01000006.1_cds_WP_135740732.1_3087	24.107	112	233
WP_017214701.1	lcl|NZ_RQHL01000004.1_cds_WP_135740228.1_2562	27.966	118	233
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741237.1_582	43.723	231	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135740191.1_2522	40.789	228	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135740247.1_2584	33.642	324	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740849.1_127	38.696	230	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740851.1_129	33.480	227	592
WP_020981137.1	lcl|NZ_RQHL01000023.1_cds_WP_135743065.1_3384	30.769	260	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741548.1_935	27.706	231	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740827.1_102	32.035	231	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740946.1_243	27.727	220	592
WP_020981137.1	lcl|NZ_RQHL01000021.1_cds_WP_135742766.1_3664	29.956	227	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740717.1_3071	28.986	207	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742140.1_1619	28.085	235	592
WP_020981137.1	lcl|NZ_RQHL01000023.1_cds_WP_135742946.1_3239	30.660	212	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135740414.1_2780	27.434	226	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740639.1_2977	25.957	235	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740568.1_2900	25.620	242	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740868.1_147	28.251	223	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	23.810	231	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	25.698	179	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_244242789.1_1377	26.271	236	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742198.1_1683	25.751	233	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742477.1_1404	28.155	206	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740709.1_3063	27.442	215	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741791.1_1220	24.464	233	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135739684.1_1955	23.176	233	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742175.1_1657	24.576	236	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742276.1_1800	24.138	203	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741316.1_667	22.488	209	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740826.1_101	26.316	247	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742196.1_1681	23.153	203	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	28.452	239	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	24.138	203	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741163.1_494	26.794	209	592
WP_020981137.1	lcl|NZ_RQHL01000021.1_cds_WP_135742791.1_3695	24.153	236	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741675.1_1085	22.995	187	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	25.620	242	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741237.1_582	43.723	231	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135740191.1_2522	40.789	228	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135740247.1_2584	33.642	324	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740849.1_127	38.696	230	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740851.1_129	33.480	227	592
WP_020981137.1	lcl|NZ_RQHL01000023.1_cds_WP_135743065.1_3384	30.769	260	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741548.1_935	27.706	231	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740827.1_102	32.035	231	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740946.1_243	27.727	220	592
WP_020981137.1	lcl|NZ_RQHL01000021.1_cds_WP_135742766.1_3664	29.956	227	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740717.1_3071	28.986	207	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742140.1_1619	28.085	235	592
WP_020981137.1	lcl|NZ_RQHL01000023.1_cds_WP_135742946.1_3239	30.660	212	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135740414.1_2780	27.434	226	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740639.1_2977	25.957	235	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740568.1_2900	25.620	242	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740868.1_147	28.251	223	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	23.810	231	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	25.698	179	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_244242789.1_1377	26.271	236	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742198.1_1683	25.751	233	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742477.1_1404	28.155	206	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740709.1_3063	27.442	215	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741791.1_1220	24.464	233	592
WP_020981137.1	lcl|NZ_RQHL01000004.1_cds_WP_135739684.1_1955	23.176	233	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742175.1_1657	24.576	236	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742276.1_1800	24.138	203	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741316.1_667	22.488	209	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135740826.1_101	26.316	247	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135742196.1_1681	23.153	203	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	28.452	239	592
WP_020981137.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	24.138	203	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741163.1_494	26.794	209	592
WP_020981137.1	lcl|NZ_RQHL01000021.1_cds_WP_135742791.1_3695	24.153	236	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741675.1_1085	22.995	187	592
WP_020981137.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	25.620	242	592
