WP_017214669.1	lcl|NZ_JADDXP010000007.1_cds_WP_002725873.1_3303	90.698	86	106
WP_017214670.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	92.013	313	314
WP_017214670.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	23.457	324	314
WP_017214670.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	24.138	290	314
WP_017214670.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	22.460	187	314
WP_017214670.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	25.311	241	314
WP_017214670.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	22.353	170	314
WP_017214672.1	lcl|NZ_JADDXP010000001.1_cds_WP_002750963.1_1104	36.986	146	185
WP_017214673.1	lcl|NZ_JADDXP010000007.1_cds_WP_061208754.1_3298	31.429	350	329
WP_017214673.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	31.111	315	329
WP_017214673.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	31.773	299	329
WP_017214673.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	30.838	334	329
WP_017214673.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	30.225	311	329
WP_017214673.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	27.859	341	329
WP_017214673.1	lcl|NZ_JADDXP010000036.1_cds_WP_061207995.1_2060	29.781	319	329
WP_017214673.1	lcl|NZ_JADDXP010000068.1_cds_WP_002754065.1_3024	27.576	330	329
WP_017214673.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208029.1_397	22.789	294	329
WP_017214673.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	27.530	247	329
WP_017214673.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208022.1_405	27.737	274	329
WP_017214673.1	lcl|NZ_JADDXP010000041.1_cds_WP_002751102.1_2317	27.170	265	329
WP_017214673.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	30.201	149	329
WP_017214673.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208031.1_395	30.460	174	329
WP_017214673.1	lcl|NZ_JADDXP010000049.1_cds_WP_011669202.1_2510	23.171	328	329
WP_017214673.1	lcl|NZ_JADDXP010000083.1_cds_WP_061208495.1_3391	30.233	129	329
WP_017214674.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209102.1_3382	24.681	235	267
WP_017214674.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208032.1_394	24.701	251	267
WP_017214674.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208084.1_423	26.984	189	267
WP_017214674.1	lcl|NZ_JADDXP010000067.1_cds_WP_061208961.1_3019	32.727	110	267
WP_017214674.1	lcl|NZ_JADDXP010000076.1_cds_WP_002766579.1_3238	37.209	86	267
WP_017214674.1	lcl|NZ_JADDXP010000100.1_cds_WP_061209013.1_5	24.868	189	267
WP_017214675.1	lcl|NZ_JADDXP010000002.1_cds_WP_061207534.1_1739	25.449	334	510
WP_017214675.1	lcl|NZ_JADDXP010000002.1_cds_WP_002751286.1_1740	31.111	90	510
WP_017214675.1	lcl|NZ_JADDXP010000002.1_cds_WP_061207534.1_1739	25.449	334	510
WP_017214675.1	lcl|NZ_JADDXP010000002.1_cds_WP_002751286.1_1740	31.111	90	510
WP_017214676.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	27.473	273	330
WP_017214676.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	26.103	272	330
WP_017214676.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	26.582	316	330
