WP_017214669.1	lcl|NZ_JADHZO010000021.1_cds_WP_002725873.1_939	90.698	86	106
WP_017214670.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669917.1_938	91.935	310	314
WP_017214670.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	23.457	324	314
WP_017214670.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	22.680	291	314
WP_017214670.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	24.138	290	314
WP_017214670.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669957.1_1100	25.269	186	314
WP_017214670.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	25.311	241	314
WP_017214670.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	22.353	170	314
WP_017214672.1	lcl|NZ_JADHZO010000001.1_cds_WP_002750963.1_787	36.986	146	185
WP_017214672.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669938.1_907	34.463	177	185
WP_017214673.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	31.153	321	329
WP_017214673.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	31.111	315	329
WP_017214673.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	30.838	334	329
WP_017214673.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	30.225	311	329
WP_017214673.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669957.1_1100	29.180	305	329
WP_017214673.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	27.859	341	329
WP_017214673.1	lcl|NZ_JADHZO010000020.1_cds_WP_011671143.1_879	30.094	319	329
WP_017214673.1	lcl|NZ_JADHZO010000070.1_cds_WP_002754065.1_2779	27.576	330	329
WP_017214673.1	lcl|NZ_JADHZO010000003.1_cds_WP_011671074.1_1753	25.369	339	329
WP_017214673.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669917.1_938	27.799	259	329
WP_017214673.1	lcl|NZ_JADHZO010000013.1_cds_WP_017859386.1_316	27.170	265	329
WP_017214673.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669959.1_1098	26.354	277	329
WP_017214673.1	lcl|NZ_JADHZO010000056.1_cds_WP_011669202.1_2345	23.171	328	329
WP_017214674.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669956.1_1101	27.919	197	267
WP_017214674.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669974.1_1075	26.984	189	267
WP_017214674.1	lcl|NZ_JADHZO010000033.1_cds_WP_011670832.1_1497	32.727	110	267
WP_017214674.1	lcl|NZ_JADHZO010000084.1_cds_WP_002766579.1_3026	37.209	86	267
WP_017214674.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670812.1_3145	24.868	189	267
WP_017214675.1	lcl|NZ_JADHZO010000016.1_cds_WP_011670269.1_526	26.689	296	510
WP_017214675.1	lcl|NZ_JADHZO010000016.1_cds_WP_002751286.1_525	31.111	90	510
WP_017214675.1	lcl|NZ_JADHZO010000016.1_cds_WP_011670269.1_526	26.689	296	510
WP_017214675.1	lcl|NZ_JADHZO010000016.1_cds_WP_002751286.1_525	31.111	90	510
WP_017214676.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	27.473	273	330
WP_017214676.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	24.453	274	330
WP_017214676.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	26.582	316	330
WP_017214676.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	28.159	277	330
WP_017214676.1	lcl|NZ_JADHZO010000003.1_cds_WP_011671074.1_1753	26.457	223	330
WP_017214676.1	lcl|NZ_JADHZO010000020.1_cds_WP_011671143.1_879	27.640	322	330
WP_017214676.1	lcl|NZ_JADHZO010000056.1_cds_WP_011669202.1_2345	25.403	248	330
WP_017214676.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	24.648	142	330
WP_017214676.1	lcl|NZ_JADHZO010000013.1_cds_WP_017859386.1_316	25.833	240	330
WP_017214678.1	lcl|NZ_JADHZO010000086.1_cds_WP_011669455.1_3048	41.564	243	264
WP_020981179.1	lcl|NZ_JADHZO010000075.1_cds_WP_011670400.1_2855	37.954	303	310
WP_020981179.1	lcl|NZ_JADHZO010000043.1_cds_WP_011669757.1_1932	26.923	286	310
WP_020981179.1	lcl|NZ_JADHZO010000001.1_cds_WP_011670034.1_837	26.244	221	310
WP_020981179.1	lcl|NZ_JADHZO010000075.1_cds_WP_011670400.1_2855	37.954	303	310
WP_020981179.1	lcl|NZ_JADHZO010000043.1_cds_WP_011669757.1_1932	26.923	286	310
WP_020981179.1	lcl|NZ_JADHZO010000001.1_cds_WP_011670034.1_837	26.244	221	310
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_WP_308431159.1_1069	84.049	163	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_WP_307917589.1_1089	92.481	133	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_WP_017859669.1_1088	85.217	115	265
WP_202900251.1	lcl|NZ_JADHZO010000097.1_cds_WP_155118746.1_3206	94.805	77	265
WP_202900251.1	lcl|NZ_JADHZO010000395.1_cds_WP_040962852.1_1686	92.683	41	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_ISU69_RS08370_1093	88.095	42	265
WP_202900251.1	lcl|NZ_JADHZO010000053.1_cds_ISU69_RS19235_2291	96.875	32	265
WP_202900251.1	lcl|NZ_JADHZO010000014.1_cds_ISU69_RS18985_364	72.222	36	265
WP_202900251.1	lcl|NZ_JADHZO010000129.1_cds_ISU69_RS19405_224	88.000	25	265
WP_202900251.1	lcl|NZ_JADHZO010000129.1_cds_ISU69_RS19405_224	71.429	21	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_ISU69_RS19055_1090	100.000	25	265
WP_202900251.1	lcl|NZ_JADHZO010000036.1_cds_ISU69_RS19705_1620	76.190	21	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_WP_308431159.1_1069	84.049	163	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_WP_307917589.1_1089	92.481	133	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_WP_017859669.1_1088	85.217	115	265
WP_202900251.1	lcl|NZ_JADHZO010000097.1_cds_WP_155118746.1_3206	94.805	77	265
WP_202900251.1	lcl|NZ_JADHZO010000395.1_cds_WP_040962852.1_1686	92.683	41	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_ISU69_RS08370_1093	88.095	42	265
WP_202900251.1	lcl|NZ_JADHZO010000053.1_cds_ISU69_RS19235_2291	96.875	32	265
WP_202900251.1	lcl|NZ_JADHZO010000014.1_cds_ISU69_RS18985_364	72.222	36	265
WP_202900251.1	lcl|NZ_JADHZO010000129.1_cds_ISU69_RS19405_224	88.000	25	265
WP_202900251.1	lcl|NZ_JADHZO010000129.1_cds_ISU69_RS19405_224	71.429	21	265
WP_202900251.1	lcl|NZ_JADHZO010000025.1_cds_ISU69_RS19055_1090	100.000	25	265
WP_202900251.1	lcl|NZ_JADHZO010000036.1_cds_ISU69_RS19705_1620	76.190	21	265
WP_017214683.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670953.1_2771	28.947	76	144
