WP_017214669.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352101.1_2746	61.538	78	106
WP_017214670.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	81.935	310	314
WP_017214670.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	27.244	312	314
WP_017214670.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	24.074	324	314
WP_017214670.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	22.872	188	314
WP_017214672.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351247.1_1744	33.621	116	185
WP_017214673.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	31.529	314	329
WP_017214673.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	29.326	341	329
WP_017214673.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	28.803	309	329
WP_017214673.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	29.936	314	329
WP_017214673.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	26.888	331	329
WP_017214673.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	28.044	271	329
WP_017214673.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	25.796	314	329
WP_017214673.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352071.1_2712	28.287	251	329
WP_017214673.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	27.843	255	329
WP_017214673.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352040.1_2681	26.415	265	329
WP_017214673.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353373.1_286	26.816	179	329
WP_017214673.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350679.1_1076	23.466	277	329
WP_017214673.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351852.1_2448	24.675	308	329
WP_017214673.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	29.070	172	329
WP_017214673.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352209.1_2717	27.215	158	329
WP_017214673.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352070.1_2711	22.088	249	329
WP_017214674.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352074.1_2715	23.922	255	267
WP_017214674.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352008.1_2620	23.755	261	267
WP_017214674.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350644.1_1040	38.261	115	267
WP_017214674.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350781.1_1194	26.425	193	267
WP_017214674.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351841.1_2436	27.551	196	267
WP_017214675.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	25.532	329	510
WP_017214675.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351227.1_1721	30.233	86	510
WP_017214675.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	25.532	329	510
WP_017214675.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351227.1_1721	30.233	86	510
WP_017214676.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	24.820	278	330
WP_017214676.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	28.947	266	330
WP_017214676.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	27.174	276	330
WP_017214676.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	26.606	327	330
WP_017214676.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350679.1_1076	25.856	263	330
WP_017214676.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	26.840	231	330
